h,impulse,response,median,pctl_16,pctl_84,model,irf
4,Main,consumption,-0.504601579653336,-0.634760589484712,-0.386853418892117,bayesian_fd,
4,Main,hours_worked,-0.514080996188871,-0.637504177709394,-0.392907040452061,bayesian_fd,
4,Main,unemployment,0.602277947047494,0.49904275535509,0.713737049698271,bayesian_fd,
4,Main,labor_share,0.550730253958931,0.466469094758297,0.640458121591171,bayesian_fd,
4,Main,interest,-0.0679073987020253,-0.174894075543572,0.0389086154233365,bayesian_fd,
4,Main,inflation,0.274668370498888,0.180343991231772,0.370689254498727,bayesian_fd,
4,Main,productivity,-0.662559597299457,-0.745225946204897,-0.582983874892162,bayesian_fd,
4,Main,TFP,-0.202413694567338,-0.293985774712673,-0.109924259222139,bayesian_fd,
5,Main,output,-0.791443405054819,-0.889008304767143,-0.699205116200034,bayesian_fd,
5,Main,investment,-0.684714782962436,-0.79104536635179,-0.59101022792766,bayesian_fd,
5,Main,consumption,-0.481686420514336,-0.620500430960074,-0.352316056658821,bayesian_fd,
5,Main,hours_worked,-0.470390268340037,-0.60564557143584,-0.33102824638064,bayesian_fd,
5,Main,unemployment,0.555031226620288,0.439772675760325,0.680862103516747,bayesian_fd,
5,Main,labor_share,0.546333091793711,0.45530859530224,0.644554388924024,bayesian_fd,
5,Main,interest,0.00562228018848921,-0.112459872025203,0.123512645505875,bayesian_fd,
5,Main,inflation,0.310687336117568,0.213198312281451,0.41741590872528,bayesian_fd,
5,Main,productivity,-0.670986269906657,-0.759278507365799,-0.584432689250724,bayesian_fd,
5,Main,TFP,-0.239315761724442,-0.336278983374919,-0.143106141029041,bayesian_fd,
6,Main,output,-0.756942886929721,-0.868280574495533,-0.653664537976623,bayesian_fd,
6,Main,investment,-0.650763498781961,-0.763807918009398,-0.543164796108077,bayesian_fd,
6,Main,consumption,-0.454366063012593,-0.602575072571147,-0.32015347057018,bayesian_fd,
6,Main,hours_worked,-0.420352922399236,-0.565848858675688,-0.266512280897622,bayesian_fd,
6,Main,unemployment,0.503716614747686,0.37319440923415,0.639357856423388,bayesian_fd,
6,Main,labor_share,0.535520190090072,0.433052055596657,0.63849666754493,bayesian_fd,
6,Main,interest,0.0726159602361948,-0.0486209289699802,0.201984160246501,bayesian_fd,
6,Main,inflation,0.341620008003749,0.235201052837892,0.45051738669023,bayesian_fd,
6,Main,productivity,-0.668506999755772,-0.759279279315767,-0.575693211425561,bayesian_fd,
6,Main,TFP,-0.272614244256532,-0.370875071376815,-0.171195282644814,bayesian_fd,
7,Main,output,-0.717548856650697,-0.838902297549507,-0.601905738766092,bayesian_fd,
7,Main,investment,-0.606136635492829,-0.733527402267137,-0.487190515335069,bayesian_fd,
7,Main,consumption,-0.426659915035547,-0.576822419231229,-0.286629111491283,bayesian_fd,
7,Main,hours_worked,-0.367885890839298,-0.518378809734698,-0.199528295864567,bayesian_fd,
7,Main,unemployment,0.447915943665694,0.308921599581365,0.594442088380913,bayesian_fd,
7,Main,labor_share,0.516333788371202,0.405608938446773,0.625793675329188,bayesian_fd,
7,Main,interest,0.134941268549284,0.00367157351669786,0.269258268197112,bayesian_fd,
7,Main,inflation,0.364392028236764,0.253500877708392,0.478106339858469,bayesian_fd,
7,Main,productivity,-0.657951309875852,-0.754344977489978,-0.557201571002501,bayesian_fd,
7,Main,TFP,-0.302646453580676,-0.401675265206312,-0.197264509046369,bayesian_fd,
8,Main,output,-0.674511447013065,-0.80552818411795,-0.543805761599475,bayesian_fd,
8,Main,investment,-0.559443695721971,-0.698563672868473,-0.429284482043035,bayesian_fd,
8,Main,consumption,-0.397176574816974,-0.555627947265145,-0.248730949005881,bayesian_fd,
8,Main,hours_worked,-0.3110116699157,-0.472684342632951,-0.130119810552918,bayesian_fd,
8,Main,unemployment,0.390170346266921,0.243254768631909,0.545804788835629,bayesian_fd,
8,Main,labor_share,0.490511610924728,0.374791323859219,0.605155964548224,bayesian_fd,
8,Main,interest,0.189980019132388,0.0456744192985312,0.332608238089002,bayesian_fd,
8,Main,inflation,0.379496781423916,0.268000732332736,0.497263295877208,bayesian_fd,
8,Main,productivity,-0.643078040372274,-0.742277697325761,-0.536242541386535,bayesian_fd,
8,Main,TFP,-0.324643101728099,-0.430203217867544,-0.216096829035081,bayesian_fd,
9,Main,output,-0.626387118551646,-0.772230295309511,-0.489107558426457,bayesian_fd,
9,Main,investment,-0.5137863565331,-0.664182890306466,-0.369639246542793,bayesian_fd,
9,Main,consumption,-0.371726026327644,-0.52503052687938,-0.212688361178598,bayesian_fd,
9,Main,hours_worked,-0.258869636137644,-0.423522139323408,-0.0670375589856561,bayesian_fd,
9,Main,unemployment,0.335373430287269,0.179169571851456,0.498760650468169,bayesian_fd,
9,Main,labor_share,0.464083031382936,0.342081060827883,0.5813420713591,bayesian_fd,
9,Main,interest,0.234064780859577,0.0845405234080247,0.385656585954849,bayesian_fd,
9,Main,inflation,0.39351944030872,0.27995309852279,0.514136527148284,bayesian_fd,
9,Main,productivity,-0.61948393666586,-0.726146887103165,-0.508090271628901,bayesian_fd,
9,Main,TFP,-0.34298777206318,-0.454514538432502,-0.230623335035771,bayesian_fd,
10,Main,output,-0.580622468867667,-0.732827410550959,-0.435692467340718,bayesian_fd,
10,Main,investment,-0.468057787275963,-0.625990656372909,-0.314369027501264,bayesian_fd,
10,Main,consumption,-0.342553417027356,-0.497362678732984,-0.177691378199375,bayesian_fd,
10,Main,hours_worked,-0.207711413367505,-0.374794722462087,-0.010736557135346,bayesian_fd,
10,Main,unemployment,0.278775349506455,0.121392765964404,0.453617002653292,bayesian_fd,
10,Main,labor_share,0.432700265733903,0.30708048904008,0.558767716184997,bayesian_fd,
10,Main,interest,0.274174503579953,0.116796338511533,0.425255125910082,bayesian_fd,
10,Main,inflation,0.402562744349373,0.285609359640353,0.52837789567682,bayesian_fd,
10,Main,productivity,-0.594834176474248,-0.705643509852875,-0.47888764494319,bayesian_fd,
10,Main,TFP,-0.359630647463565,-0.471482716983696,-0.239846547871993,bayesian_fd,
11,Main,output,-0.535391880753075,-0.696854954224422,-0.384762469065277,bayesian_fd,
11,Main,investment,-0.425602226928995,-0.586670841758762,-0.263915955985895,bayesian_fd,
11,Main,consumption,-0.318244921478836,-0.46858604716322,-0.147707158285913,bayesian_fd,
11,Main,hours_worked,-0.163962147244182,-0.333402806934473,0.0429445183240197,bayesian_fd,
11,Main,unemployment,0.228162629231384,0.0622421957874676,0.411974504811833,bayesian_fd,
11,Main,labor_share,0.399091440979023,0.268979691878952,0.531848923772103,bayesian_fd,
11,Main,interest,0.297629044723069,0.138927414802424,0.458736891644738,bayesian_fd,
11,Main,inflation,0.40629304640084,0.287045629338648,0.537158141067549,bayesian_fd,
11,Main,productivity,-0.564089954136792,-0.678694825414833,-0.442345655156533,bayesian_fd,
11,Main,TFP,-0.371515506653263,-0.488296608086532,-0.249801573183119,bayesian_fd,
12,Main,output,-0.49195442129999,-0.660458314333481,-0.332962316642107,bayesian_fd,
12,Main,investment,-0.382013647758874,-0.550335563265415,-0.21441863529368,bayesian_fd,
12,Main,consumption,-0.293875582369263,-0.445363711146027,-0.119783299864457,bayesian_fd,
12,Main,hours_worked,-0.120123288536497,-0.294747570996408,0.0873920293846317,bayesian_fd,
12,Main,unemployment,0.186480842643153,0.014440199519535,0.368024684470618,bayesian_fd,
12,Main,labor_share,0.368547303127492,0.233339483947859,0.503788668931158,bayesian_fd,
12,Main,interest,0.31802152533872,0.152186965591128,0.485271201614528,bayesian_fd,
12,Main,inflation,0.4071207295305,0.288346598950654,0.542530515517209,bayesian_fd,
12,Main,productivity,-0.532782880418535,-0.658536125529527,-0.408366792939461,bayesian_fd,
12,Main,TFP,-0.379788209792219,-0.500572263718032,-0.258544604532168,bayesian_fd,
13,Main,output,-0.452412900146635,-0.626318080719126,-0.284487254187308,bayesian_fd,
13,Main,investment,-0.34211657701651,-0.517927196801644,-0.17259782793098,bayesian_fd,
13,Main,consumption,-0.274491219625753,-0.426123614999447,-0.0956397540597468,bayesian_fd,
13,Main,hours_worked,-0.0794497460838132,-0.262858789807784,0.130549232772209,bayesian_fd,
13,Main,unemployment,0.146077708714401,-0.0303226948272361,0.328212669837347,bayesian_fd,
13,Main,labor_share,0.340440165759757,0.19936407036463,0.473507722705443,bayesian_fd,
13,Main,interest,0.328711260683319,0.160283302681341,0.505104571007697,bayesian_fd,
13,Main,inflation,0.403957201055297,0.287397483377752,0.54530673826182,bayesian_fd,
13,Main,productivity,-0.503480194480173,-0.640095655194167,-0.376344888321107,bayesian_fd,
13,Main,TFP,-0.383175488721425,-0.507822802020893,-0.259144375987239,bayesian_fd,
14,Main,output,-0.417121048469206,-0.596341766329021,-0.24386272015542,bayesian_fd,
14,Main,investment,-0.303510237594125,-0.484915887602577,-0.13585910966102,bayesian_fd,
14,Main,consumption,-0.258714247137112,-0.411183392563058,-0.0753529379434141,bayesian_fd,
14,Main,hours_worked,-0.0470612098722498,-0.232727466866847,0.166856823232159,bayesian_fd,
14,Main,unemployment,0.11577692706736,-0.0614716877130194,0.301105114593789,bayesian_fd,
14,Main,labor_share,0.314093913578642,0.169536737480543,0.448034979145601,bayesian_fd,
14,Main,interest,0.328212776488775,0.161821879204298,0.515717330160772,bayesian_fd,
14,Main,inflation,0.401690852070941,0.285160410397675,0.542684240134997,bayesian_fd,
14,Main,productivity,-0.477341789998473,-0.619462572034855,-0.345153745188705,bayesian_fd,
14,Main,TFP,-0.386379284331782,-0.513195197540576,-0.257012087294661,bayesian_fd,
15,Main,output,-0.387497615400896,-0.571873547710823,-0.209670242696597,bayesian_fd,
15,Main,investment,-0.271050400521165,-0.461107002393117,-0.101614673044549,bayesian_fd,
15,Main,consumption,-0.243534730091273,-0.395871143180784,-0.0564140643183482,bayesian_fd,
15,Main,hours_worked,-0.0187925594119165,-0.20482401848283,0.196500047819175,bayesian_fd,
15,Main,unemployment,0.0904027518583681,-0.0966536215315491,0.273506451629812,bayesian_fd,
15,Main,labor_share,0.285831310830968,0.139520258022368,0.429185833886164,bayesian_fd,
15,Main,interest,0.323999080220208,0.158285069585411,0.519669755340702,bayesian_fd,
15,Main,inflation,0.39757692717592,0.281656715394981,0.543829899628967,bayesian_fd,
15,Main,productivity,-0.450064462975694,-0.599321165870704,-0.318108995775996,bayesian_fd,
15,Main,TFP,-0.386071024535288,-0.512472292942271,-0.252512216356732,bayesian_fd,
16,Main,output,-0.362608000169839,-0.545733409520619,-0.183755501242363,bayesian_fd,
16,Main,investment,-0.245218112910452,-0.439597365533611,-0.0726256179216938,bayesian_fd,
16,Main,consumption,-0.2301226704047,-0.381140049117444,-0.0410666488054365,bayesian_fd,
16,Main,hours_worked,0.00136994537040017,-0.181244392777557,0.219158100977811,bayesian_fd,
16,Main,unemployment,0.0692302184204585,-0.121488100399274,0.251201493131263,bayesian_fd,
16,Main,labor_share,0.262367280485865,0.110348264614703,0.413613758239468,bayesian_fd,
16,Main,interest,0.312863150336806,0.151751317466106,0.516672950185732,bayesian_fd,
16,Main,inflation,0.393458289294879,0.276214724353594,0.538672631609505,bayesian_fd,
16,Main,productivity,-0.428020733930495,-0.580980185416866,-0.290010296770098,bayesian_fd,
16,Main,TFP,-0.383697460100865,-0.515014844373259,-0.244297386296481,bayesian_fd,
17,Main,output,-0.338382396921116,-0.527965816278126,-0.158238159789218,bayesian_fd,
17,Main,investment,-0.22340348015442,-0.416273263023835,-0.0478776348711139,bayesian_fd,
17,Main,consumption,-0.218881674719714,-0.367782206665019,-0.0318215392742018,bayesian_fd,
17,Main,hours_worked,0.0168532835921148,-0.163096277176351,0.233046183859204,bayesian_fd,
17,Main,unemployment,0.0508328271315462,-0.143071015600611,0.230750258245573,bayesian_fd,
17,Main,labor_share,0.242900530758049,0.0855877198176063,0.394245644246342,bayesian_fd,
17,Main,interest,0.301376134499813,0.141994160834993,0.512556508513542,bayesian_fd,
17,Main,inflation,0.386685044636752,0.26894894323312,0.533587674995934,bayesian_fd,
17,Main,productivity,-0.407910680143315,-0.563728774794253,-0.26613929736813,bayesian_fd,
17,Main,TFP,-0.37956751945952,-0.517201690708198,-0.240367959219853,bayesian_fd,
18,Main,output,-0.320351310955846,-0.514494469101167,-0.142135518703505,bayesian_fd,
18,Main,investment,-0.206703201864829,-0.40187542466791,-0.0290452393175776,bayesian_fd,
18,Main,consumption,-0.212590016026178,-0.357216807543421,-0.0204886071180055,bayesian_fd,
18,Main,hours_worked,0.0283213754806553,-0.152012830734241,0.24309334910239,bayesian_fd,
18,Main,unemployment,0.0381122681332401,-0.154503140768612,0.217751905382388,bayesian_fd,
18,Main,labor_share,0.224144202822808,0.0600959956340704,0.379639458130559,bayesian_fd,
18,Main,interest,0.287376849939113,0.130228512454384,0.501410693560044,bayesian_fd,
18,Main,inflation,0.378435436826279,0.264854523067818,0.528791313180789,bayesian_fd,
18,Main,productivity,-0.390348842230463,-0.550411009928261,-0.242984600218055,bayesian_fd,
18,Main,TFP,-0.372965909018224,-0.512585560182164,-0.230328177847809,bayesian_fd,
19,Main,output,-0.303239384379269,-0.505390820867081,-0.125665569077033,bayesian_fd,
19,Main,investment,-0.196224206690609,-0.390581949596426,-0.0126289793521102,bayesian_fd,
19,Main,consumption,-0.208155457611026,-0.350465549948344,-0.0172253535676989,bayesian_fd,
19,Main,hours_worked,0.0341204659791945,-0.141362645423835,0.246180210371902,bayesian_fd,
19,Main,unemployment,0.0280516768462443,-0.164655019300454,0.213003616148926,bayesian_fd,
19,Main,labor_share,0.208098498540073,0.0406748730175827,0.366662265390089,bayesian_fd,
19,Main,interest,0.276588459991831,0.112734776509937,0.489009660419234,bayesian_fd,
19,Main,inflation,0.369563027130491,0.255074772308782,0.524214938890647,bayesian_fd,
19,Main,productivity,-0.373032540029938,-0.535270821975383,-0.223922799682309,bayesian_fd,
19,Main,TFP,-0.366544812245702,-0.511409538938512,-0.221277121594566,bayesian_fd,
20,Main,output,-0.294097929035707,-0.497502623248331,-0.111621161389002,bayesian_fd,
20,Main,investment,-0.186006548101775,-0.382312311439422,-0.00507693253211415,bayesian_fd,
20,Main,consumption,-0.20168878184585,-0.344681508299753,-0.0147997262999931,bayesian_fd,
20,Main,hours_worked,0.0356274050148961,-0.13451164020148,0.251963839194489,bayesian_fd,
20,Main,unemployment,0.0246292549475905,-0.170557170883475,0.208055662502907,bayesian_fd,
20,Main,labor_share,0.197602625310918,0.0326588644547667,0.357979808311281,bayesian_fd,
20,Main,interest,0.264197355985066,0.100206933557432,0.467635311701806,bayesian_fd,
20,Main,inflation,0.360940794289093,0.245529741533107,0.516714917610575,bayesian_fd,
20,Main,productivity,-0.361548881182629,-0.523080391896016,-0.209491520485472,bayesian_fd,
20,Main,TFP,-0.358778845796438,-0.510265309251114,-0.213401715546012,bayesian_fd,
21,Main,output,-0.287193998248666,-0.490649319828376,-0.106524238994338,bayesian_fd,
21,Main,investment,-0.182066299949094,-0.377251719944249,-0.00114594891000866,bayesian_fd,
21,Main,consumption,-0.199907269239325,-0.340392353545201,-0.0150866515860869,bayesian_fd,
21,Main,hours_worked,0.0362206040765401,-0.1256783679564,0.248161615739479,bayesian_fd,
21,Main,unemployment,0.0195883466765836,-0.171449898944723,0.206949337906155,bayesian_fd,
21,Main,labor_share,0.18851638751163,0.0240235882890883,0.352732848139752,bayesian_fd,
21,Main,interest,0.24790400135861,0.0828602185021998,0.45479627027356,bayesian_fd,
21,Main,inflation,0.352557313973434,0.238833352788783,0.507270235815485,bayesian_fd,
21,Main,productivity,-0.34882293736478,-0.512014808799232,-0.198652739225572,bayesian_fd,
21,Main,TFP,-0.350485276010822,-0.504179728681687,-0.205703865364526,bayesian_fd,
22,Main,output,-0.283079136343866,-0.485440702859545,-0.107089074992237,bayesian_fd,
22,Main,investment,-0.178272503547052,-0.375252445053445,-0.00223617084206737,bayesian_fd,
22,Main,consumption,-0.198739604024336,-0.338838253911263,-0.0159625986144729,bayesian_fd,
22,Main,hours_worked,0.0330406949099365,-0.123820533508341,0.246532427709315,bayesian_fd,
22,Main,unemployment,0.0218421370778056,-0.168526605964801,0.204041664107204,bayesian_fd,
22,Main,labor_share,0.183522807549334,0.0152428675826552,0.346211499678554,bayesian_fd,
22,Main,interest,0.231327347349605,0.0676242924553213,0.434924086287125,bayesian_fd,
22,Main,inflation,0.344549295050217,0.229811094248449,0.50154654978737,bayesian_fd,
22,Main,productivity,-0.340994275664924,-0.506424715006542,-0.188059133898559,bayesian_fd,
22,Main,TFP,-0.342837275949218,-0.49933859777295,-0.19726951753606,bayesian_fd,
23,Main,output,-0.28088147553129,-0.488519568352122,-0.115426223255445,bayesian_fd,
23,Main,investment,-0.178097683829653,-0.373000104373527,-0.00529390215379294,bayesian_fd,
23,Main,consumption,-0.198986940111758,-0.33520223491603,-0.0165430795661569,bayesian_fd,
23,Main,hours_worked,0.0290337426059537,-0.125370190133427,0.232229945611013,bayesian_fd,
23,Main,unemployment,0.0258547242147723,-0.159606885359724,0.20521990701756,bayesian_fd,
23,Main,labor_share,0.181557126358089,0.0147993750510756,0.345696498274924,bayesian_fd,
23,Main,interest,0.219073996404696,0.0510878156946262,0.41413300300165,bayesian_fd,
23,Main,inflation,0.336267996937525,0.225659967262586,0.492732276543946,bayesian_fd,
23,Main,productivity,-0.333236261243606,-0.502471669407053,-0.183510409985174,bayesian_fd,
23,Main,TFP,-0.335737414434665,-0.494178621315838,-0.187931936322407,bayesian_fd,
24,Main,output,-0.284451179159757,-0.490721329945009,-0.119792796680283,bayesian_fd,
24,Main,investment,-0.179632681242403,-0.372415456873713,-0.00960924490605072,bayesian_fd,
24,Main,consumption,-0.200069391919788,-0.333866299461054,-0.0195563554166151,bayesian_fd,
24,Main,hours_worked,0.0228103168862394,-0.128605621722992,0.225421071689584,bayesian_fd,
24,Main,unemployment,0.0274142785889907,-0.149735980505668,0.20965124977689,bayesian_fd,
24,Main,labor_share,0.180737800547323,0.0100340818761063,0.345152996113968,bayesian_fd,
24,Main,interest,0.204737991116179,0.0373295562951885,0.397134702944754,bayesian_fd,
24,Main,inflation,0.329454558939519,0.221040812487337,0.487890849927508,bayesian_fd,
24,Main,productivity,-0.325570443694101,-0.497676819759589,-0.182265231819939,bayesian_fd,
24,Main,TFP,-0.331300481738557,-0.490277174196512,-0.18000619769732,bayesian_fd,
25,Main,output,-0.288914298092531,-0.495391657518125,-0.129025389333996,bayesian_fd,
25,Main,investment,-0.183292887377987,-0.37419193225367,-0.0154222145452609,bayesian_fd,
25,Main,consumption,-0.203778827489525,-0.334325534469196,-0.0244523159887881,bayesian_fd,
25,Main,hours_worked,0.0151015936331567,-0.135303774326558,0.214641259542069,bayesian_fd,
25,Main,unemployment,0.0327262653312105,-0.142361464258424,0.214295453227124,bayesian_fd,
25,Main,labor_share,0.18219684902555,0.0130163528329688,0.344638143288461,bayesian_fd,
25,Main,interest,0.189929693388062,0.0236305669755323,0.377190622831417,bayesian_fd,
25,Main,inflation,0.323868660293747,0.213165457817967,0.478092596155193,bayesian_fd,
25,Main,productivity,-0.324706691217137,-0.497660754528858,-0.182055331679344,bayesian_fd,
25,Main,TFP,-0.32487244745457,-0.484013212029541,-0.174333128091837,bayesian_fd,
26,Main,output,-0.295306614110112,-0.499309101120209,-0.135628182841966,bayesian_fd,
26,Main,investment,-0.190325071484498,-0.379236811967865,-0.0235660425981556,bayesian_fd,
26,Main,consumption,-0.204535414722128,-0.335116783741115,-0.0279942652596762,bayesian_fd,
26,Main,hours_worked,0.00602895845174696,-0.143911100654425,0.200740446232167,bayesian_fd,
26,Main,unemployment,0.0394562071498796,-0.131038350531945,0.219305095156401,bayesian_fd,
26,Main,labor_share,0.186833936115753,0.0135199850597545,0.347275648887921,bayesian_fd,
26,Main,interest,0.173201093323223,0.0122731208231409,0.362639143233103,bayesian_fd,
26,Main,inflation,0.317827846628727,0.208170188076818,0.474391352287051,bayesian_fd,
26,Main,productivity,-0.325203609961277,-0.49688588818747,-0.179733319639949,bayesian_fd,
26,Main,TFP,-0.319630323063443,-0.476044548399916,-0.1684297442969,bayesian_fd,
27,Main,output,-0.299306307870779,-0.503174121529877,-0.141554831777569,bayesian_fd,
27,Main,investment,-0.198124002367221,-0.383342120731054,-0.0343121693433295,bayesian_fd,
27,Main,consumption,-0.206261891202458,-0.336274303100905,-0.0306705277270909,bayesian_fd,
27,Main,hours_worked,-0.00528038330735517,-0.152354001251526,0.1863321696258,bayesian_fd,
27,Main,unemployment,0.0475487735642686,-0.121118903701731,0.226773204964666,bayesian_fd,
27,Main,labor_share,0.187041276956528,0.0191966851271086,0.351677300567949,bayesian_fd,
27,Main,interest,0.162429222503497,0.002594675203434,0.344899175470648,bayesian_fd,
27,Main,inflation,0.309856759468103,0.200562339448865,0.471160198142434,bayesian_fd,
27,Main,productivity,-0.328058866490803,-0.496352151518733,-0.177787846469938,bayesian_fd,
27,Main,TFP,-0.313093403455555,-0.467758871949501,-0.162822963795434,bayesian_fd,
28,Main,output,-0.306528640702232,-0.508327255143192,-0.150986626668551,bayesian_fd,
28,Main,investment,-0.208057475629726,-0.391336139199528,-0.0449127880990806,bayesian_fd,
28,Main,consumption,-0.208988715549804,-0.336644823322659,-0.0348314096589234,bayesian_fd,
28,Main,hours_worked,-0.013917591676771,-0.164665777707135,0.174230111197768,bayesian_fd,
28,Main,unemployment,0.0575190467062128,-0.108820167268721,0.235540422917493,bayesian_fd,
28,Main,labor_share,0.190485398958107,0.0257452287795763,0.353082213065103,bayesian_fd,
28,Main,interest,0.152195636734508,-0.0073239346513252,0.333758826162164,bayesian_fd,
28,Main,inflation,0.305552764554809,0.194909914973884,0.46677720135176,bayesian_fd,
28,Main,productivity,-0.328632846843503,-0.498251158624041,-0.180278524342926,bayesian_fd,
28,Main,TFP,-0.308759803672113,-0.464865450980897,-0.15633969117901,bayesian_fd,
29,Main,output,-0.315356882494713,-0.51213262526133,-0.160919316976307,bayesian_fd,
29,Main,investment,-0.214140049627942,-0.397915608821025,-0.0570399396898303,bayesian_fd,
29,Main,consumption,-0.209871710613434,-0.338425602354039,-0.0365114522075623,bayesian_fd,
29,Main,hours_worked,-0.0246582707436439,-0.174365004150104,0.162643689360458,bayesian_fd,
29,Main,unemployment,0.0657695633599585,-0.097651961540022,0.241027690512465,bayesian_fd,
29,Main,labor_share,0.194429499693617,0.0300395093942197,0.358981415026755,bayesian_fd,
29,Main,interest,0.141830606986505,-0.0168363397079229,0.325891835111441,bayesian_fd,
29,Main,inflation,0.300509589863029,0.188565978160623,0.460401768036855,bayesian_fd,
29,Main,productivity,-0.332805877482535,-0.497280964550929,-0.180853809412086,bayesian_fd,
29,Main,TFP,-0.304672735704877,-0.460189651733811,-0.152739059016731,bayesian_fd,
30,Main,output,-0.325796028886486,-0.515928816707292,-0.171052564925656,bayesian_fd,
30,Main,investment,-0.223679584819356,-0.404245772260791,-0.0682788732668834,bayesian_fd,
30,Main,consumption,-0.211994959576696,-0.337276541863244,-0.0403945068527278,bayesian_fd,
30,Main,hours_worked,-0.0343471894424596,-0.186956097442084,0.149592349710629,bayesian_fd,
30,Main,unemployment,0.074364804217542,-0.0895116286429529,0.249180179983064,bayesian_fd,
30,Main,labor_share,0.198515917112052,0.0375267755617426,0.36544815366361,bayesian_fd,
30,Main,interest,0.13272977620207,-0.0285532446131262,0.317514970465756,bayesian_fd,
30,Main,inflation,0.297074374113322,0.185036197410013,0.454736197254506,bayesian_fd,
30,Main,productivity,-0.336313213327916,-0.500750692597754,-0.189611605955149,bayesian_fd,
30,Main,TFP,-0.301373646613566,-0.458012860079524,-0.148436472849373,bayesian_fd,
31,Main,output,-0.330739676796391,-0.51747847238212,-0.180887751871761,bayesian_fd,
31,Main,investment,-0.232029568904451,-0.40984160292462,-0.074043773742539,bayesian_fd,
31,Main,consumption,-0.215711473637337,-0.337140945827401,-0.0416335863227321,bayesian_fd,
31,Main,hours_worked,-0.0431733316515576,-0.197758699269327,0.135369298824221,bayesian_fd,
31,Main,unemployment,0.0821220996638201,-0.0780389856803572,0.254198529108962,bayesian_fd,
31,Main,labor_share,0.20306223226585,0.0453380449955442,0.370111766159897,bayesian_fd,
31,Main,interest,0.125059667831719,-0.0358845112626448,0.308169494409833,bayesian_fd,
31,Main,inflation,0.293083355627655,0.18167323663394,0.451814132570556,bayesian_fd,
31,Main,productivity,-0.33907335422172,-0.506226282842621,-0.19542026260622,bayesian_fd,
31,Main,TFP,-0.298531668433269,-0.459282367199628,-0.146584110255203,bayesian_fd,
32,Main,output,-0.338142797763732,-0.52502873370578,-0.191750188591121,bayesian_fd,
32,Main,investment,-0.23750763893123,-0.41497914769022,-0.0849676494004117,bayesian_fd,
32,Main,consumption,-0.217837225987714,-0.33939100135813,-0.0446719813582653,bayesian_fd,
32,Main,hours_worked,-0.0502483670551761,-0.203200972534175,0.124548638888194,bayesian_fd,
32,Main,unemployment,0.0896035184289277,-0.0666410681393362,0.262090274756633,bayesian_fd,
