date,output,investment,consumption,hours_worked,unemployment,labor_share,interest,inflation,productivity,TFP,vfci,vfci_fgr1gdpc1,vfci_fgr2gdpc1,vfci_fgr3gdpc1,vfci_fgr4gdpc1,vfci_fgr5gdpc1,vfci_fgr6gdpc1,vfci_fgr7gdpc1,vfci_fgr8gdpc1,vfci_fgr9gdpc1,vfci_fgr10gdpc1,vfci_fgr11gdpc1,vfci_fgr12gdpc1,vfci_fgr13gdpc1,vfci_fgr14gdpc1,vfci_fgr15gdpc1,vfci_fgr16gdpc1,vfci_fgr17gdpc1,vfci_fgr18gdpc1,vfci_fgr19gdpc1,vfci_fgr20gdpc1,vfci_fgr21gdpc1,vfci_fgr22gdpc1,vfci_fgr23gdpc1,vfci_fgr24gdpc1,vfci_fgr25gdpc1,vfci_fgr26gdpc1,vfci_fgr27gdpc1,vfci_fgr28gdpc1,vfci_fgr29gdpc1,vfci_fgr30gdpc1,vfci_fgr1pcecc96,vfci_fgr2pcecc96,vfci_fgr3pcecc96,vfci_fgr4pcecc96,vfci_fgr5pcecc96,vfci_fgr6pcecc96,vfci_fgr7pcecc96,vfci_fgr8pcecc96,vfci_fgr9pcecc96,vfci_fgr10pcecc96,vfci_fgr11pcecc96,vfci_fgr12pcecc96,vfci_fgr13pcecc96,vfci_fgr14pcecc96,vfci_fgr15pcecc96,vfci_fgr16pcecc96,vfci_fgr17pcecc96,vfci_fgr18pcecc96,vfci_fgr19pcecc96,vfci_fgr20pcecc96,vfci_fgr21pcecc96,vfci_fgr22pcecc96,vfci_fgr23pcecc96,vfci_fgr24pcecc96,vfci_fgr25pcecc96,vfci_fgr26pcecc96,vfci_fgr27pcecc96,vfci_fgr28pcecc96,vfci_fgr29pcecc96,vfci_fgr30pcecc96,mu,mu_fgr1gdpc1,mu_fgr2gdpc1,mu_fgr3gdpc1,mu_fgr4gdpc1,mu_fgr5gdpc1,mu_fgr6gdpc1,mu_fgr7gdpc1,mu_fgr8gdpc1,mu_fgr9gdpc1,mu_fgr10gdpc1,mu_fgr11gdpc1,mu_fgr12gdpc1,mu_fgr13gdpc1,mu_fgr14gdpc1,mu_fgr15gdpc1,mu_fgr16gdpc1,mu_fgr17gdpc1,mu_fgr18gdpc1,mu_fgr19gdpc1,mu_fgr20gdpc1,mu_fgr21gdpc1,mu_fgr22gdpc1,mu_fgr23gdpc1,mu_fgr24gdpc1,mu_fgr25gdpc1,mu_fgr26gdpc1,mu_fgr27gdpc1,mu_fgr28gdpc1,mu_fgr29gdpc1,mu_fgr30gdpc1,mu_fgr1pcecc96,mu_fgr2pcecc96,mu_fgr3pcecc96,mu_fgr4pcecc96,mu_fgr5pcecc96,mu_fgr6pcecc96,mu_fgr7pcecc96,mu_fgr8pcecc96,mu_fgr9pcecc96,mu_fgr10pcecc96,mu_fgr11pcecc96,mu_fgr12pcecc96,mu_fgr13pcecc96,mu_fgr14pcecc96,mu_fgr15pcecc96,mu_fgr16pcecc96,mu_fgr17pcecc96,mu_fgr18pcecc96,mu_fgr19pcecc96,mu_fgr20pcecc96,mu_fgr21pcecc96,mu_fgr22pcecc96,mu_fgr23pcecc96,mu_fgr24pcecc96,mu_fgr25pcecc96,mu_fgr26pcecc96,mu_fgr27pcecc96,mu_fgr28pcecc96,mu_fgr29pcecc96,mu_fgr30pcecc96
1960-01-01,981.35081389166,1307.92675496837,1376.0898288182,1752.61190481371,5.1,471.159036827898,0.9825,0.399467908037844,351.850623083582,30.4028985575555,-0.55639514347177,-0.55639514347177,-0.0315573172862842,0.132101771327985,0.304458369727163,0.483262237359582,0.593423003818456,0.863238260676342,1.01911093088641,1.11433202284622,1.2499014004792,1.3599438900425,1.53623997126954,1.64658135564979,1.68614417074231,1.72794646115368,1.79380973947957,1.83435874408088,1.89986789541871,1.91927749166589,1.96503289157501,2.00034455869038,2.04703085885729,2.09164743824823,2.09288380229759,2.0999108890557,2.10286389164385,2.12322094875279,2.11930099840714,2.13702713533721,2.15641318222003,-0.796318822206068,-0.310773180489872,-0.0458694611011622,0.207822408745474,0.315526386992865,0.514203766562306,0.834475574170986,0.98278108694623,1.08359874085742,1.24487501080438,1.31665269810824,1.47726168693838,1.58027524481128,1.61870780060824,1.66100554161807,1.72786334480257,1.7567789570684,1.83164920961412,1.88522449131417,1.96092585214616,2.00759874230513,2.06324848904232,2.10048668587853,2.1343443356557,2.18631975572682,2.21222034377151,2.24115721351972,2.27687292740655,2.32210171527771,2.34410780278546,1.14109000652325,1.14109000652325,2.2353071439652,3.12213238760796,4.13138599028471,5.00704642215261,5.85284915779225,6.32137663230864,6.99402899114537,7.71985548354337,8.36767457298369,8.94171455396758,9.44812997893223,10.0925028688712,10.8401452477424,11.6222272047242,12.3542651368782,13.1152305348746,13.8881687545848,14.6791583917015,15.5519094557207,16.5168376490826,17.3444735489236,18.1136445021777,19.0529310321523,19.8703147644522,20.7888299478013,21.599758400415,22.493180084252,23.3076507710069,24.0994103828416,1.06162571836119,2.04265984243588,3.06011084868446,3.92817011705817,4.92010236790812,5.79476879792103,6.35612769841275,7.14593711572943,7.8872534125119,8.624223988237,9.32015227025138,10.0891056891926,10.9554501738245,11.9255818929686,12.8945715857405,13.7597190778457,14.8682887768394,15.7902737367964,16.6046848103277,17.4811948427653,18.3015406728061,19.219967120271,20.1185733034292,20.9895531295488,21.6920553562973,22.5599927745022,23.371045171544,24.0837920605592,24.7363464954527,25.7719005670978
1960-04-01,980.211905814784,1300.89223017818,1376.86302488601,1754.35000141866,5.2,473.160951944003,0.925,0.253378513937221,350.282092352307,30.2441674425199,0.0207913810479685,0.0207913810479685,0.16810367392642,0.677221478078468,0.80513866178667,0.937562385037215,1.01895659699162,1.01533065496676,1.1375644678265,1.24609483431917,1.31352730803853,1.45654193514866,1.58208836634814,1.68316512939855,1.79067493849866,1.85190313278164,1.89210692093807,1.92482104823372,1.93329572281732,1.94737603857462,1.90114419632758,1.87703549396942,1.83497763518203,1.8255973259856,1.82940396059933,1.85252156524216,1.86824549183634,1.9155664706327,1.92447723521129,1.94561241957309,1.98577125569493,-0.248870564363163,-0.00771366464383295,0.546242254722382,0.775962500349696,0.85244306794667,1.03323763942486,1.11182895284931,1.29328373507462,1.42023040271336,1.49153164575169,1.62823355789366,1.69962752223705,1.75216930040984,1.7924514252561,1.8288625649581,1.88927574044146,1.89685337062009,1.91414457906334,1.94317720952833,1.91885629544547,1.91760380889678,1.90332949136632,1.92505672683114,1.95276557367471,2.00387138447165,2.02200476098071,2.0670397475907,2.12476674409926,2.18154423912887,2.22966124335945,0.432364201121631,0.432364201121631,1.05213859163833,1.40962502911505,2.18425047814831,2.97161932963914,3.73240393339999,4.47501201231402,5.02223926682928,5.56719346986042,6.1977036167985,6.57519589532594,6.87126059299415,7.32555526998923,7.90032652803836,8.54461436781573,9.12004117978952,9.83963051995491,10.6948907789081,11.4138035031954,12.5799028469586,13.5526999596605,14.5868412530116,15.3706330933024,16.2291503956779,17.0265839573636,17.8769285182092,18.4111248045003,19.0171757516994,19.4270195693363,19.6435552168253,0.483817862001457,1.11229201745464,1.58581051383682,2.13718868800166,2.92499829800628,3.67157531053408,4.45693104708392,5.0872965368048,5.62790595305115,6.33660973659856,6.85910798775133,7.45936198878024,8.26414998868466,9.20174926195277,10.1167491690212,10.8024722282392,11.8850053917215,12.8476424248325,13.5043024085935,14.5860588945453,15.3116784085288,16.17573888293,17.1039823539819,18.0311272582171,18.5463076339669,19.3246838081297,19.9801989495687,20.2405107600594,20.6287279664691,21.4549940904997
1960-07-01,980.200838358627,1298.83610167489,1376.09149749133,1754.10685414294,5.5,472.762382133752,0.735,0.342847167504585,350.876545886198,30.7848891090531,-0.29973796625604,-0.29973796625604,-0.0688208081210751,0.383701223264838,0.526821261022272,0.690758415186176,0.778944974720038,0.884591460888661,1.04239552188993,1.15238516225616,1.26379140625316,1.40910029138089,1.62345017225936,1.75594793015531,1.82974716123138,1.87361931049921,1.92842647259314,1.95429572142295,2.00341350762269,2.00238859604467,2.00557316839027,2.0009887796689,2.00337040814973,2.01384698391892,2.00266674174185,2.01599373146591,2.0158587535223,2.05836935921328,2.04384351422311,2.05756646631052,2.07967846697446,-0.679858045087761,-0.410425453497787,0.106813538259675,0.352990036286576,0.434548454948798,0.658448327607587,0.855820287577673,1.05624645254083,1.18793488482859,1.32365034989802,1.45301731571039,1.62458898439026,1.71653852123892,1.74997971712233,1.78672843713061,1.86559849538119,1.87583517299677,1.92806996878408,1.95296457193001,1.97174046968454,1.97123288753147,1.98929967694888,2.02123112525079,2.05610736627926,2.10818049079237,2.1265054138431,2.17379784070207,2.20960694411159,2.26872863243349,2.2983255914086,0.802326243551304,0.802326243551304,1.69058927664605,2.36383420592949,3.38243776512568,4.33513022885059,5.2283622288624,5.84375402475937,6.4665799241901,7.15414126157962,7.82363412112426,8.32655739252781,8.75742498791393,9.37394275894492,10.1199763456785,10.9319619443009,11.6069163495373,12.3388113028064,13.1302732842852,13.9134815069481,14.9737668969931,16.0575153969728,17.0261868691119,17.8061052134419,18.7928596249451,19.6689733315727,20.6310622986317,21.2335302655648,22.0465707703292,22.6135542999755,23.1158494417278,0.778818758555007,1.63993565926471,2.47423485012119,3.25336127376076,4.2786656904289,5.11713155464588,5.82331832176485,6.54987443799452,7.20859442704176,7.98028282297388,8.61197367300774,9.36254365069221,10.2490162106676,11.2933389737016,12.3381922797968,13.1128908119019,14.2580780189724,15.1949220772479,16.0154591780575,17.0283722032341,17.8879702392236,18.8103623106746,19.7656782439136,20.7087632721545,21.3498634203309,22.1828119504992,22.8385505604732,23.3470669594699,23.8063172861172,24.8266512881117
1960-10-01,978.515436557426,1289.42153244353,1376.48360194762,1752.5691390861,6.3,474.196832081916,0.575,0.293791619418295,349.541605690114,31.5789586419659,-0.240152211491411,-0.240152211491411,0.0209518912396224,0.463525382335513,0.61611019381943,0.779508596561929,0.876156394560419,0.973334520573632,1.11841351295669,1.22444707742188,1.32443955309425,1.45910079925191,1.6356871367785,1.74928471988811,1.82338452800143,1.8685753273591,1.91407172061136,1.9359309312105,1.97097506143811,1.97061777073281,1.96638303639308,1.9603480066706,1.95529684727979,1.96047245752922,1.95398185505534,1.96734022824761,1.96829899466092,2.00644615451691,1.99907099387036,2.00881086069544,2.02991125173024,-0.569697319586635,-0.255807660734925,0.23363442513545,0.480089844453798,0.574290478146971,0.782019728158503,0.961160341389369,1.14697158456165,1.27096360275614,1.38861975663118,1.5105423411052,1.64874211096279,1.72622683516614,1.7600695716224,1.79654275926411,1.86415356918478,1.87323967125445,1.91463916319144,1.93919767799745,1.95173079048797,1.95296366033939,1.96501832956732,1.99723404681068,2.03153403399192,2.07857170792761,2.09793377311716,2.14198905056428,2.17537220503493,2.22851339801477,2.25806099226951,0.756947156122992,0.756947156122992,1.57794217499391,2.26758212543525,3.23540171738054,4.14698613804267,5.02482108673103,5.62258664046748,6.24912816345477,6.92829802683229,7.59280761641168,8.10845101653109,8.53435516523696,9.1306243007968,9.86575097417908,10.6535907671834,11.3270679217328,12.0701211079644,12.8881233394961,13.6668758396585,14.732674830861,15.7794820042974,16.7384908810108,17.5092621311572,18.459196185373,19.3253085886488,20.265287928504,20.8967979336647,21.6945386832775,22.2651688385285,22.7559873082354,0.753454265136424,1.58575023446862,2.38039062155213,3.1428169471513,4.12283953804807,4.96110463305223,5.66917662495009,6.41493321426352,7.09078690508462,7.85770759793068,8.51918900142539,9.26005412171739,10.1355894808899,11.1621870339267,12.184041842085,12.9732476244217,14.103691757964,15.0505595432082,15.8491696993471,16.859049386864,17.6987170426219,18.5975651653957,19.543091780625,20.4860821520361,21.1317994199835,21.9725517974619,22.6652348092424,23.1577989476414,23.6498971513542,24.624064810898
1961-01-01,978.852553406645,1288.86178229447,1377.19385355813,1752.12875993643,6.8,473.699889000298,0.5,0.215298211267239,350.828640259365,31.4349124548376,-0.4379241207661,-0.4379241207661,-0.0434723452424164,0.2892294643165,0.460801363020812,0.644056253668657,0.754458218420179,0.946919051794881,1.10402578055707,1.20572103317586,1.32891074421941,1.45182221046305,1.64493763836373,1.75987682021137,1.80965172877352,1.84757234190082,1.89938008254722,1.91976823689766,1.97161481592124,1.96964970822595,1.99611578367785,2.00925592424782,2.03336089627054,2.054657032189,2.04591651997779,2.05248344653007,2.04668733288608,2.07448057924126,2.0621873784445,2.0677908667392,2.07985370886778,-0.758426379312187,-0.350287314609466,0.0413166700195374,0.299109848968312,0.408185049252763,0.623021258695685,0.886364045378353,1.06147039358164,1.17651912132355,1.32427415342393,1.42454916323671,1.59365052922195,1.68644537926239,1.71804746795504,1.75588467746938,1.82408405034857,1.83792204653759,1.89694070784059,1.92781108486455,1.97347896971753,1.98906799492594,2.02382085827583,2.06255705071121,2.099822183438,2.14577871976027,2.16796170563776,2.20682845476148,2.22951344954879,2.27815592107462,2.29721352032785,1.0093975689478,1.0093975689478,1.98840640132856,2.89162789346884,3.95150604307532,4.8995164928603,5.8179264814993,6.29789984194045,6.97048859389837,7.71993531175047,8.39109011554551,8.98422330154332,9.48424950676275,10.1510809214384,10.9608292444818,11.8084151586501,12.5435017412552,13.3072299276853,14.1052281645254,14.9141567790911,15.8867261005702,16.9413368108208,17.8291928517482,18.5893232036568,19.5715108368041,20.4544079066585,21.4272996981828,22.1605624242911,23.0711364480301,23.7807750123331,24.4729417514171,0.96143735210378,1.92455599490872,2.92185983213925,3.8055522227103,4.86896704247468,5.76004396878748,6.38411833983531,7.19945209272593,7.95827037665804,8.74065569710656,9.48170029895969,10.2929685424987,11.1988299000772,12.2517652790395,13.3073040525843,14.1715347605074,15.3239031380453,16.2633921483071,17.1245155026944,18.0655183408326,18.9464370569256,19.860403456432,20.7988690679128,21.7301001182573,22.4481815743317,23.3282221266335,24.0791604816393,24.728395426759,25.3150953161929,26.3646399587017
1961-04-01,980.151019642366,1293.26471069839,1377.74465275955,1751.92638993104,7,472.305043836242,0.4325,0.232717830361986,353.427033588652,32.046583178231,-0.614263235970146,-0.614263235970146,0.145939337629053,0.171477436522545,0.396574329571582,0.599330318259723,0.751212546188953,1.10201291265579,1.23513191472875,1.31354951690342,1.44263062099095,1.50706004903258,1.59644990382117,1.6533315655398,1.66299064926423,1.69716823718312,1.74063888106997,1.76398993546458,1.80850909345899,1.82375721004771,1.8853720919275,1.93736988153256,1.99674841370261,2.04251777756562,2.053183924619,2.05187718491323,2.04808197629315,2.04382897871849,2.05243505729418,2.05058541470234,2.05281792348375,-0.712455819021887,0.00729580797330292,0.0883960145570826,0.356885334005578,0.521504232281495,0.684778234321131,1.0472941300009,1.14328154489136,1.21210442472063,1.35659232852649,1.38318478075884,1.48721251626389,1.56596138912126,1.60189377456361,1.6444870170495,1.67944299980944,1.70947272554777,1.77293879478029,1.82837715731524,1.92311100250316,1.98679019500319,2.05057736656261,2.09734456806515,2.13397703666824,2.16773392948437,2.19932948039238,2.21386142609965,2.22485228183515,2.24644060403365,2.25350364218285,1.3059989854205,1.3059989854205,2.38170679166798,3.60104864887809,4.59129623107338,5.41302728376659,6.2849911942315,6.56234245552353,7.31226226570041,8.11541219602287,8.76679716844229,9.49186365468579,10.0895810467671,10.7779901417458,11.6069029330631,12.4113304822472,13.2208722204671,14.0395337535672,14.8644487471215,15.6861672965015,16.4666023025766,17.3475743015024,18.0631110720568,18.7920970732921,19.6741719793139,20.4979107886636,21.4042046564547,22.4173119798147,23.4177812182895,24.4088279636816,25.4198813280247,1.23633609139829,2.30003903712001,3.46374073363068,4.44934576385311,5.43309602360133,6.38028597477216,6.85983685354689,7.8040693473706,8.7113326917214,9.46745511061047,10.3671746050043,11.2105670818392,12.0904223052939,13.0556193542088,14.0157049176861,15.0189115058861,16.1113664060908,17.0509958945091,17.8975527242121,18.6855454046697,19.5175836380144,20.3875034304812,21.256649932012,22.1238799461993,22.9452704170463,23.8893131679179,24.8726004649336,25.7426179948544,26.6089656682551,27.6118104672229
1961-07-01,981.634889471936,1299.02273536568,1377.52554860464,1750.9713134092,6.8,471.292176311153,0.42,0.25596013855424,355.113921671536,32.6765970821794,-0.551107227910822,-0.551107227910822,0.212097300499058,0.248298294920939,0.475153336293543,0.681200159784652,0.842302701270235,1.18687543746132,1.31666936041951,1.39745147359103,1.51923190088211,1.58677710054949,1.6542773821456,1.70189806356642,1.7210649874863,1.76330202718179,1.80179214361794,1.81951315302911,1.84621865110277,1.86029490945141,1.90477249247145,1.95062521598849,1.9952895094704,2.03286202644441,2.04367323655004,2.04068884924054,2.03529938044694,2.02874575706225,2.04444620849768,2.0405555040229,2.04792522096266,-0.607174988725772,0.145381072498317,0.225130164768374,0.500545590551639,0.670775370288276,0.825006758808463,1.17553232027214,1.26823568875528,1.33658659917203,1.46617790926844,1.49573435730043,1.57671732827029,1.64209556779558,1.67534358498529,1.71634161982886,1.74324517691118,1.76481022215126,1.81519676632189,1.87316769860972,1.9575178736845,2.02256083174827,2.07676887543039,2.12339105331646,2.15973017202349,2.19432238984543,2.22754541807493,2.24155727409049,2.25740286656761,2.28033012293863,2.29143807559899,1.26096162213383,1.26096162213383,2.28745977576283,3.47483255349955,4.42046675759552,5.18772488184781,6.02588350085405,6.24838933345956,6.96225595155046,7.72231060812112,8.3454935771078,9.02391386403251,9.55463961910163,10.185076992182,10.9799350742649,11.7505592095545,12.5460203042075,13.3822210459905,14.2527240413183,15.0633253708677,15.8980816361018,16.7743374581383,17.5102869549683,18.2226003995473,19.0757955804874,19.8886623235156,20.7828155053642,21.7998253626428,22.767713327764,23.7105960364139,24.6307153752313,1.19777796011709,2.22223449744934,3.3184212151418,4.24947394954902,5.1849019366946,6.12008404365181,6.56556198374224,7.50208283962606,8.3893747347474,9.12166093095963,10.0129899233495,10.8277434256753,11.7064392135003,12.6777180803492,13.6334913480926,14.6466945542605,15.7790514763652,16.7554400175086,17.5513728570996,18.3624323619322,19.1554138796902,19.9985209820703,20.8606760739254,21.7320641270772,22.5069744014198,23.4532626671391,24.4519122175428,25.2243774361455,26.0609884117746,27.0144177659572
1961-10-01,983.14543496363,1300.95081799842,1378.65368445249,1751.45801201213,6.2,471.130108110685,0.6,0.314586993378975,355.965306735413,31.8518131322702,-0.372462750625431,-0.372462750625431,0.25268992142113,0.403744861790119,0.608568462408278,0.800919033893091,0.951426884376912,1.21388366950718,1.34044529352248,1.43009545865198,1.53444334493072,1.62310840171526,1.68779348920887,1.74121991889774,1.78906613616305,1.84305970203319,1.87879506732444,1.89563923630404,1.90367992711593,1.91706534139217,1.92631842147073,1.9512253029511,1.96390861351281,1.98436581942483,1.99335165188849,1.99474122658254,1.9927233306475,1.9966533874034,2.016711722138,2.01738660529423,2.03729688418061,-0.442367200885622,0.220673878671704,0.40759188179884,0.678954441847905,0.831473941346032,0.984992619187532,1.26613512505679,1.37719326622052,1.45907574192647,1.56412182121666,1.62109364861271,1.68244264436965,1.73449868973127,1.76694545178898,1.80554914632324,1.83395596157504,1.84493374085017,1.87733223906753,1.93164794873373,1.98308710963286,2.0348204394665,2.0657653209676,2.10652367872672,2.1406232149871,2.18052464946553,2.21178921910322,2.23255227533384,2.26305097084069,2.29560312721839,2.31896994406854,1.0393730398802,1.0393730398802,1.93868208979423,2.90514978079866,3.77559131941045,4.50017397140804,5.28951069257103,5.58103884825555,6.22292323646119,6.89440990376378,7.49304861135814,8.05750187487909,8.47316653173093,9.01154376113339,9.72457892441778,10.4365272325306,11.1689585785386,11.993538343239,12.8991678459101,13.6787151846634,14.6364904501805,15.5329405389291,16.3555670983542,17.0699392729726,17.9011008607768,18.7000962073162,19.574536369344,20.4835276590356,21.3403300394935,22.1190457557608,22.7981338517343,1.00503100044626,1.90693806885641,2.8041059350527,3.59973293741558,4.46065087164377,5.34141441403523,5.83068707316257,6.68740814830885,7.47469593444502,8.17895588124476,8.97381545667594,9.71336632330693,10.5746721051535,11.5443375191606,12.4877721802825,13.4340477592434,14.593183813784,15.5990704579013,16.3178397752,17.2108640442405,17.9532494829275,18.7791955560799,19.6501854594927,20.5367668300469,21.2083379770671,22.1172902000882,23.0489570931516,23.6174737639232,24.321752819401,25.2057219110989
1962-01-01,984.559357411723,1304.42666916679,1379.10513556316,1751.74902599223,5.6,470.636154075837,0.615,0.514261514626695,357.590670545397,32.8033337171215,-0.607064861422725,-0.607064861422725,0.0767282597146958,0.16938900499521,0.378036670235137,0.590165550371419,0.74258025385098,1.09040314438783,1.24542644443597,1.33810386618832,1.47647178319452,1.5720308293009,1.70391534063833,1.78447105650255,1.81306688969397,1.85941145692295,1.91115597927135,1.92852293515732,1.96671089705465,1.97442147495489,2.01617791224709,2.05615350043138,2.09988920801699,2.13762378053031,2.13652677998008,2.13143214942631,2.12027195998528,2.12178334311913,2.12723945119706,2.1277523049096,2.14075247109295,-0.745281789004475,-0.0664106080433719,0.0901131668020134,0.372984865110851,0.522073521654491,0.705744128815816,1.07814526804107,1.2036303268123,1.29036218360294,1.44363780148365,1.49631493060562,1.63016075854647,1.71279869181449,1.74123873673009,1.78055260512478,1.82431705942763,1.83763296863524,1.8967794641269,1.95436527102016,2.03837074785053,2.09625605105074,2.15151974834085,2.19792576455204,2.23595036424888,2.2812758324164,2.31333198160716,2.335371737765,2.35859927910737,2.39629151232033,2.41053667998927,1.30400350279455,1.30400350279455,2.41582185567467,3.5480936984408,4.57321498993143,5.3903462315793,6.242947214009,6.44636881816023,7.11848033565572,7.86138667113682,8.47184336663848,9.08306608018527,9.56051890936243,10.1847756788134,10.9837374953688,11.7875312252074,12.575545747432,13.4061476141579,14.2672670570344,15.0810186680184,15.9705297622958,16.9385193492942,17.7229555534349,18.4367026553676,19.3504916559367,20.1864434503569,21.1276545483692,22.0763072575521,23.0533112195334,23.9287147310427,24.7757056592872,1.2069914939186,2.25824517298677,3.37971678282087,4.30131002154781,5.30374838579987,6.23265679538671,6.64734907265169,7.54181821914891,8.37865065373633,9.10625183055517,9.93555876432958,10.7535601853917,11.6631267706416,12.6945279050273,13.7126162850116,14.7072310448358,15.9197682293235,16.9133445684846,17.7178465276482,18.5663873155936,19.3764675465044,20.2443279058066,21.1274719596044,22.0130241630619,22.7377537151553,23.6730623550317,24.5985340355578,25.3053081151791,26.033675254565,27.0447162625473
1962-04-01,985.108838373692,1304.15647340834,1380.04071739088,1752.13140343347,5.5,471.348182053206,0.6525,0.164948491007572,357.189609862812,32.3940990489108,-0.545329528082325,-0.545329528082325,0.111604087143337,0.23143165202281,0.438245142659435,0.645277883070215,0.795991393010631,1.11689784391656,1.26560090484606,1.35804094118358,1.48785445509743,1.58301043894445,1.70243982514234,1.7780940083492,1.81180720927776,1.859253475503,1.90677402734405,1.92325676955028,1.95472814873331,1.96247697282394,1.9959988625577,2.03097212977285,2.06646025828164,2.09893494939832,2.09946892224869,2.09616600697425,2.08684089883528,2.08996772008673,2.09771215285062,2.09783440222939,2.11186180921042,-0.677524448298394,-0.0135463519461484,0.16185008618632,0.441476506929893,0.590312459791085,0.768889650769107,1.11531360635027,1.24009441848517,1.3271020682496,1.46897351248694,1.52508198776966,1.64427137005599,1.72003990248984,1.74921677538482,1.78816024614319,1.82929359671746,1.8416003633167,1.8942261482976,1.9492115044407,2.02366967243784,2.07754663632032,2.12600609040934,2.17101733371573,2.20830429529478,2.25206635491797,2.28347075312036,2.30612553186587,2.33019322238597,2.36708630802975,2.3832569541383,1.23120097178662,1.23120097178662,2.28690811064614,3.37765875947966,4.3720657167447,5.17640596275464,6.02077313105024,6.25322089101494,6.91957898134116,7.64883516801438,8.26008697618351,8.86264164385911,9.32829689376526,9.93684482107053,10.7205694010001,11.5086931818647,12.2833273034195,13.1105611391262,13.9802163707836,14.7872686499991,15.6976484054607,16.6558916343558,17.4538698627468,18.1689248645285,19.0684273813082,19.9006419574869,20.8303904504962,21.7608912096129,22.7106745972788,23.5563083521911,24.3590885322901,1.15110420326902,2.16638446832198,3.23464066866996,4.12899399464652,5.10552469862627,6.02371853240807,6.46468317424769,7.35019036953922,8.17537343945243,8.90195748261342,9.72386222110115,10.526760632287,11.4271872142594,12.4488860281685,13.4552028577654,14.4353177704811,15.6350944362316,16.6299247800021,17.4200611697632,18.2834652063975,19.0839742363387,19.9439258226531,20.8278016091941,21.7175560584435,22.4322312075383,23.3607424186785,24.2800554639181,24.9537233707946,25.670925377248,26.6559888379349
