identification,f,p,response,fevfd,total
hr_macro,0,Inf,output,284.471523578192,1161.80106549593
hr_macro,0.00628947478196155,999,output,314.859540749126,1424.79626141701
hr_macro,0.0125789495639231,499.5,output,120.735359027863,731.804254130386
hr_macro,0.0188684243458846,333,output,23.7576032403592,218.519779851407
hr_macro,0.0251578991278462,249.75,output,7.20088352124442,96.9684029063627
hr_macro,0.0314473739098077,199.8,output,3.77470676411473,58.5481641706056
hr_macro,0.0377368486917693,166.5,output,3.03120144465416,42.5429107378702
hr_macro,0.0440263234737308,142.714285714286,output,2.94206946062724,34.3819864444231
hr_macro,0.0503157982556924,124.875,output,2.99112854671945,29.4453732223516
hr_macro,0.0566052730376539,111,output,3.02616300061505,25.973234579507
hr_macro,0.0628947478196155,99.9,output,3.00751276001297,23.235827370346
hr_macro,0.069184222601577,90.8181818181818,output,2.93668696728636,20.9309045515649
hr_macro,0.0754736973835386,83.25,output,2.82942898746028,18.9397229492117
hr_macro,0.0817631721655001,76.8461538461539,output,2.70347646598826,17.2160614265239
hr_macro,0.0880526469474617,71.3571428571429,output,2.57332423527143,15.7363973370763
hr_macro,0.0943421217294232,66.6,output,2.44882461583136,14.4804902515607
hr_macro,0.100631596511385,62.4375,output,2.33563455616044,13.4260699270016
hr_macro,0.106921071293346,58.764705882353,output,2.23627361031869,12.548950760379
hr_macro,0.113210546075308,55.5,output,2.15117102960541,11.8245075428219
hr_macro,0.119500020857269,52.5789473684211,output,2.07947919306136,11.2289780819681
hr_macro,0.125789495639231,49.95,output,2.01963090510543,10.7402304377461
hr_macro,0.132078970421192,47.5714285714286,output,1.96969238100982,10.3380675216081
hr_macro,0.138368445203154,45.4090909090909,output,1.92757661667581,10.0042451406773
hr_macro,0.144657919985116,43.4347826086957,output,1.89117174120954,9.7223622039521
hr_macro,0.150947394767077,41.625,output,1.8584236906127,9.47773431183776
hr_macro,0.157236869549039,39.96,output,1.82739852488782,9.25731545796135
hr_macro,0.163526344331,38.4230769230769,output,1.79633836820187,9.04969410482464
hr_macro,0.169815819112962,37,output,1.76371612430207,8.8451592718114
hr_macro,0.176105293894923,35.6785714285714,output,1.7282875317734,8.63580897905622
hr_macro,0.182394768676885,34.448275862069,output,1.68913481829403,8.41565845461417
hr_macro,0.188684243458846,33.3,output,1.64569444401484,8.18070090614038
hr_macro,0.194973718240808,32.2258064516129,output,1.59776230765908,7.92888057466257
hr_macro,0.20126319302277,31.21875,output,1.54547295871957,7.65995496723904
hr_macro,0.207552667804731,30.2727272727273,output,1.48925384832449,7.3752463063656
hr_macro,0.213842142586693,29.3823529411765,output,1.42976010434948,7.07730500632452
hr_macro,0.220131617368654,28.5428571428571,output,1.36779844476722,6.76952424280268
hr_macro,0.226421092150616,27.75,output,1.30424988483093,6.45575071654853
hr_macro,0.232710566932577,27,output,1.23999983134254,6.13993237916233
hr_macro,0.239000041714539,26.2894736842105,output,1.17588160755792,5.82583212156296
hr_macro,0.2452895164965,25.6153846153846,output,1.11263632571372,5.51682162118366
hr_macro,0.251578991278462,24.975,output,1.05088915636542,5.21575578447256
hr_macro,0.257868466060423,24.3658536585366,output,0.991139960397029,4.92491811672301
hr_macro,0.264157940842385,23.7857142857143,output,0.933765115380276,4.64602176834733
hr_macro,0.270447415624347,23.2325581395349,output,0.879027071696967,4.38024946290502
hr_macro,0.276736890406308,22.7045454545455,output,0.827088464626777,4.12831682786167
hr_macro,0.28302636518827,22.2,output,0.778028215190083,3.8905465259574
hr_macro,0.289315839970231,21.7173913043478,output,0.731857755054431,3.66694395966339
hr_macro,0.295605314752193,21.2553191489362,output,0.688536165984405,3.45726849320392
hr_macro,0.301894789534154,20.8125,output,0.647983559856295,3.261096747029
hr_macro,0.308184264316116,20.3877551020408,output,0.610092420631616,3.07787646062585
hr_macro,0.314473739098077,19.98,output,0.574736895165781,2.90697073456573
hr_macro,0.320763213880039,19.5882352941176,output,0.541780179732685,2.74769326576757
hr_macro,0.327052688662,19.2115384615385,output,0.5110802313126,2.59933561271066
hr_macro,0.333342163443962,18.8490566037736,output,0.482494061999352,2.46118768980071
hr_macro,0.339631638225924,18.5,output,0.455880871268395,2.3325526887789
hr_macro,0.345921113007885,18.1636363636364,output,0.43110424888417,2.21275753095708
hr_macro,0.352210587789847,17.8392857142857,output,0.408033650813181,2.10115981572685
hr_macro,0.358500062571808,17.5263157894737,output,0.386545317903604,1.99715207917782
hr_macro,0.36478953735377,17.2241379310345,output,0.366522775920227,1.90016402994565
hr_macro,0.371079012135731,16.9322033898305,output,0.347857027636021,1.80966329708
hr_macro,0.377368486917693,16.65,output,0.330446523801037,1.72515511069793
hr_macro,0.383657961699654,16.3770491803279,output,0.314196979989605,1.64618124106376
hr_macro,0.389947436481616,16.1129032258065,output,0.299021090261926,1.57231844428028
hr_macro,0.396236911263577,15.8571428571429,output,0.284838175796253,1.50317660089974
hr_macro,0.402526386045539,15.609375,output,0.271573796636855,1.43839668510021
hr_macro,0.408815860827501,15.3692307692308,output,0.259159346964392,1.37764866431234
hr_macro,0.415105335609462,15.1363636363636,output,0.247531648384053,1.32062940023169
hr_macro,0.421394810391424,14.910447761194,output,0.236632551261681,1.26706060020647
hr_macro,0.427684285173385,14.6911764705882,output,0.226408550802552,1.21668685154247
hr_macro,0.433973759955347,14.4782608695652,output,0.216810422104491,1.1692737590843
hr_macro,0.440263234737308,14.2714285714286,output,0.207792876621646,1.12460619752808
hr_macro,0.44655270951927,14.0704225352113,output,0.199314241185886,1.08248668351353
