date,ext_vfci_f1,ext_vfci_f12,int_macro_vfci,int_fin_vfci
1978-04-01,-0.35576175003524,1.41131969664622,0.0922762700311202,-0.686706438678953
1978-07-01,-0.370286589311353,1.5264495525211,-1.19339839185767,-0.664431714672653
1978-10-01,-0.0578412650612252,1.82784975096783,-0.0222867951654056,-0.621548757461117
1979-01-01,-0.233199865287529,1.7769293839459,-0.726918363498234,-0.638646268840413
1979-04-01,-0.202788750982093,1.76488192628905,-0.249025228396068,-0.630584123776215
1979-07-01,-0.104280643381132,1.91514922830316,0.341438552593626,-0.553844868303605
1979-10-01,0.114726795186892,2.1664071740667,-0.208043930463977,-0.555245311632315
1980-01-01,0.286881099345756,2.20787278469751,-0.933884433210718,-0.576477488057024
1980-04-01,0.110285733627404,1.70954876020406,-1.38593838110828,-0.944263685071905
1980-07-01,-0.310511305482689,1.19761632620279,0.247928436911316,-1.12031348715335
1980-10-01,0.244902213118551,2.07210494211909,0.302542888485421,-0.879868439148135
1981-01-01,0.148373348798544,2.05095102613987,0.368839287527166,-0.867178628504484
1981-04-01,0.153942329547295,2.17897882430085,-1.90457914633451,-0.577183916357708
1981-07-01,0.151888800550622,2.07172703206008,-2.03547837974833,-0.469102748758005
1981-10-01,-0.208132643852575,1.25749961703615,-1.35005815212508,-0.904558708454457
1982-01-01,-0.00922546142797045,1.39512433224746,-1.62294820024143,-0.929119197772171
1982-04-01,-0.0585642876435489,1.44145773918026,-1.97956215476714,-0.822770034965461
1982-07-01,-0.292722753520542,0.860793253300708,-0.98863006504805,-1.29960141708621
1982-10-01,-0.0434228857764643,0.949307779828802,-2.25007390680969,-1.60283008920871
1983-01-01,-0.352497415093779,0.837642013531247,-2.14696350342382,-1.64739254303998
1983-04-01,-0.541319975209509,0.888109315506829,-0.591627598696951,-1.55598997850703
1983-07-01,-0.562216818320101,0.980154093379955,-1.36601063902983,-1.29513711671541
1983-10-01,-0.589097132976424,0.971257440502755,-2.25149470131806,-1.09405894397756
1984-01-01,-0.513336749239417,1.03205415061576,-1.85343845316479,-0.970281075432674
1984-04-01,-0.591477069490702,1.00640143040409,-1.31723709708385,-0.775609182132466
1984-07-01,-0.408558327313977,1.17851562354973,-2.72715225892875,-0.865099861660162
1984-10-01,-0.524503268555228,0.985828901921447,-1.92227019952569,-1.00035883134999
1985-01-01,-0.657179684613705,0.841613373584832,-1.51738918553116,-1.11930101212264
1985-04-01,-0.708690544842315,0.767845918673889,-2.47887294650914,-1.24923147050833
1985-07-01,-0.600069259633199,0.903874376531539,-1.4024035070462,-1.07228876485536
1985-10-01,-0.524068446822802,1.01833483779847,-1.59967075498394,-1.18789108695176
1986-01-01,-0.325975579205911,1.18357633762498,-1.35607713272763,-1.29069308727164
1986-04-01,-0.216836393565961,1.19834394012563,-1.89070353545509,-1.39888961205638
1986-07-01,-0.161576980125776,1.11733331126527,-2.41634570795065,-1.49962662961822
1986-10-01,-0.244168731298053,1.1228337879246,-1.72050643479306,-1.30198530942607
1987-01-01,-0.250853928073607,1.1869336087713,-1.50091243815976,-1.28880016606763
1987-04-01,-0.33616827036331,1.12003147047118,-1.36325675866809,-1.21164071980945
1987-07-01,-0.524512044080959,0.983319882500604,-1.70151814273882,-1.32897290662409
1987-10-01,0.693238753385524,1.35927172306304,-1.13441938838696,-1.74355561352806
1988-01-01,-0.0403595933505656,1.18972404457848,-1.87613856123973,-1.1659789181192
1988-04-01,-0.190692626189135,1.18470967684834,-1.20686181135605,-1.02837314717216
1988-07-01,-0.213943415693601,1.30354549551993,-0.904187683538457,-0.859133612744319
1988-10-01,-0.317101957112983,1.42068643499062,-1.3963299033889,-0.886253298082131
1989-01-01,-0.251371044629621,1.57663934552316,-0.783805498842167,-0.810572716646878
1989-04-01,-0.144922214752463,1.69355727323875,-1.06188070755795,-0.827682323873068
1989-07-01,-0.189406873497059,1.63338587798378,-1.49982236084991,-0.96096244262115
1989-10-01,-0.0312611475130342,1.62668426652662,-1.28122821168398,-1.11467876780609
1990-01-01,-0.19960732384458,1.49228062814624,-0.272608847214261,-0.981224715779136
1990-04-01,-0.279119374925619,1.43393559175683,-1.20933312864134,-0.934433513599183
1990-07-01,-0.0356354961132205,1.50729581301072,-1.49746718154326,-0.862198758184735
1990-10-01,-0.0725651535368715,1.3768450689203,-1.90095319876347,-1.01161112510528
1991-01-01,-0.269630189307271,1.14951904359062,-1.62825743673685,-1.19069226235041
1991-04-01,-0.427893809298483,1.07171134522668,-1.09547813495406,-1.04824630274697
1991-07-01,-0.565416473146115,1.00225462508493,-0.846283434009562,-1.18827504324874
1991-10-01,-0.495584181538019,0.933544873442398,-1.99822082995393,-1.32667211438547
1992-01-01,-0.654523163642352,0.809533310854151,-1.04602421057561,-1.13060117229154
1992-04-01,-0.678556993518476,0.774424233743916,-1.37755169399158,-1.15097782942691
1992-07-01,-0.620899967623567,0.774949990580863,-1.82171741258599,-1.22035835443274
1992-10-01,-0.669904257363601,0.702489793941147,-1.54317457222215,-1.2152272128855
1993-01-01,-0.58172909074807,0.802339425871082,-1.82347029037741,-1.27767614100851
1993-04-01,-0.55365388791064,0.846320571081755,-1.715317316705,-1.25280757596518
1993-07-01,-0.577090272309515,0.934692402434559,-1.16795810068357,-1.14084918352446
1993-10-01,-0.592383139088781,0.934688584904757,-1.60381673299319,-1.10556541299167
1994-01-01,-0.545376502037467,0.94889450192435,-1.73631037075413,-1.04613045894761
1994-04-01,-0.585527119051909,0.940235354912986,-1.5010509665812,-0.994888813387492
1994-07-01,-0.627133606627894,0.973643261662019,-1.7825283730884,-0.946777572900576
1994-10-01,-0.551864244968119,1.0566931111876,-0.714867314096316,-0.915929397473974
1995-01-01,-0.56032947707179,1.1942499371238,-1.81022857412006,-0.909770848721811
1995-04-01,-0.382980299804732,1.37119695921236,-2.16354876881275,-1.00915348447134
1995-07-01,-0.415095579041781,1.34230227523854,-1.40418256158516,-1.04492539600465
1995-10-01,-0.368252946597573,1.40278244213812,-1.60508629926269,-1.0982070130356
1996-01-01,-0.272869586619732,1.37185355734327,-1.44343434939005,-1.16615926323146
1996-04-01,-0.484789792884629,1.20162996190794,-1.16203956468502,-1.06306202975227
1996-07-01,-0.404180807721357,1.24681584247922,-0.947656055792418,-1.04053484927202
1996-10-01,-0.403889396779691,1.29540551819823,-1.91778104786803,-1.02657894476974
1997-01-01,-0.33971442621466,1.2994469005597,-0.952510319885206,-1.05244941122836
1997-04-01,-0.340255169315748,1.29946808847361,-1.66396616684152,-1.16421959350647
1997-07-01,-0.281690389161425,1.38416501535314,-1.08627632947435,-1.19702497378711
1997-10-01,-0.0310270733965863,1.52493383408341,-1.24762336005254,-1.24205244418969
1998-01-01,-0.281316268664538,1.4515612360264,-1.36906855658451,-1.22345514665324
1998-04-01,-0.216862844995851,1.48981213938972,-1.68760694898832,-1.09439998402082
1998-07-01,0.334280526975566,1.71471687599684,-0.983833266804279,-1.21692583364697
1998-10-01,0.0771910104844639,1.46638610053228,-0.958359169078978,-1.41718672464094
1999-01-01,0.0462262319902388,1.42550739763745,-0.94668559087627,-1.33248773370456
1999-04-01,-0.108115412819634,1.32516322963145,-1.24974606581762,-1.31314813680958
1999-07-01,-0.161465597420227,1.2966666695978,-1.27840365342445,-1.33162577341276
1999-10-01,-0.149181339682585,1.32511683174103,-0.604256218467751,-1.26082068951175
2000-01-01,0.0409534631145374,1.44855091967975,-0.0168385107243314,-1.28337089457089
2000-04-01,0.262092508719373,1.56544518016115,-0.736115259067699,-1.30979274967281
2000-07-01,0.0521181610182915,1.575844944173,-1.14047278023456,-1.18754799942284
2000-10-01,0.446275630916709,1.73799618338762,-0.572367651906277,-1.21773813917057
2001-01-01,0.480207882679161,1.6668627190205,-1.49316580332756,-1.20522848451168
2001-04-01,0.176018867233171,1.32747906582901,-1.38743628360594,-1.28147512695737
2001-07-01,0.214956057948245,1.23418656331093,-0.816301749806502,-1.32592684104048
2001-10-01,-0.126922511074022,0.887095850236259,-1.63147933981161,-1.45579396477435
2002-01-01,-0.343601977923583,0.735427305172108,-0.464798489944224,-1.45445092243221
2002-04-01,-0.195157495333025,0.795989846241604,-1.14534958053748,-1.38338888365381
2002-07-01,0.381016862588993,1.0452345246366,-0.706847131105056,-1.68754778561591
2002-10-01,0.209136147105823,0.942819032543062,-1.89277994303156,-1.63227971313065
2003-01-01,0.0945671029293669,0.962895060235609,-0.630653808377744,-1.47244944943964
2003-04-01,-0.204389605037514,0.942757850311758,-1.10412417118357,-1.39957801562298
2003-07-01,-0.514106390657327,0.729549931919092,-1.04706708569873,-1.49326523431719
2003-10-01,-0.630776571044085,0.709514961530401,-0.76170661384632,-1.43487452541481
2004-01-01,-0.586149354182313,0.786741963308228,-1.47943436684816,-1.46408604478995
2004-04-01,-0.641471668802895,0.729755117813411,-0.557159767396286,-1.32570498771197
2004-07-01,-0.528067384791908,0.874349319569961,-1.21878461433376,-1.26218339106995
2004-10-01,-0.447506537099844,1.03390037428819,-0.858629261173748,-1.16934793460378
2005-01-01,-0.427412807250766,1.1717196913427,-0.740607442877,-1.00778845556469
2005-04-01,-0.3209477007508,1.2780073359991,-0.545062315251761,-1.00170452812704
2005-07-01,-0.357435740078834,1.34128520080458,-0.447666673278241,-0.958039954855091
2005-10-01,-0.251358041544144,1.40912422387964,-0.590785598829807,-0.931481726425675
2006-01-01,-0.265662596963434,1.48157533288034,-0.792921347170666,-0.911947020454595
2006-04-01,-0.181782193201991,1.51648743144365,-0.565087827488661,-0.920230980029608
2006-07-01,-0.201000624849843,1.58315753074971,-0.648302423101407,-0.858940115767271
2006-10-01,-0.250831778466915,1.61197112323107,-0.684390982148816,-0.831277605179
2007-01-01,-0.13182777446331,1.65729419156712,-0.67349673980352,-0.85820604061352
2007-04-01,-0.230657624192336,1.57623803877338,-1.20016722216026,-0.907521947476924
2007-07-01,0.0357402472965636,1.60891856918992,-0.815568966813402,-1.08796435270265
2007-10-01,0.0979161074754921,1.55431300301729,-1.34402154182584,-1.10785103511061
2008-01-01,0.249437806294961,1.34610514463908,-1.54096049865281,-1.37907707216494
2008-04-01,-0.046131536638806,1.05292557745034,-0.92992505704878,-1.3282982846319
2008-07-01,0.422407664732792,1.1555127430351,-1.09433618092459,-1.57745440110513
2008-10-01,1.32133872784298,0.930989384211328,-2.84586459711522,-2.52210371412989
2009-01-01,0.72773822957942,0.785854273645951,-3.3677694279756,-2.13798525777274
2009-04-01,0.152225419366575,0.632931681543656,-2.31043262977233,-1.82688064634365
2009-07-01,-0.27054162338541,0.718924744632905,-2.35355409538499,-1.48320560428598
2009-10-01,-0.432194289056083,0.681314221659817,-1.93629645958726,-1.64220427216409
2010-01-01,-0.634440001040156,0.603693083679078,-1.32170854129985,-1.71084131864092
2010-04-01,-0.202149377454967,0.811747295706203,-1.82110644662692,-1.61536470217048
2010-07-01,-0.218923272826093,0.869242398173771,-1.90223768549712,-1.54658063908901
2010-10-01,-0.378866829853749,0.784571565377921,-2.00870424202106,-1.5377038064718
2011-01-01,-0.480268134061819,0.728322640167892,-2.12112529683644,-1.46847287039854
2011-04-01,-0.510805149851992,0.731672305400992,-1.93094925867432,-1.57507850463538
2011-07-01,0.253298465686001,1.07409252050063,-1.45341089540143,-1.71973951480307
2011-10-01,0.124059717352106,1.05408269300684,-1.60046538635853,-1.62787606572338
2012-01-01,-0.320158751255876,0.911798092379126,-1.18884421220535,-1.42190455778794
2012-04-01,-0.0906964861823593,1.01558528255218,-1.63000714975251,-1.51415522299914
2012-07-01,-0.301811657388723,0.952252835305818,-1.47880631531,-1.57946289312905
2012-10-01,-0.234446588603648,1.05093095441633,-1.86546311315091,-1.42832159518416
2013-01-01,-0.306779862795167,0.988907122085583,-1.97800349188254,-1.40907615874734
2013-04-01,-0.244821498901426,0.996337995006641,-1.8724587119082,-1.51159513959618
2013-07-01,-0.488391794582899,0.820225282483131,-1.34143787669335,-1.42493743311833
2013-10-01,-0.507348294146107,0.810453617657245,-1.20950466419971,-1.52761397189279
2014-01-01,-0.459539755710897,0.87967506047412,-1.07902465451218,-1.40487535211919
2014-04-01,-0.528017871996673,0.908515228023763,-0.915878416778096,-1.33449927004905
2014-07-01,-0.48789473147107,0.937830125505673,-1.25871858750427,-1.30757257488344
2014-10-01,-0.312661728351916,0.999931731960098,-1.20592039523699,-1.35820401540812
2015-01-01,-0.265753903441287,1.05423042781454,-1.64277900749075,-1.34752677799205
2015-04-01,-0.348997905430283,0.977919286604499,-0.927555964453844,-1.30875405600827
2015-07-01,-0.0303942035582379,1.02056824086337,-1.46457943470257,-1.4956318781001
2015-10-01,-0.180891925023101,0.938302140385476,-1.13536583375647,-1.45642896857824
2016-01-01,0.000358335670018001,1.04744109966184,-1.13230472761599,-1.54010510857333
2016-04-01,-0.139134900681118,1.11413690379571,-1.07566225293073,-1.3584047189576
2016-07-01,-0.263717750766128,1.13485638361667,-1.1292483480325,-1.32061530375012
2016-10-01,-0.364424141236866,1.05580876309189,-0.553158840188652,-1.2636487864979
2017-01-01,-0.47031712384408,1.05737659154194,-0.662469787262641,-1.19244766486473
2017-04-01,-0.394789275200905,1.15052152703674,-0.940308093413771,-1.19021300098998
2017-07-01,-0.395223782771572,1.21067462114717,-0.344471847229325,-1.13080287572367
2017-10-01,-0.486285688732774,1.19987211169517,-1.09766181300981,-1.07383335845048
2018-01-01,-0.152840023786798,1.33398726428376,-0.0524941645309122,-1.16434963081089
2018-04-01,-0.310158034317143,1.27354659879309,-0.594259811321182,-1.09096030463828
2018-07-01,-0.431610827390047,1.25272459618221,-0.65466323434143,-1.03426768681537
2018-10-01,0.104290382710086,1.44590315567469,-0.557893400634158,-1.15605178457677
2019-01-01,-0.109634296263698,1.4094224899885,-1.3043941388796,-1.12731838734555
2019-04-01,-0.116407601611788,1.46563609376398,-0.381681886007617,-1.08415992522439
2019-07-01,0.0361974390346219,1.58378157828609,-0.355787541678022,-1.06191179147321
2019-10-01,-0.284114313079348,1.37990371999291,-0.824555670657279,-1.18204458309553
2020-01-01,1.08202347039525,1.81524329487208,-2.53136824413835,-1.68717451761774
2020-04-01,0.39763921287868,1.35756286902224,-2.34785604187051,-1.65323369282439
2020-07-01,-0.0305243422686283,1.31825274359543,-1.23683541648386,-1.35732154643265
2020-10-01,-0.112338977696796,1.29368629902956,-0.973719931339398,-1.31830174575034
2021-01-01,-0.348902210935131,1.14719306974432,-0.34584577660975,-1.54207189351076
2021-04-01,-0.459875242909454,1.11798139281206,-0.121008091908279,-1.33136148629712
2021-07-01,-0.3887288321701,1.20905907292967,0.0294197363321143,-1.22194525528499
2021-10-01,-0.364117222213924,1.20855942646201,0.92460578140014,-1.22144508994132
2022-01-01,-0.146442395953934,1.19697038313173,1.38330882240133,-1.33290732927569
2022-04-01,0.0664058282274055,1.22875367414729,0.427350693619548,-1.26479037376807
2022-07-01,0.0953109391051751,1.42135321322562,-0.413088924421576,-1.10400947364728
2022-10-01,0.269255893958895,1.61710400755183,-0.134810158339697,-1.0498730680527
2023-01-01,0.141048889345145,1.76326277082225,0.190142839275737,-0.881733233772239
2023-04-01,0.00166232714977321,1.74512111942039,-0.6873851590478,-1.01736506089252
2023-07-01,-0.108588746310929,1.70767073815691,-0.309231371809423,-0.944475335891963
2023-10-01,-0.128336372079364,1.67203947782225,-1.36794076849442,-0.990880046809264
2024-01-01,-0.134428330281881,1.74514129656105,-0.551980866725785,-0.952376713810289
2024-04-01,-0.170288929205706,1.70909687505757,-0.796045109000538,-0.903722521064025
2024-07-01,-0.00606821689855627,1.78169935797821,-0.621365205319064,-1.08985529125565
