identification,date,hs
fevdfd_vfci_f12,1962-07-01,-0.256816667267073
fevdfd_vfci_f1,1962-07-01,0.16094060459021
fevdfd_unem,1962-07-01,-0.675056098489999
fevdfd_vfci_f12,1962-10-01,-1.28013379341307
fevdfd_vfci_f1,1962-10-01,-0.326480727707394
fevdfd_unem,1962-10-01,-1.63893011329531
fevdfd_vfci_f12,1963-01-01,1.44923957425828
fevdfd_vfci_f1,1963-01-01,0.504241607898937
fevdfd_unem,1963-01-01,1.18585531526826
fevdfd_vfci_f12,1963-04-01,0.0213071141431578
fevdfd_vfci_f1,1963-04-01,0.6010068599917
fevdfd_unem,1963-04-01,-0.52175594923075
fevdfd_vfci_f12,1963-07-01,0.049166794650746
fevdfd_vfci_f1,1963-07-01,-0.127939049749318
fevdfd_unem,1963-07-01,-0.514301027402784
fevdfd_vfci_f12,1963-10-01,0.223078394491037
fevdfd_vfci_f1,1963-10-01,-0.381270796458887
fevdfd_unem,1963-10-01,-0.552834666055792
fevdfd_vfci_f12,1964-01-01,1.06794679652296
fevdfd_vfci_f1,1964-01-01,0.715744866685374
fevdfd_unem,1964-01-01,1.62069905994153
fevdfd_vfci_f12,1964-04-01,-0.435605258992604
fevdfd_vfci_f1,1964-04-01,-0.0685965972475213
fevdfd_unem,1964-04-01,-1.01587011612028
fevdfd_vfci_f12,1964-07-01,-0.575472112431364
fevdfd_vfci_f1,1964-07-01,0.56648587309531
fevdfd_unem,1964-07-01,-0.484892290681032
fevdfd_vfci_f12,1964-10-01,0.567395743352692
fevdfd_vfci_f1,1964-10-01,0.456535689313455
fevdfd_unem,1964-10-01,-0.00492986480365414
fevdfd_vfci_f12,1965-01-01,1.94984460818885
fevdfd_vfci_f1,1965-01-01,-0.25085557085806
fevdfd_unem,1965-01-01,1.87209096571126
fevdfd_vfci_f12,1965-04-01,-0.738283358413624
fevdfd_vfci_f1,1965-04-01,-0.38378895886616
fevdfd_unem,1965-04-01,-1.43697187879461
fevdfd_vfci_f12,1965-07-01,-0.318103111680066
fevdfd_vfci_f1,1965-07-01,0.931557278353287
fevdfd_unem,1965-07-01,-0.300600207571038
fevdfd_vfci_f12,1965-10-01,1.27215615515222
fevdfd_vfci_f1,1965-10-01,0.240074832629459
fevdfd_unem,1965-10-01,1.46480765458577
fevdfd_vfci_f12,1966-01-01,0.38218448360444
fevdfd_vfci_f1,1966-01-01,0.638232326391335
fevdfd_unem,1966-01-01,0.325221869843488
fevdfd_vfci_f12,1966-04-01,0.482022812007834
fevdfd_vfci_f1,1966-04-01,-0.351488931383835
fevdfd_unem,1966-04-01,0.0530466944426178
fevdfd_vfci_f12,1966-07-01,0.358223714497611
fevdfd_vfci_f1,1966-07-01,-0.331246898885235
fevdfd_unem,1966-07-01,-0.135227444761816
fevdfd_vfci_f12,1966-10-01,-0.154204118455999
fevdfd_vfci_f1,1966-10-01,0.00724315494774521
fevdfd_unem,1966-10-01,0.144060283483138
fevdfd_vfci_f12,1967-01-01,-0.981762465348863
fevdfd_vfci_f1,1967-01-01,1.20882439186683
fevdfd_unem,1967-01-01,-0.400109063016384
fevdfd_vfci_f12,1967-04-01,-0.587105449751817
fevdfd_vfci_f1,1967-04-01,0.25375793384525
fevdfd_unem,1967-04-01,0.943924729829089
fevdfd_vfci_f12,1967-07-01,-0.0863732555807697
fevdfd_vfci_f1,1967-07-01,1.65753109731899
fevdfd_unem,1967-07-01,0.49852944085111
fevdfd_vfci_f12,1967-10-01,0.249548762866775
fevdfd_vfci_f1,1967-10-01,0.731407649762328
fevdfd_unem,1967-10-01,0.567128410199695
fevdfd_vfci_f12,1968-01-01,0.464669647393799
fevdfd_vfci_f1,1968-01-01,-0.224960359514071
fevdfd_unem,1968-01-01,0.357762830138613
fevdfd_vfci_f12,1968-04-01,0.780612231450018
fevdfd_vfci_f1,1968-04-01,-0.570256978066839
fevdfd_unem,1968-04-01,0.878613427087163
fevdfd_vfci_f12,1968-07-01,-0.530661370338788
fevdfd_vfci_f1,1968-07-01,0.642410716520302
fevdfd_unem,1968-07-01,-0.606856435292582
fevdfd_vfci_f12,1968-10-01,-0.0431996681717116
fevdfd_vfci_f1,1968-10-01,1.14945120749872
fevdfd_unem,1968-10-01,0.453714013039691
fevdfd_vfci_f12,1969-01-01,1.2086396845091
fevdfd_vfci_f1,1969-01-01,0.141985098967618
fevdfd_unem,1969-01-01,1.62184595493629
fevdfd_vfci_f12,1969-04-01,1.0994057913771
fevdfd_vfci_f1,1969-04-01,-0.729828522616784
fevdfd_unem,1969-04-01,-0.185510763207503
fevdfd_vfci_f12,1969-07-01,0.590585255661826
fevdfd_vfci_f1,1969-07-01,-0.0568298122466263
fevdfd_unem,1969-07-01,0.0929788671159974
fevdfd_vfci_f12,1969-10-01,-0.994303950389184
fevdfd_vfci_f1,1969-10-01,0.460978406963222
fevdfd_unem,1969-10-01,-0.303539593389662
fevdfd_vfci_f12,1970-01-01,-0.774326952510463
fevdfd_vfci_f1,1970-01-01,0.369377116279912
fevdfd_unem,1970-01-01,-0.37388640221359
fevdfd_vfci_f12,1970-04-01,-0.84203874556448
fevdfd_vfci_f1,1970-04-01,-0.379781055303148
fevdfd_unem,1970-04-01,-0.995503797832345
fevdfd_vfci_f12,1970-07-01,-0.579187198122073
fevdfd_vfci_f1,1970-07-01,0.639124970445519
fevdfd_unem,1970-07-01,0.254273305642299
fevdfd_vfci_f12,1970-10-01,-1.48840435828495
fevdfd_vfci_f1,1970-10-01,0.484336887241175
fevdfd_unem,1970-10-01,-1.24228351440508
fevdfd_vfci_f12,1971-01-01,-0.252274281297414
fevdfd_vfci_f1,1971-01-01,1.84596568370979
fevdfd_unem,1971-01-01,0.974640350628323
fevdfd_vfci_f12,1971-04-01,0.233303447858409
fevdfd_vfci_f1,1971-04-01,-0.320233272474567
fevdfd_unem,1971-04-01,0.108416014589503
fevdfd_vfci_f12,1971-07-01,-0.580659943810068
fevdfd_vfci_f1,1971-07-01,-0.805671213634702
fevdfd_unem,1971-07-01,-0.892270544522915
fevdfd_vfci_f12,1971-10-01,-0.115521434148531
fevdfd_vfci_f1,1971-10-01,-0.717722778446836
fevdfd_unem,1971-10-01,-0.0512620203969451
fevdfd_vfci_f12,1972-01-01,-0.949815741371953
fevdfd_vfci_f1,1972-01-01,1.79400258054471
fevdfd_unem,1972-01-01,0.189275395416217
fevdfd_vfci_f12,1972-04-01,0.292109111601613
fevdfd_vfci_f1,1972-04-01,-0.0495910469391622
fevdfd_unem,1972-04-01,0.185120272659823
fevdfd_vfci_f12,1972-07-01,-1.38670881201737
fevdfd_vfci_f1,1972-07-01,0.206816744277008
fevdfd_unem,1972-07-01,-0.82907263042058
fevdfd_vfci_f12,1972-10-01,0.58261248909956
fevdfd_vfci_f1,1972-10-01,0.493824601580276
fevdfd_unem,1972-10-01,0.416948350986734
fevdfd_vfci_f12,1973-01-01,1.78820076568504
fevdfd_vfci_f1,1973-01-01,-0.879022302321286
fevdfd_unem,1973-01-01,0.599339518878005
fevdfd_vfci_f12,1973-04-01,1.17581263793122
fevdfd_vfci_f1,1973-04-01,-1.43613094545529
fevdfd_unem,1973-04-01,0.238050985359852
fevdfd_vfci_f12,1973-07-01,2.15762794148473
fevdfd_vfci_f1,1973-07-01,-1.42040937358674
fevdfd_unem,1973-07-01,-0.220205332660478
fevdfd_vfci_f12,1973-10-01,-0.0509027079451643
fevdfd_vfci_f1,1973-10-01,-0.774726701200125
fevdfd_unem,1973-10-01,0.368347073547625
fevdfd_vfci_f12,1974-01-01,0.367106425002186
fevdfd_vfci_f1,1974-01-01,-0.408636910853176
fevdfd_unem,1974-01-01,-0.155861374047944
fevdfd_vfci_f12,1974-04-01,1.02476386163546
fevdfd_vfci_f1,1974-04-01,-1.05956273398238
fevdfd_unem,1974-04-01,0.270534414602466
fevdfd_vfci_f12,1974-07-01,2.34139709580825
fevdfd_vfci_f1,1974-07-01,-2.50922139754415
fevdfd_unem,1974-07-01,0.4489355195607
fevdfd_vfci_f12,1974-10-01,-3.53782574583148
fevdfd_vfci_f1,1974-10-01,0.894826697820856
fevdfd_unem,1974-10-01,-2.27054477172327
fevdfd_vfci_f12,1975-01-01,-3.22142226321995
fevdfd_vfci_f1,1975-01-01,2.230106129314
fevdfd_unem,1975-01-01,-2.06719659022761
fevdfd_vfci_f12,1975-04-01,-0.779746270730529
fevdfd_vfci_f1,1975-04-01,0.979224723218767
fevdfd_unem,1975-04-01,-0.176871929516224
fevdfd_vfci_f12,1975-07-01,0.448918940214433
fevdfd_vfci_f1,1975-07-01,-0.0994441810130924
fevdfd_unem,1975-07-01,0.463860672283399
fevdfd_vfci_f12,1975-10-01,-0.483997724830202
fevdfd_vfci_f1,1975-10-01,0.760647198146626
fevdfd_unem,1975-10-01,0.069267087530973
fevdfd_vfci_f12,1976-01-01,-0.598166494484918
fevdfd_vfci_f1,1976-01-01,0.0739609064275139
fevdfd_unem,1976-01-01,0.891664005059323
fevdfd_vfci_f12,1976-04-01,-1.74999225443746
fevdfd_vfci_f1,1976-04-01,0.140542396711506
fevdfd_unem,1976-04-01,-1.52915954925623
fevdfd_vfci_f12,1976-07-01,0.126411369971685
fevdfd_vfci_f1,1976-07-01,0.539685148493229
fevdfd_unem,1976-07-01,-0.145677832063382
fevdfd_vfci_f12,1976-10-01,-0.70906899076195
fevdfd_vfci_f1,1976-10-01,0.305322304065892
fevdfd_unem,1976-10-01,-0.824876282971513
fevdfd_vfci_f12,1977-01-01,-0.0350844622016177
fevdfd_vfci_f1,1977-01-01,0.489928899739215
fevdfd_unem,1977-01-01,0.357339605073579
fevdfd_vfci_f12,1977-04-01,0.836607283470244
fevdfd_vfci_f1,1977-04-01,-0.0627127694717034
fevdfd_unem,1977-04-01,0.37744947158715
fevdfd_vfci_f12,1977-07-01,-0.00218801272192855
fevdfd_vfci_f1,1977-07-01,-0.0346878661521485
fevdfd_unem,1977-07-01,-0.399273908138797
fevdfd_vfci_f12,1977-10-01,0.420986796041192
fevdfd_vfci_f1,1977-10-01,-0.652012654552931
fevdfd_unem,1977-10-01,0.351039007513023
fevdfd_vfci_f12,1978-01-01,-1.42047675339072
fevdfd_vfci_f1,1978-01-01,0.689590972348212
fevdfd_unem,1978-01-01,-0.906545678003258
fevdfd_vfci_f12,1978-04-01,2.45407600867003
fevdfd_vfci_f1,1978-04-01,0.218774432653272
fevdfd_unem,1978-04-01,2.44570800090244
fevdfd_vfci_f12,1978-07-01,-0.325271578784539
fevdfd_vfci_f1,1978-07-01,0.306746244703963
fevdfd_unem,1978-07-01,-1.2874022041822
fevdfd_vfci_f12,1978-10-01,1.45746620347758
fevdfd_vfci_f1,1978-10-01,-1.11163126765873
fevdfd_unem,1978-10-01,0.742875582529734
fevdfd_vfci_f12,1979-01-01,-0.551016723231407
fevdfd_vfci_f1,1979-01-01,0.809583850535537
fevdfd_unem,1979-01-01,-0.139658545708152
fevdfd_vfci_f12,1979-04-01,-1.25914576717339
fevdfd_vfci_f1,1979-04-01,0.893180905962769
fevdfd_unem,1979-04-01,-0.529189846313562
fevdfd_vfci_f12,1979-07-01,3.05274131408846
fevdfd_vfci_f1,1979-07-01,-0.872721690688631
fevdfd_unem,1979-07-01,2.08630053152423
fevdfd_vfci_f12,1979-10-01,1.26179418222812
fevdfd_vfci_f1,1979-10-01,-1.35760180356171
fevdfd_unem,1979-10-01,-0.579007950408004
fevdfd_vfci_f12,1980-01-01,-0.501637150030418
fevdfd_vfci_f1,1980-01-01,-0.309893103683415
fevdfd_unem,1980-01-01,-0.652071292820217
fevdfd_vfci_f12,1980-04-01,-2.49695480492209
fevdfd_vfci_f1,1980-04-01,1.06470317474601
fevdfd_unem,1980-04-01,-2.42594672907804
fevdfd_vfci_f12,1980-07-01,0.105384507239222
fevdfd_vfci_f1,1980-07-01,1.18586303528755
fevdfd_unem,1980-07-01,1.47905086022435
fevdfd_vfci_f12,1980-10-01,6.44600551409639
fevdfd_vfci_f1,1980-10-01,-3.23570585999557
fevdfd_unem,1980-10-01,2.90643993364638
fevdfd_vfci_f12,1981-01-01,-0.880376663461383
fevdfd_vfci_f1,1981-01-01,0.624971596446192
fevdfd_unem,1981-01-01,-0.0199185625866756
fevdfd_vfci_f12,1981-04-01,0.807209300042355
fevdfd_vfci_f1,1981-04-01,-0.368116802044517
fevdfd_unem,1981-04-01,-1.21081828906174
fevdfd_vfci_f12,1981-07-01,0.15658489994346
fevdfd_vfci_f1,1981-07-01,0.309683948835029
fevdfd_unem,1981-07-01,0.714514736355007
fevdfd_vfci_f12,1981-10-01,-2.82814885555775
fevdfd_vfci_f1,1981-10-01,1.33651372954469
fevdfd_unem,1981-10-01,-0.0434285598945257
fevdfd_vfci_f12,1982-01-01,0.747215754408779
fevdfd_vfci_f1,1982-01-01,-1.49371229386883
fevdfd_unem,1982-01-01,-1.12225179587761
fevdfd_vfci_f12,1982-04-01,1.47813761222572
fevdfd_vfci_f1,1982-04-01,-0.407477411162941
fevdfd_unem,1982-04-01,0.596291101461059
fevdfd_vfci_f12,1982-07-01,-3.04204433385232
fevdfd_vfci_f1,1982-07-01,0.797643940594318
fevdfd_unem,1982-07-01,-0.952123314859432
fevdfd_vfci_f12,1982-10-01,-0.408811557799729
fevdfd_vfci_f1,1982-10-01,-1.35138252315244
fevdfd_unem,1982-10-01,-1.53965992097556
fevdfd_vfci_f12,1983-01-01,0.62369775729938
fevdfd_vfci_f1,1983-01-01,0.350572466660203
fevdfd_unem,1983-01-01,-0.461302790442289
fevdfd_vfci_f12,1983-04-01,1.80272941153342
fevdfd_vfci_f1,1983-04-01,-0.386701830042196
fevdfd_unem,1983-04-01,2.11976639992981
fevdfd_vfci_f12,1983-07-01,0.223066992952676
fevdfd_vfci_f1,1983-07-01,0.0876887115030674
fevdfd_unem,1983-07-01,-0.128593598898949
fevdfd_vfci_f12,1983-10-01,0.114605415551512
fevdfd_vfci_f1,1983-10-01,0.857475738193861
fevdfd_unem,1983-10-01,0.479105900248923
fevdfd_vfci_f12,1984-01-01,0.653648222305836
fevdfd_vfci_f1,1984-01-01,0.320624607837351
fevdfd_unem,1984-01-01,1.27984772315824
fevdfd_vfci_f12,1984-04-01,0.405971435369922
fevdfd_vfci_f1,1984-04-01,0.0647423579566818
fevdfd_unem,1984-04-01,0.777164351057277
fevdfd_vfci_f12,1984-07-01,-0.517597462726607
fevdfd_vfci_f1,1984-07-01,-0.218516268822219
fevdfd_unem,1984-07-01,-1.07253055450895
fevdfd_vfci_f12,1984-10-01,-1.27239900314502
fevdfd_vfci_f1,1984-10-01,0.769777137831174
fevdfd_unem,1984-10-01,0.19647381660409
fevdfd_vfci_f12,1985-01-01,-0.262438922911827
fevdfd_vfci_f1,1985-01-01,0.920628526443522
fevdfd_unem,1985-01-01,0.527440259226598
fevdfd_vfci_f12,1985-04-01,-0.468813105169131
fevdfd_vfci_f1,1985-04-01,0.895217087883879
fevdfd_unem,1985-04-01,0.0824201472629369
fevdfd_vfci_f12,1985-07-01,0.412220376898935
fevdfd_vfci_f1,1985-07-01,-0.322670190777043
fevdfd_unem,1985-07-01,0.432955485371464
fevdfd_vfci_f12,1985-10-01,0.0593882546885885
fevdfd_vfci_f1,1985-10-01,-0.0991679479913538
fevdfd_unem,1985-10-01,-0.134184032650907
fevdfd_vfci_f12,1986-01-01,0.0326148926029708
fevdfd_vfci_f1,1986-01-01,-0.614777180762411
fevdfd_unem,1986-01-01,0.0402960118239166
fevdfd_vfci_f12,1986-04-01,-0.203631907887151
fevdfd_vfci_f1,1986-04-01,-0.349229951052905
fevdfd_unem,1986-04-01,-0.921388529613634
fevdfd_vfci_f12,1986-07-01,0.737682364708302
fevdfd_vfci_f1,1986-07-01,-0.533975485922043
fevdfd_unem,1986-07-01,0.35605042885973
fevdfd_vfci_f12,1986-10-01,0.713930580454411
fevdfd_vfci_f1,1986-10-01,-0.46159245699765
fevdfd_unem,1986-10-01,0.913412700163862
fevdfd_vfci_f12,1987-01-01,0.252442069713888
fevdfd_vfci_f1,1987-01-01,-0.273411562680793
fevdfd_unem,1987-01-01,0.433983599444898
fevdfd_vfci_f12,1987-04-01,-0.794275638044097
fevdfd_vfci_f1,1987-04-01,0.408768831559013
fevdfd_unem,1987-04-01,-0.248205737141551
fevdfd_vfci_f12,1987-07-01,-0.663773031223216
fevdfd_vfci_f1,1987-07-01,1.13674913278983
fevdfd_unem,1987-07-01,0.161948291611718
fevdfd_vfci_f12,1987-10-01,1.82980361836487
fevdfd_vfci_f1,1987-10-01,-5.2589458372703
fevdfd_unem,1987-10-01,1.18616171871687
fevdfd_vfci_f12,1988-01-01,-1.61417587336231
fevdfd_vfci_f1,1988-01-01,1.32188937116786
fevdfd_unem,1988-01-01,-0.976468784693762
fevdfd_vfci_f12,1988-04-01,0.608100916144023
fevdfd_vfci_f1,1988-04-01,0.700957728798102
fevdfd_unem,1988-04-01,1.03993380691471
fevdfd_vfci_f12,1988-07-01,0.283703604003778
fevdfd_vfci_f1,1988-07-01,-0.331546398965154
fevdfd_unem,1988-07-01,0.145145517236412
fevdfd_vfci_f12,1988-10-01,0.249558107518136
fevdfd_vfci_f1,1988-10-01,0.676520858811988
fevdfd_unem,1988-10-01,0.288190813548281
fevdfd_vfci_f12,1989-01-01,1.66174595451831
fevdfd_vfci_f1,1989-01-01,-0.302509526769383
fevdfd_unem,1989-01-01,0.996608705011859
fevdfd_vfci_f12,1989-04-01,0.301420034179655
fevdfd_vfci_f1,1989-04-01,-0.307450127211766
fevdfd_unem,1989-04-01,-0.303095774859413
fevdfd_vfci_f12,1989-07-01,-0.301223521387215
fevdfd_vfci_f1,1989-07-01,0.454340629777919
fevdfd_unem,1989-07-01,-0.0107454026919673
fevdfd_vfci_f12,1989-10-01,0.676660236768508
fevdfd_vfci_f1,1989-10-01,-0.743826464639482
fevdfd_unem,1989-10-01,0.720595509745745
fevdfd_vfci_f12,1990-01-01,0.107049724944494
fevdfd_vfci_f1,1990-01-01,0.814197295293865
fevdfd_unem,1990-01-01,0.509445316301919
fevdfd_vfci_f12,1990-04-01,-0.145076026603547
fevdfd_vfci_f1,1990-04-01,0.707084205128046
fevdfd_unem,1990-04-01,-0.416310735198964
fevdfd_vfci_f12,1990-07-01,0.200165623665897
fevdfd_vfci_f1,1990-07-01,-1.01523363103635
fevdfd_unem,1990-07-01,0.196674802964921
fevdfd_vfci_f12,1990-10-01,-0.958737107423843
fevdfd_vfci_f1,1990-10-01,0.0262963026491765
fevdfd_unem,1990-10-01,-1.02962907556964
fevdfd_vfci_f12,1991-01-01,-0.678586988947141
fevdfd_vfci_f1,1991-01-01,0.946415748912921
fevdfd_unem,1991-01-01,-0.666021628102426
fevdfd_vfci_f12,1991-04-01,0.699377188228291
fevdfd_vfci_f1,1991-04-01,0.16667714112063
fevdfd_unem,1991-04-01,0.812269027507951
fevdfd_vfci_f12,1991-07-01,-0.733114868837932
fevdfd_vfci_f1,1991-07-01,0.537955694404054
fevdfd_unem,1991-07-01,-0.294230944008218
fevdfd_vfci_f12,1991-10-01,-0.558503908646311
fevdfd_vfci_f1,1991-10-01,0.123844444146414
fevdfd_unem,1991-10-01,-0.433400908609112
fevdfd_vfci_f12,1992-01-01,-0.691869654109463
fevdfd_vfci_f1,1992-01-01,0.500106155719322
fevdfd_unem,1992-01-01,0.173701547493846
fevdfd_vfci_f12,1992-04-01,-1.00567268079236
fevdfd_vfci_f1,1992-04-01,0.436126434537617
fevdfd_unem,1992-04-01,-0.987473923774222
fevdfd_vfci_f12,1992-07-01,-0.298125024577562
fevdfd_vfci_f1,1992-07-01,-0.280151438968834
fevdfd_unem,1992-07-01,-0.877357790253348
fevdfd_vfci_f12,1992-10-01,-0.685446744496484
fevdfd_vfci_f1,1992-10-01,0.200097361864698
fevdfd_unem,1992-10-01,-0.36116280870704
fevdfd_vfci_f12,1993-01-01,-0.0797545142504759
fevdfd_vfci_f1,1993-01-01,-0.421911805621706
fevdfd_unem,1993-01-01,-0.258869947575244
fevdfd_vfci_f12,1993-04-01,0.588932214744029
fevdfd_vfci_f1,1993-04-01,-0.118275686672604
fevdfd_unem,1993-04-01,0.629213848351627
fevdfd_vfci_f12,1993-07-01,-0.73660089211059
fevdfd_vfci_f1,1993-07-01,0.105353972621241
fevdfd_unem,1993-07-01,-1.114220285428
fevdfd_vfci_f12,1993-10-01,-0.493865493645015
fevdfd_vfci_f1,1993-10-01,0.430826088247925
fevdfd_unem,1993-10-01,0.356565876941289
fevdfd_vfci_f12,1994-01-01,0.263865198254488
fevdfd_vfci_f1,1994-01-01,-0.147238033924837
fevdfd_unem,1994-01-01,0.146710582562695
fevdfd_vfci_f12,1994-04-01,-0.101383196766886
fevdfd_vfci_f1,1994-04-01,0.233046433522203
fevdfd_unem,1994-04-01,0.0891325031196868
fevdfd_vfci_f12,1994-07-01,-0.495473080309057
fevdfd_vfci_f1,1994-07-01,0.663394947096859
fevdfd_unem,1994-07-01,-0.48056747267024
fevdfd_vfci_f12,1994-10-01,-0.081366296398871
fevdfd_vfci_f1,1994-10-01,-0.0455112513400865
fevdfd_unem,1994-10-01,0.489761989429332
fevdfd_vfci_f12,1995-01-01,-0.260869188852924
fevdfd_vfci_f1,1995-01-01,0.436683268544079
fevdfd_unem,1995-01-01,-0.386994150136388
fevdfd_vfci_f12,1995-04-01,0.679636924811503
fevdfd_vfci_f1,1995-04-01,-0.381886800418682
fevdfd_unem,1995-04-01,-0.0857018106246956
fevdfd_vfci_f12,1995-07-01,0.770112788811248
fevdfd_vfci_f1,1995-07-01,0.234259127991352
fevdfd_unem,1995-07-01,0.679302203320647
fevdfd_vfci_f12,1995-10-01,0.474267838922153
fevdfd_vfci_f1,1995-10-01,0.00564583924954522
fevdfd_unem,1995-10-01,-0.0718413965412216
fevdfd_vfci_f12,1996-01-01,-0.38903932913696
fevdfd_vfci_f1,1996-01-01,-0.20826196639559
fevdfd_unem,1996-01-01,0.335467599024488
fevdfd_vfci_f12,1996-04-01,0.910686465518371
fevdfd_vfci_f1,1996-04-01,0.803240044661411
fevdfd_unem,1996-04-01,1.16913958227349
fevdfd_vfci_f12,1996-07-01,-0.421396734816453
fevdfd_vfci_f1,1996-07-01,-0.0624392166198285
fevdfd_unem,1996-07-01,-0.248963219812801
fevdfd_vfci_f12,1996-10-01,0.121889442907347
fevdfd_vfci_f1,1996-10-01,0.78613138566778
fevdfd_unem,1996-10-01,-0.091510715704956
fevdfd_vfci_f12,1997-01-01,0.8472591689501
fevdfd_vfci_f1,1997-01-01,-0.0207152337632516
fevdfd_unem,1997-01-01,0.878613730582189
fevdfd_vfci_f12,1997-04-01,-0.37740761073076
fevdfd_vfci_f1,1997-04-01,0.324313756316289
fevdfd_unem,1997-04-01,-0.207650075994713
fevdfd_vfci_f12,1997-07-01,0.277288024826155
