date,unemployment,vfci
1962-07-01,0.995384065871072,-0.0461489238383968
1962-10-01,0.0490548491235363,-0.000442444995393411
1963-01-01,0.754612927598829,0.268547858762892
1963-04-01,-0.832757173230653,0.824032195361028
1963-07-01,-1.16170034714909,1.22804948336884
1963-10-01,1.34539241695532,-0.466398989529312
1964-01-01,-1.81981913748855,1.14360780831829
1964-04-01,-0.401701091597799,0.361782694135363
1964-07-01,0.619896430090038,-0.694353847193668
1964-10-01,1.03149957513202,-0.396005964117054
1965-01-01,-0.88323477556913,1.34942127385319
1965-04-01,-0.41693577945263,0.439662790630339
1965-07-01,-0.0570126309152,-0.57675773913351
1965-10-01,-1.58921134656453,1.09527557844669
1966-01-01,0.852504040790155,-1.01287877381534
1966-04-01,0.480586508073514,0.0424435596717737
1966-07-01,0.72855099687921,-0.11491205186889
1966-10-01,-0.244811245738774,-0.156086138174758
1967-01-01,0.401991065357547,-1.09182019229403
1967-04-01,0.329065280522894,-0.93502138618935
1967-07-01,-0.0586607830291419,-0.472591788062015
1967-10-01,0.66815883596187,-0.772155974814828
1968-01-01,-1.60725196784282,1.08136527454249
1968-04-01,-0.498870940844922,0.568281918636355
1968-07-01,0.430136618025456,-0.773246709093468
1968-10-01,0.6775803981204,-0.852797351005009
1969-01-01,-0.806290645820188,0.811317815687908
1969-04-01,-0.567788630225206,1.50898995174943
1969-07-01,0.169662191003446,0.656576407697587
1969-10-01,-0.997633548988939,0.476193479440518
1970-01-01,0.839034892869198,-0.339960324419778
1970-04-01,1.00409447036954,-0.846146709100341
1970-07-01,-1.14934552733162,-0.242900372554149
1970-10-01,1.50180218762639,-1.24044460094773
1971-01-01,0.00640466622142715,-1.34440106797005
1971-04-01,-0.00989096106912928,0.457889744612
1971-07-01,0.885401138122823,-0.103181749210423
1971-10-01,-0.826834083195793,0.263546259851086
1972-01-01,0.936800445629404,-1.7798358406475
1972-04-01,-0.506417396772347,0.425336890079396
1972-07-01,1.05788109219958,-1.14902366598218
1972-10-01,-0.655297733598803,0.427029246949637
1973-01-01,-1.5542715610856,1.42491894575435
1973-04-01,0.170177248804153,0.696964518925782
1973-07-01,-0.936368075810486,2.67997991669326
1973-10-01,-0.832699363579459,-0.0954088326198173
1974-01-01,-0.0582337537750926,0.566117224271587
1974-04-01,-1.24221856413894,1.47968051674289
1974-07-01,-0.320134364854129,1.96285790043671
1974-10-01,3.05075247949999,-3.61287784469365
1975-01-01,3.15265947267504,-3.05500989442032
1975-04-01,-1.25906391847264,-0.0798556754187154
1975-07-01,-1.5319904620862,0.464288297630736
1975-10-01,0.512247894354011,-1.26653118837323
1976-01-01,-0.94633571659159,-0.570103994062639
1976-04-01,2.57594132263776,-1.76241649497634
1976-07-01,0.69763950068615,-0.0442282717280437
1976-10-01,1.65701066821869,-1.2475303047554
1977-01-01,-0.215490982255099,-0.552884007267685
1977-04-01,-0.304778031255921,-0.0830379747840917
1977-07-01,1.37911746745558,-0.985837959116265
1977-10-01,0.335232700901473,0.398136702157301
1978-01-01,0.653960581681042,-1.08619364413132
1978-04-01,-2.33946520296704,1.30003027888636
1978-07-01,2.22832656997157,-1.49986231103547
1978-10-01,-0.833623566936793,1.66382758514642
1979-01-01,0.507281103508303,-0.57606280177084
1979-04-01,0.548769774603568,-1.09338078745698
1979-07-01,-1.1550565708916,2.34716301809006
1979-10-01,-0.234986391001815,1.41648538182311
1980-01-01,0.809460163074945,-0.449863771847006
1980-04-01,3.30864969788094,-2.56342791767614
1980-07-01,-2.16663561526557,0.41200174178297
1980-10-01,-3.97638880127826,6.14900910318795
1981-01-01,-0.787040001152378,0.211868721491315
1981-04-01,-1.47393428074095,1.74181300911416
1981-07-01,-0.496468403190849,-0.516519847753853
1981-10-01,1.82601422042073,-2.85263308263224
1982-01-01,0.495821697000609,1.36603101472671
1982-04-01,-0.653616959140133,1.64128624074228
1982-07-01,1.35122540517938,-2.23856451944026
1982-10-01,1.3182635352516,0.821362452350682
1983-01-01,-1.34032519085858,0.42446518252864
1983-04-01,-1.1853210613413,1.52708989414733
1983-07-01,-2.04201178759894,1.13373383442638
1983-10-01,-0.515023754304339,-1.03267858114348
1984-01-01,-0.177316176349308,-0.429183613793406
1984-04-01,-1.71261243207562,0.822927655629641
1984-07-01,1.22588185521348,-0.368027251516965
1984-10-01,-0.298061764868148,-0.734466844749405
