identification,f,p,response,fevfd,total
chol_vfci_f12,0,Inf,vfci,0.0216699241534681,0.0544543847343136
chol_vfci_f12,0.00628947478196155,999,vfci,0.0209524010809594,0.055212474794707
chol_vfci_f12,0.0125789495639231,499.5,vfci,0.0180053602957719,0.0562919334797076
chol_vfci_f12,0.0188684243458846,333,vfci,0.0156952551270128,0.0578681828904823
chol_vfci_f12,0.0251578991278462,249.75,vfci,0.0143076488594411,0.0602655444994671
chol_vfci_f12,0.0314473739098077,199.8,vfci,0.0133648515607184,0.0631559923427821
chol_vfci_f12,0.0377368486917693,166.5,vfci,0.0127852112051543,0.066235552442416
chol_vfci_f12,0.0440263234737308,142.714285714286,vfci,0.0126067507515428,0.0692871239519182
chol_vfci_f12,0.0503157982556924,124.875,vfci,0.0128683521207519,0.0721842284888158
chol_vfci_f12,0.0566052730376539,111,vfci,0.0135765490005249,0.0748896537089917
chol_vfci_f12,0.0628947478196155,99.9,vfci,0.0147037043794094,0.0774407816616836
chol_vfci_f12,0.069184222601577,90.8181818181818,vfci,0.0161988041978666,0.079923830673266
chol_vfci_f12,0.0754736973835386,83.25,vfci,0.0180014897001533,0.0824452975474205
chol_vfci_f12,0.0817631721655001,76.8461538461539,vfci,0.0200538982313507,0.085108371127825
chol_vfci_f12,0.0880526469474617,71.3571428571429,vfci,0.0223079447714182,0.0879980897041024
chol_vfci_f12,0.0943421217294232,66.6,vfci,0.0247279905270251,0.091174921048695
chol_vfci_f12,0.100631596511385,62.4375,vfci,0.0272900829631185,0.094674154499166
chol_vfci_f12,0.106921071293346,58.764705882353,vfci,0.0299792230493619,0.0985081248042179
chol_vfci_f12,0.113210546075308,55.5,vfci,0.0327858319469996,0.102669023886446
chol_vfci_f12,0.119500020857269,52.5789473684211,vfci,0.0357021497926847,0.107131068853422
chol_vfci_f12,0.125789495639231,49.95,vfci,0.0387189347190064,0.111851627016794
chol_vfci_f12,0.132078970421192,47.5714285714286,vfci,0.0418226137301487,0.116771436328699
chol_vfci_f12,0.138368445203154,45.4090909090909,vfci,0.0449929532869482,0.121814356503314
chol_vfci_f12,0.144657919985116,43.4347826086957,vfci,0.0482013212726143,0.126887229924336
chol_vfci_f12,0.150947394767077,41.625,vfci,0.0514096568482012,0.131880480828557
chol_vfci_f12,0.157236869549039,39.96,vfci,0.0545703103554064,0.1366700526554
chol_vfci_f12,0.163526344331,38.4230769230769,vfci,0.0576269279573204,0.141121162600747
chol_vfci_f12,0.169815819112962,37,vfci,0.0605165083744305,0.145094116255279
chol_vfci_f12,0.176105293894923,35.6785714285714,vfci,0.0631726376703134,0.148452068050881
chol_vfci_f12,0.182394768676885,34.448275862069,vfci,0.0655297195865446,0.151070170732393
chol_vfci_f12,0.188684243458846,33.3,vfci,0.067527798403609,0.152845117547266
chol_vfci_f12,0.194973718240808,32.2258064516129,vfci,0.0691173792324556,0.153703772282116
chol_vfci_f12,0.20126319302277,31.21875,vfci,0.0702635566150659,0.153609530760817
chol_vfci_f12,0.207552667804731,30.2727272727273,vfci,0.0709488173465621,0.152565329645972
chol_vfci_f12,0.213842142586693,29.3823529411765,vfci,0.0711740932947422,0.150612777046354
chol_vfci_f12,0.220131617368654,28.5428571428571,vfci,0.0709579554802301,0.147827581531971
chol_vfci_f12,0.226421092150616,27.75,vfci,0.0703341735627879,0.144312103222618
chol_vfci_f12,0.232710566932577,27,vfci,0.0693481231532906,0.140186267873764
chol_vfci_f12,0.239000041714539,26.2894736842105,vfci,0.0680526471891223,0.135578187391966
chol_vfci_f12,0.2452895164965,25.6153846153846,vfci,0.0665039574642742,0.130615642950306
chol_vfci_f12,0.251578991278462,24.975,vfci,0.0647580331826833,0.125419215474635
chol_vfci_f12,0.257868466060423,24.3658536585366,vfci,0.062867792064142,0.120097424157605
chol_vfci_f12,0.264157940842385,23.7857142857143,vfci,0.0608811305854793,0.114743864583861
chol_vfci_f12,0.270447415624347,23.2325581395349,vfci,0.0588397896873856,0.109436083050572
chol_vfci_f12,0.276736890406308,22.7045454545455,vfci,0.0567789149263729,0.104235793597925
chol_vfci_f12,0.28302636518827,22.2,vfci,0.0547271424509503,0.0991900175899761
chol_vfci_f12,0.289315839970231,21.7173913043478,vfci,0.0527070418137378,0.0943327674089486
chol_vfci_f12,0.295605314752193,21.2553191489362,vfci,0.0507357687112568,0.0896869718002477
chol_vfci_f12,0.301894789534154,20.8125,vfci,0.0488258126150759,0.0852664247475716
chol_vfci_f12,0.308184264316116,20.3877551020408,vfci,0.0469857571308493,0.0810776165772769
chol_vfci_f12,0.314473739098077,19.98,vfci,0.0452209998165823,0.0771213678670835
chol_vfci_f12,0.320763213880039,19.5882352941176,vfci,0.0435344010518459,0.0733942320401568
chol_vfci_f12,0.327052688662,19.2115384615385,vfci,0.0419268481831212,0.0698896628881459
chol_vfci_f12,0.333342163443962,18.8490566037736,vfci,0.0403977323612127,0.0665989616818394
chol_vfci_f12,0.339631638225924,18.5,vfci,0.0389453423846046,0.0635120281978714
chol_vfci_f12,0.345921113007885,18.1636363636364,vfci,0.0375671836257143,0.0606179437309053
chol_vfci_f12,0.352210587789847,17.8392857142857,vfci,0.036260231739764,0.0579054141878164
chol_vfci_f12,0.358500062571808,17.5263157894737,vfci,0.0350211311141944,0.0553630992813784
chol_vfci_f12,0.36478953735377,17.2241379310345,vfci,0.0338463474742582,0.0529798507469613
chol_vfci_f12,0.371079012135731,16.9322033898305,vfci,0.0327322831044047,0.0507448790902835
chol_vfci_f12,0.377368486917693,16.65,vfci,0.0316753620258679,0.0486478650456281
chol_vfci_f12,0.383657961699654,16.3770491803279,vfci,0.0306720913407776,0.0466790288976564
chol_vfci_f12,0.389947436481616,16.1129032258065,vfci,0.0297191038972464,0.044829168188338
chol_vfci_f12,0.396236911263577,15.8571428571429,vfci,0.0288131864893828,0.0430896721117999
chol_vfci_f12,0.402526386045539,15.609375,vfci,0.0279512969950469,0.0414525190713161
chol_vfci_f12,0.408815860827501,15.3692307692308,vfci,0.0271305731705242,0.0399102623915643
chol_vfci_f12,0.415105335609462,15.1363636363636,vfci,0.0263483352549196,0.0384560079960486
chol_vfci_f12,0.421394810391424,14.910447761194,vfci,0.0256020840740025,0.0370833869249133
chol_vfci_f12,0.427684285173385,14.6911764705882,vfci,0.0248894959585682,0.0357865248370672
chol_vfci_f12,0.433973759955347,14.4782608695652,vfci,0.024208415491835,0.0345600100731759
chol_vfci_f12,0.440263234737308,14.2714285714286,vfci,0.0235568468610576,0.0333988614193271
chol_vfci_f12,0.44655270951927,14.0704225352113,vfci,0.0229329443991695,0.0322984963775105
chol_vfci_f12,0.452842184301231,13.875,vfci,0.0223350027533409,0.0312547004961376
chol_vfci_f12,0.459131659083193,13.6849315068493,vfci,0.0217614470009143,0.0302635981237274
chol_vfci_f12,0.465421133865155,13.5,vfci,0.0212108229427197,0.0293216248073776
chol_vfci_f12,0.471710608647116,13.32,vfci,0.0206817877339671,0.0284255014535149
chol_vfci_f12,0.478000083429078,13.1447368421053,vfci,0.02017310095946,0.027572210292899
chol_vfci_f12,0.484289558211039,12.974025974026,vfci,0.0196836162193047,0.0267589726380933
chol_vfci_f12,0.490579032993001,12.8076923076923,vfci,0.019212273260859,0.0259832283843405
chol_vfci_f12,0.496868507774962,12.6455696202532,vfci,0.018758090670135,0.0252426171798562
chol_vfci_f12,0.503157982556924,12.4875,vfci,0.0183201591195161,0.024534961175868
chol_vfci_f12,0.509447457338885,12.3333333333333,vfci,0.0178976351570474,0.0238582492578355
chol_vfci_f12,0.515736932120847,12.1829268292683,vfci,0.0174897355146347,0.0232106226553634
chol_vfci_f12,0.522026406902809,12.0361445783133,vfci,0.0170957319073517,0.022590361827941
chol_vfci_f12,0.52831588168477,11.8928571428571,vfci,0.0167149462930304,0.0219958745257656
chol_vfci_f12,0.534605356466732,11.7529411764706,vfci,0.0163467465598664,0.0214256849287128
chol_vfci_f12,0.540894831248693,11.6162790697674,vfci,0.0159905426094779,0.0208784237714247
chol_vfci_f12,0.547184306030655,11.4827586206897,vfci,0.0156457828033972,0.0203528193680333
chol_vfci_f12,0.553473780812616,11.3522727272727,vfci,0.015311950742094,0.0198476894559173
chol_vfci_f12,0.559763255594578,11.2247191011236,vfci,0.0149885623471401,0.0193619337838557
chol_vfci_f12,0.566052730376539,11.1,vfci,0.0146751632188711,0.0188945273758283
chol_vfci_f12,0.572342205158501,10.978021978022,vfci,0.0143713262437803,0.0184445144074128
chol_vfci_f12,0.578631679940462,10.8586956521739,vfci,0.0140766494278126,0.0180110026371601
chol_vfci_f12,0.584921154722424,10.741935483871,vfci,0.0137907539336426,0.0175931583404427
chol_vfci_f12,0.591210629504385,10.6276595744681,vfci,0.0135132823018886,0.0171902016980532
chol_vfci_f12,0.597500104286347,10.5157894736842,vfci,0.0132438968380043,0.0168014025962606
chol_vfci_f12,0.603789579068309,10.40625,vfci,0.0129822781482747,0.0164260767991103
chol_vfci_f12,0.61007905385027,10.298969072165,vfci,0.012728123809922,0.0160635824575032
chol_vfci_f12,0.616368528632232,10.1938775510204,vfci,0.0124811471617917,0.0157133169230109
chol_vfci_f12,0.622658003414193,10.0909090909091,vfci,0.0122410762034328,0.0153747138374956
chol_vfci_f12,0.628947478196155,9.99,vfci,0.0120076525916217,0.0150472404724378
chol_vfci_f12,0.635236952978116,9.89108910891089,vfci,0.0117806307245008,0.0147303952944331
chol_vfci_f12,0.641526427760078,9.79411764705882,vfci,0.0115597769045233,0.0144237057356429
chol_vfci_f12,0.647815902542039,9.69902912621359,vfci,0.0113448685723143,0.0141267261500729
chol_vfci_f12,0.654105377324001,9.60576923076923,vfci,0.0111356936043917,0.013839035938442
chol_vfci_f12,0.660394852105963,9.51428571428571,vfci,0.0109320496684335,0.0135602378261048
