h,impulse,response,mean,median,lower,upper,version,model
2,Main,output,-0.636930621224508,-0.636428147362691,-0.691541145808473,-0.582339258816183,replication,bayesian_td4
2,Main,investment,-2.33930698466038,-2.33077152825771,-2.53469176894297,-2.14342432116285,replication,bayesian_td4
2,Main,consumption,-0.183910981586444,-0.182303223323864,-0.221242430380448,-0.14838755963289,replication,bayesian_td4
2,Main,hours_worked,-0.440527826649311,-0.439422040103161,-0.486261923741053,-0.395514110411811,replication,bayesian_td4
2,Main,unemployment,0.334007276136014,0.333580334597824,0.31650364100875,0.350768689999266,replication,bayesian_td4
2,Main,labor_share,0.177277464046642,0.17756075481741,0.123515356054158,0.231936374181101,replication,bayesian_td4
2,Main,interest,-0.0667979151738384,-0.0668889360675787,-0.0833673273385649,-0.0497926307547722,replication,bayesian_td4
2,Main,inflation,0.0041698795942277,0.00369302880231453,-0.0113687155678134,0.0192507117788276,replication,bayesian_td4
2,Main,productivity,-0.209886918936585,-0.211971849456535,-0.259822423078824,-0.154670275620535,replication,bayesian_td4
2,Main,TFP,0.072815931818831,0.0727979663197264,0.0191198453969801,0.128332765642143,replication,bayesian_td4
3,Main,output,-0.623867169250286,-0.622361135577826,-0.688159627880839,-0.558131690847909,replication,bayesian_td4
3,Main,investment,-2.16448829549304,-2.14838005665211,-2.38718497461622,-1.93982758006596,replication,bayesian_td4
3,Main,consumption,-0.208213926597093,-0.208001240751577,-0.251423715828516,-0.165936671876291,replication,bayesian_td4
3,Main,hours_worked,-0.446057266206988,-0.444725468279614,-0.496688108185822,-0.397900139212715,replication,bayesian_td4
3,Main,unemployment,0.353541870441976,0.352966592616037,0.332968932433754,0.375289111891955,replication,bayesian_td4
3,Main,labor_share,0.0861024156812723,0.0864991623481443,0.0349738221518302,0.138035792828546,replication,bayesian_td4
3,Main,interest,-0.0754993553863496,-0.0753063097590097,-0.0924944920674689,-0.0580574210449163,replication,bayesian_td4
3,Main,inflation,-0.00992456085842105,-0.0102280486576096,-0.0240163413436647,0.00448496472096688,replication,bayesian_td4
3,Main,productivity,-0.122095496317501,-0.123032044689425,-0.17832264805824,-0.0645973531356548,replication,bayesian_td4
3,Main,TFP,0.0494378057589481,0.0484877937761103,-0.00611829184046122,0.107925963783468,replication,bayesian_td4
4,Main,output,-0.593196997908124,-0.591701513989207,-0.665943003682482,-0.51569895134305,replication,bayesian_td4
4,Main,investment,-1.93979488089821,-1.92648654492737,-2.19341891327093,-1.67792172364518,replication,bayesian_td4
4,Main,consumption,-0.220262642315868,-0.220199932181648,-0.270006062706069,-0.16977670086449,replication,bayesian_td4
4,Main,hours_worked,-0.433292548107732,-0.430762798478693,-0.489002935276828,-0.375231992482768,replication,bayesian_td4
4,Main,unemployment,0.354621754565089,0.353414066185695,0.329255536829036,0.382347941358555,replication,bayesian_td4
4,Main,labor_share,0.00522266197097212,0.00449940716857566,-0.0496189925671071,0.0576188233574643,replication,bayesian_td4
4,Main,interest,-0.0805648003936129,-0.0797800015079648,-0.0985126980063891,-0.0619923216665251,replication,bayesian_td4
4,Main,inflation,-0.0188513403368787,-0.0189175901489387,-0.033084256165956,-0.00435871473471286,replication,bayesian_td4
4,Main,productivity,-0.0550827803510613,-0.0552997543026216,-0.116669898513285,0.00492236911338125,replication,bayesian_td4
4,Main,TFP,0.0243402001241615,0.0232049128064571,-0.03668189747493,0.0851291752215685,replication,bayesian_td4
5,Main,output,-0.553652024242341,-0.550207261620381,-0.635187573634187,-0.465899992182168,replication,bayesian_td4
5,Main,investment,-1.6974664354814,-1.68695839701074,-1.97929007885672,-1.40372891913555,replication,bayesian_td4
5,Main,consumption,-0.223147022029666,-0.222335287496197,-0.281053044331595,-0.164890186687307,replication,bayesian_td4
5,Main,hours_worked,-0.408259133440338,-0.405460886657086,-0.471520235848047,-0.340345162960348,replication,bayesian_td4
5,Main,unemployment,0.344536779435878,0.342795781447777,0.313371985994902,0.375820529274881,replication,bayesian_td4
5,Main,labor_share,-0.0591706561972495,-0.0601299085521034,-0.11268575039943,-0.00683307241457897,replication,bayesian_td4
5,Main,interest,-0.0828000598629768,-0.0818355510764383,-0.101984816396115,-0.0627479945190755,replication,bayesian_td4
5,Main,inflation,-0.0245984950880208,-0.0247389298125914,-0.0387595255068077,-0.0101456926268969,replication,bayesian_td4
5,Main,productivity,-0.0035125532428877,-0.00252482506814533,-0.0683282916884887,0.0605070775376681,replication,bayesian_td4
5,Main,TFP,-0.0012100639882623,-0.00418038607193705,-0.0688419729560846,0.0662616324841893,replication,bayesian_td4
6,Main,output,-0.508731472228452,-0.505961673385609,-0.597797875103595,-0.40971267720087,replication,bayesian_td4
6,Main,investment,-1.45078368302519,-1.43177582817274,-1.7530887353349,-1.13549852001114,replication,bayesian_td4
6,Main,consumption,-0.219084925357518,-0.217919598025303,-0.286450008544907,-0.153726050277162,replication,bayesian_td4
6,Main,hours_worked,-0.374330883393512,-0.370535897588863,-0.445542985318227,-0.298711866972707,replication,bayesian_td4
6,Main,unemployment,0.326353749943819,0.32375678704535,0.292218672569364,0.363264420646841,replication,bayesian_td4
6,Main,labor_share,-0.109222119877946,-0.109286740384984,-0.161881328950838,-0.0563476605184648,replication,bayesian_td4
6,Main,interest,-0.0826179903984815,-0.0807800352524873,-0.103151376888,-0.0623606944423811,replication,bayesian_td4
6,Main,inflation,-0.0279287460898758,-0.0277215028889515,-0.0427180180434574,-0.013203491417091,replication,bayesian_td4
6,Main,productivity,0.0346144493579454,0.0353316840850817,-0.037564883248606,0.104107812602769,replication,bayesian_td4
6,Main,TFP,-0.0257827393242689,-0.027077936549045,-0.0991365140812554,0.0493152444201864,replication,bayesian_td4
7,Main,output,-0.461039305081802,-0.457629716337806,-0.560896917522116,-0.354728295503132,replication,bayesian_td4
7,Main,investment,-1.20850079794975,-1.18847221287183,-1.52780027178815,-0.874229332150647,replication,bayesian_td4
7,Main,consumption,-0.209876314161932,-0.208395868391738,-0.283505829901119,-0.136342954541295,replication,bayesian_td4
7,Main,hours_worked,-0.334373994893326,-0.330144788596903,-0.413863913175374,-0.253243863950743,replication,bayesian_td4
7,Main,unemployment,0.302277430326385,0.298962384434141,0.263367088549391,0.342991780047814,replication,bayesian_td4
7,Main,labor_share,-0.146335514820665,-0.145873760553572,-0.199516048601056,-0.0934723426445336,replication,bayesian_td4
7,Main,interest,-0.0804137739737293,-0.0783567370127937,-0.102662120023194,-0.0593234595362782,replication,bayesian_td4
7,Main,inflation,-0.0294926498055299,-0.0292765795603924,-0.0450925347436376,-0.0140175691282716,replication,bayesian_td4
7,Main,productivity,0.0608313611982349,0.0607951016041473,-0.0206961481182488,0.135078291071747,replication,bayesian_td4
7,Main,TFP,-0.0486811998592534,-0.0484601867328931,-0.129484946542874,0.0305180735936428,replication,bayesian_td4
8,Main,output,-0.412631922347379,-0.40384030238372,-0.520722901771821,-0.300361139211876,replication,bayesian_td4
8,Main,investment,-0.977253118543797,-0.950838876213913,-1.32329710697171,-0.627236999683229,replication,bayesian_td4
8,Main,consumption,-0.197044098800887,-0.195772935729921,-0.277045894949722,-0.118044614005611,replication,bayesian_td4
8,Main,hours_worked,-0.290820708251926,-0.285770450503329,-0.378450661448637,-0.204578081144601,replication,bayesian_td4
8,Main,unemployment,0.274154127010582,0.269831335832184,0.230317074275004,0.319416576868471,replication,bayesian_td4
8,Main,labor_share,-0.172063892832961,-0.170474929886025,-0.226947886873938,-0.118003781480199,replication,bayesian_td4
8,Main,interest,-0.0765863917710514,-0.0742471631991559,-0.0993652366660181,-0.0548471053745236,replication,bayesian_td4
8,Main,inflation,-0.0297536489807151,-0.0296240494908244,-0.0458262401311285,-0.0138728384846087,replication,bayesian_td4
8,Main,productivity,0.0766435054618387,0.0775876372026054,-0.00996597100564593,0.157521626672441,replication,bayesian_td4
8,Main,TFP,-0.0694645980252435,-0.068750945902092,-0.155659467477683,0.0132217687459273,replication,bayesian_td4
9,Main,output,-0.365144082482032,-0.357227745237047,-0.48409256873969,-0.24430013957155,replication,bayesian_td4
9,Main,investment,-0.761993065985977,-0.737456305329718,-1.13489145816868,-0.40538740134409,replication,bayesian_td4
9,Main,consumption,-0.181874815677983,-0.180693005389032,-0.266373119707613,-0.0982638058000646,replication,bayesian_td4
9,Main,hours_worked,-0.245725760802475,-0.240277284448851,-0.335602446796985,-0.154043886378393,replication,bayesian_td4
9,Main,unemployment,0.243562306054984,0.239187114315471,0.19618879638409,0.290680497962213,replication,bayesian_td4
9,Main,labor_share,-0.187907540396265,-0.186170950057893,-0.24397662612112,-0.136336151660554,replication,bayesian_td4
9,Main,interest,-0.0715230025115563,-0.069440228481826,-0.0950116963972003,-0.0483776949790685,replication,bayesian_td4
9,Main,inflation,-0.0290696234746946,-0.0286858666797943,-0.045762250321858,-0.0129682884533628,replication,bayesian_td4
9,Main,productivity,0.0835456912671593,0.0814357785351615,-0.00497410306398628,0.168666634419929,replication,bayesian_td4
9,Main,TFP,-0.0878951866501105,-0.0874781289984705,-0.180319429068553,-0.00150034857026544,replication,bayesian_td4
10,Main,output,-0.319845971405673,-0.31464514794409,-0.446963474451718,-0.192880341422376,replication,bayesian_td4
10,Main,investment,-0.566234906519482,-0.544870995897249,-0.95672220441495,-0.210016980391534,replication,bayesian_td4
10,Main,consumption,-0.165443997103978,-0.163002698434114,-0.253996164279313,-0.0760186457532709,replication,bayesian_td4
10,Main,hours_worked,-0.200787411021643,-0.194767512852599,-0.290974839736031,-0.106221908064718,replication,bayesian_td4
10,Main,unemployment,0.211836694000431,0.208428402155161,0.162820559454323,0.260526510789861,replication,bayesian_td4
10,Main,labor_share,-0.195326398684414,-0.194397256809442,-0.253209003773779,-0.143839801493634,replication,bayesian_td4
10,Main,interest,-0.065584746476176,-0.0629232043229484,-0.0903661116998516,-0.0412427116445213,replication,bayesian_td4
10,Main,inflation,-0.0277187378433826,-0.0272029071530926,-0.0446687574459908,-0.0114031329757314,replication,bayesian_td4
10,Main,productivity,0.0829960130023484,0.0803740828608029,-0.011589008379871,0.174008385264625,replication,bayesian_td4
10,Main,TFP,-0.103876738276076,-0.10305153801794,-0.200301761397696,-0.0127335548778654,replication,bayesian_td4
11,Main,output,-0.27768859313509,-0.271738603815397,-0.412903493264135,-0.143900736009727,replication,bayesian_td4
11,Main,investment,-0.392246781893273,-0.372782676796342,-0.789354243241027,-0.0273820183774162,replication,bayesian_td4
11,Main,consumption,-0.148636062510313,-0.144942244824788,-0.242926141268279,-0.0521236410397617,replication,bayesian_td4
11,Main,hours_worked,-0.157372137007033,-0.150180636741202,-0.250097218270855,-0.0612064730583294,replication,bayesian_td4
11,Main,unemployment,0.180084065400877,0.178035656461856,0.129176000170107,0.229764111913046,replication,bayesian_td4
11,Main,labor_share,-0.1957173632266,-0.193545200268899,-0.255746106262463,-0.143317347746924,replication,bayesian_td4
11,Main,interest,-0.0590974396985117,-0.0568190404209124,-0.0845581685658235,-0.0336303977020158,replication,bayesian_td4
11,Main,inflation,-0.0259203854169068,-0.0249976011023382,-0.0433579573817498,-0.00935285293778104,replication,bayesian_td4
11,Main,productivity,0.0763859668422174,0.0735647117422459,-0.0236383710809504,0.176274264009029,replication,bayesian_td4
11,Main,TFP,-0.117417195102929,-0.116462496355901,-0.21982104496252,-0.0215199355972253,replication,bayesian_td4
12,Main,output,-0.239344343897111,-0.230945067142947,-0.381552995618762,-0.0993015499938256,replication,bayesian_td4
12,Main,investment,-0.24123200388012,-0.215548137207867,-0.647849646892718,0.135035567850889,replication,bayesian_td4
12,Main,consumption,-0.132162247807705,-0.128361824865185,-0.231405831076199,-0.0292625259662232,replication,bayesian_td4
12,Main,hours_worked,-0.116541474938595,-0.107786026838981,-0.215079642055184,-0.0210988232022645,replication,bayesian_td4
12,Main,unemployment,0.14919902392988,0.145435047967939,0.0981912050673785,0.199555065264305,replication,bayesian_td4
12,Main,labor_share,-0.190397769390865,-0.186838407975194,-0.250990598322816,-0.136959838909268,replication,bayesian_td4
12,Main,interest,-0.0523463670876216,-0.0501413971758398,-0.0788266179439258,-0.0259130705441354,replication,bayesian_td4
12,Main,inflation,-0.0238483913067895,-0.0229035643521296,-0.0412263794521107,-0.00711700198299235,replication,bayesian_td4
12,Main,productivity,0.0650162707732502,0.0613946002909338,-0.0412464307078717,0.173043464814824,replication,bayesian_td4
12,Main,TFP,-0.128599877960435,-0.129949412383501,-0.234473359749741,-0.0275907348773658,replication,bayesian_td4
13,Main,output,-0.205244986807914,-0.197699354987184,-0.349615296499144,-0.0574061147394196,replication,bayesian_td4
13,Main,investment,-0.113500997551988,-0.0869031711082257,-0.527107476931854,0.279042844016783,replication,bayesian_td4
13,Main,consumption,-0.116577773681221,-0.114108161530166,-0.220418933468534,-0.00795062731228068,replication,bayesian_td4
13,Main,hours_worked,-0.0790812746714865,-0.0706844242920542,-0.180652149056846,0.0214531329981395,replication,bayesian_td4
13,Main,unemployment,0.119881212517694,0.115552654801433,0.0687349415780731,0.171462276562772,replication,bayesian_td4
13,Main,labor_share,-0.180589763219274,-0.177781075332379,-0.241149805526283,-0.12474820999751,replication,bayesian_td4
13,Main,interest,-0.0455741205829476,-0.0423967983307794,-0.0716316205129367,-0.018933858703104,replication,bayesian_td4
13,Main,inflation,-0.021640216996593,-0.0205305246892544,-0.039091299396565,-0.00465048414210438,replication,bayesian_td4
13,Main,productivity,0.0500789165360053,0.0474305689070312,-0.0568265739815866,0.165045043999758,replication,bayesian_td4
13,Main,TFP,-0.13756160424235,-0.138662642299065,-0.246168803020806,-0.0347214439367401,replication,bayesian_td4
14,Main,output,-0.175617461737907,-0.170627609419792,-0.324358576711369,-0.0210706737313405,replication,bayesian_td4
14,Main,investment,-0.00863331481099214,0.0159150528555192,-0.439427662846914,0.377634944997059,replication,bayesian_td4
14,Main,consumption,-0.10229869452408,-0.100427881707712,-0.208026248430872,0.0118235794087316,replication,bayesian_td4
14,Main,hours_worked,-0.045532414736779,-0.0381280509384872,-0.149864326944282,0.0592955509821354,replication,bayesian_td4
14,Main,unemployment,0.092653820452062,0.0876490135141115,0.0400561863913727,0.144035864220238,replication,bayesian_td4
14,Main,labor_share,-0.167408159691053,-0.165563400091486,-0.230587979780035,-0.109835372509583,replication,bayesian_td4
14,Main,interest,-0.0389806514071695,-0.0357358624009968,-0.064943829147073,-0.013018361558312,replication,bayesian_td4
14,Main,inflation,-0.0194035700345801,-0.0181372800207545,-0.0369189779732765,-0.00284712864174998,replication,bayesian_td4
14,Main,productivity,0.0326451735184179,0.0306483103774208,-0.0816430972314921,0.152122791626892,replication,bayesian_td4
14,Main,TFP,-0.144475519265097,-0.145316384460884,-0.254382195904112,-0.0396594282978267,replication,bayesian_td4
15,Main,output,-0.150517568576677,-0.146522839408542,-0.304194815151075,0.011906898767923,replication,bayesian_td4
15,Main,investment,0.0743719270179001,0.0905183997416701,-0.358323522371623,0.470418152009181,replication,bayesian_td4
15,Main,consumption,-0.0896184970680922,-0.0877745099434289,-0.20085811625739,0.0295115003389861,replication,bayesian_td4
15,Main,hours_worked,-0.0162221093997508,-0.0111428358855587,-0.124847898909763,0.0919322378938447,replication,bayesian_td4
15,Main,unemployment,0.0678829557141285,0.063604415173962,0.0152393475345741,0.12142958547056,replication,bayesian_td4
15,Main,labor_share,-0.151852029203233,-0.148922222265039,-0.214318771216901,-0.0928524697197885,replication,bayesian_td4
15,Main,interest,-0.0327248973194366,-0.0300944823773314,-0.058868356527269,-0.00585657395568958,replication,bayesian_td4
15,Main,inflation,-0.0172213793924904,-0.0161113588973399,-0.0342021231325521,-0.000968399996552188,replication,bayesian_td4
15,Main,productivity,0.0136589002789949,0.0115758145704394,-0.104451116255352,0.136535584489865,replication,bayesian_td4
15,Main,TFP,-0.14953750196285,-0.149918832952782,-0.263056199182192,-0.0413486801252034,replication,bayesian_td4
16,Main,output,-0.129861379243285,-0.126106488564292,-0.288516429866298,0.0376658772736272,replication,bayesian_td4
16,Main,investment,0.136958556568257,0.156796674051846,-0.292597465134601,0.539540597299111,replication,bayesian_td4
16,Main,consumption,-0.0787243452115981,-0.0757866160508386,-0.196540696999262,0.0429702204683344,replication,bayesian_td4
16,Main,hours_worked,0.00870501043673552,0.0149065739032644,-0.103366655825016,0.120294925969934,replication,bayesian_td4
16,Main,unemployment,0.0457973788286509,0.041625997622649,-0.00725136252290358,0.0995992751172889,replication,bayesian_td4
16,Main,labor_share,-0.134800104806879,-0.13346484003938,-0.19768284719273,-0.0744011449952459,replication,bayesian_td4
16,Main,interest,-0.0269275021892274,-0.0241042121721222,-0.053797629711523,-0.000327562079456867,replication,bayesian_td4
16,Main,inflation,-0.015155729017373,-0.0139137289333787,-0.0316403093273966,0.0007785063344918,replication,bayesian_td4
16,Main,productivity,-0.00606556619400306,-0.00723991876371359,-0.124841015142405,0.123103214507266,replication,bayesian_td4
16,Main,TFP,-0.152955350798734,-0.152490465414291,-0.270226138161842,-0.0419801789069834,replication,bayesian_td4
17,Main,output,-0.113454194647167,-0.109507290348417,-0.274646188591366,0.0523743661247547,replication,bayesian_td4
17,Main,investment,0.180889802561339,0.19230400279426,-0.243475340960647,0.596699583453703,replication,bayesian_td4
17,Main,consumption,-0.0697127922629365,-0.066858230061839,-0.191227511393537,0.0531860527754203,replication,bayesian_td4
17,Main,hours_worked,0.0292567495861622,0.0360669159587564,-0.0866145691469939,0.141335034461071,replication,bayesian_td4
17,Main,unemployment,0.0265081117574134,0.0229288899518708,-0.0273357638497595,0.0805022670101817,replication,bayesian_td4
17,Main,labor_share,-0.11700974656636,-0.115028767673178,-0.177707699242527,-0.0568404067738059,replication,bayesian_td4
17,Main,interest,-0.0216742550611299,-0.0183085942652739,-0.04883434256589,0.00492688383451891,replication,bayesian_td4
17,Main,inflation,-0.013251103157772,-0.012164979338183,-0.0295923723369452,0.00215093469556931,replication,bayesian_td4
17,Main,productivity,-0.0258416925533878,-0.0265328830831589,-0.148948197660143,0.109769804700916,replication,bayesian_td4
17,Main,TFP,-0.154940214535203,-0.153368662288695,-0.271281184891928,-0.0410345043876449,replication,bayesian_td4
18,Main,output,-0.101016878350059,-0.0964422074716058,-0.264295987818525,0.0690023858972216,replication,bayesian_td4
18,Main,investment,0.208139247293241,0.217555249211213,-0.212022439071068,0.624659623916937,replication,bayesian_td4
18,Main,consumption,-0.0626047636480936,-0.0613363086209426,-0.187323851188949,0.0618332137574469,replication,bayesian_td4
18,Main,hours_worked,0.0455647162858515,0.0493724957143529,-0.0704018893476993,0.159597344252743,replication,bayesian_td4
18,Main,unemployment,0.0100274881597214,0.00697391394822588,-0.0445904669888776,0.06372577437354,replication,bayesian_td4
18,Main,labor_share,-0.0991190456081741,-0.0958121732188668,-0.158488093844177,-0.0384979931019481,replication,bayesian_td4
18,Main,interest,-0.0170199595712521,-0.0135248080325985,-0.0433488936663257,0.00976079784443894,replication,bayesian_td4
18,Main,inflation,-0.0115371610100174,-0.0105594226148123,-0.027920531437548,0.00416992703845332,replication,bayesian_td4
18,Main,productivity,-0.0451059332276253,-0.0470873844514184,-0.169191443691847,0.0913856913047571,replication,bayesian_td4
18,Main,TFP,-0.155699881302331,-0.15500304817696,-0.271024814552614,-0.0428754373182563,replication,bayesian_td4
19,Main,output,-0.0922094461313125,-0.0890909503571321,-0.264266471799664,0.0799648705864135,replication,bayesian_td4
19,Main,investment,0.220796419837748,0.214307450375349,-0.196457133758467,0.633876075469736,replication,bayesian_td4
19,Main,consumption,-0.0573596267826246,-0.054758737210348,-0.185535826979642,0.0697282103473454,replication,bayesian_td4
19,Main,hours_worked,0.0578576601738348,0.0599659501174725,-0.0597646904884362,0.174695588745239,replication,bayesian_td4
19,Main,unemployment,-0.00371271914577202,-0.00670344161777398,-0.0587026777300029,0.0511251172668527,replication,bayesian_td4
19,Main,labor_share,-0.0816515653363993,-0.0782516291653803,-0.141498356263328,-0.0206699689947405,replication,bayesian_td4
19,Main,interest,-0.0129925083076525,-0.00993922491088497,-0.0388970384842789,0.0136048850594209,replication,bayesian_td4
19,Main,inflation,-0.0100311682973186,-0.00911689109751901,-0.0260394086344235,0.00562531277479551,replication,bayesian_td4
19,Main,productivity,-0.0634105042790162,-0.0649607266151634,-0.190807223822331,0.0706179641012771,replication,bayesian_td4
19,Main,TFP,-0.155433632424107,-0.154070044754378,-0.270202888770198,-0.0413341280147208,replication,bayesian_td4
20,Main,output,-0.0866518504264875,-0.0836262842810997,-0.258974074699962,0.0853706991925802,replication,bayesian_td4
20,Main,investment,0.220986798341923,0.211879532739763,-0.178504019271436,0.630766694568565,replication,bayesian_td4
20,Main,consumption,-0.05388819545012,-0.0512046299234632,-0.186881925686688,0.0762006434392846,replication,bayesian_td4
20,Main,hours_worked,0.0664371124448864,0.068143707099001,-0.0524202256297251,0.181606964554904,replication,bayesian_td4
20,Main,unemployment,-0.0148443822016649,-0.0177964430001384,-0.0690655000206478,0.0396497739325793,replication,bayesian_td4
20,Main,labor_share,-0.0650231908069979,-0.0624019578273953,-0.124771910684743,-0.00470227193063199,replication,bayesian_td4
20,Main,interest,-0.00959698733790011,-0.00657055497373454,-0.0353782239256532,0.0164616553147151,replication,bayesian_td4
20,Main,inflation,-0.00874016061306761,-0.00819794566817524,-0.024469862594351,0.00692332068822285,replication,bayesian_td4
20,Main,productivity,-0.080414377407563,-0.0808426135373046,-0.211306828505624,0.0555114934655054,replication,bayesian_td4
20,Main,TFP,-0.154328425478664,-0.152576892887929,-0.267369065643398,-0.0377034433630173,replication,bayesian_td4
21,Main,output,-0.0839419609803309,-0.0801294198632342,-0.256834853019574,0.0918832936628556,replication,bayesian_td4
21,Main,investment,0.210805677043095,0.198295818756159,-0.190358022886133,0.617325571459812,replication,bayesian_td4
21,Main,consumption,-0.0520645544210263,-0.0499679514804149,-0.188036709496018,0.0821241392074896,replication,bayesian_td4
21,Main,hours_worked,0.0716555465900709,0.0708358109265592,-0.0460559963324034,0.187501259549621,replication,bayesian_td4
21,Main,unemployment,-0.0235475271011792,-0.0262660020107662,-0.0767755182343568,0.030382256803764,replication,bayesian_td4
21,Main,labor_share,-0.0495505668780313,-0.0473720804795191,-0.109808294902931,0.00851903846751484,replication,bayesian_td4
21,Main,interest,-0.00681967704225623,-0.00400176230667471,-0.0326166223118324,0.0193834023925743,replication,bayesian_td4
21,Main,inflation,-0.00766288086018629,-0.00728234201909828,-0.023257888764975,0.0077642786479054,replication,bayesian_td4
21,Main,productivity,-0.0958730584871732,-0.0925066346235025,-0.229942111247544,0.0382637132312357,replication,bayesian_td4
21,Main,TFP,-0.152556208419534,-0.149837131688219,-0.264650942968878,-0.0359185612549782,replication,bayesian_td4
22,Main,output,-0.0836708016904878,-0.079904748815162,-0.257587994696843,0.087364438249781,replication,bayesian_td4
22,Main,investment,0.192265101445294,0.180771622032839,-0.203324328915817,0.58385417361245,replication,bayesian_td4
22,Main,consumption,-0.0517366304147873,-0.0487359028484362,-0.18917747683048,0.0855063247370848,replication,bayesian_td4
22,Main,hours_worked,0.0738971765949281,0.0714219881222894,-0.0427513158855163,0.186971152017153,replication,bayesian_td4
22,Main,unemployment,-0.0300364114557815,-0.0316920010291202,-0.082525513547045,0.0222117000435458,replication,bayesian_td4
22,Main,labor_share,-0.0354606387733555,-0.0316135061276072,-0.0959902616915484,0.0230431393031593,replication,bayesian_td4
22,Main,interest,-0.00463184908723387,-0.00167198380564119,-0.0307538953039687,0.0212911953349364,replication,bayesian_td4
22,Main,inflation,-0.00679151454296003,-0.00633148635237932,-0.0222053923055645,0.00837860234690419,replication,bayesian_td4
22,Main,productivity,-0.109627644920796,-0.107213853993965,-0.243935809961005,0.0268614737248869,replication,bayesian_td4
22,Main,TFP,-0.150272191995735,-0.148136712691542,-0.262347015823897,-0.0329138815033983,replication,bayesian_td4
23,Main,output,-0.0854351551195718,-0.0810234861354091,-0.25594238961149,0.0878295931173365,replication,bayesian_td4
23,Main,investment,0.167252883639564,0.152357762157934,-0.220171692927264,0.545355774670921,replication,bayesian_td4
23,Main,consumption,-0.0527354743443914,-0.0506335069586159,-0.191943966852904,0.0850035284116568,replication,bayesian_td4
23,Main,hours_worked,0.073561421459367,0.0706964597211198,-0.0446673763415357,0.188732092241805,replication,bayesian_td4
23,Main,unemployment,-0.0345472494518815,-0.0346136762756186,-0.0861018321926122,0.0163281013116032,replication,bayesian_td4
23,Main,labor_share,-0.0229008558737846,-0.0201953022265332,-0.0843741307587103,0.0351183560877884,replication,bayesian_td4
23,Main,interest,-0.00299328735866697,-0.000714548604209208,-0.0279448504207942,0.0224925050006235,replication,bayesian_td4
23,Main,inflation,-0.00611323641873976,-0.00577929874905643,-0.0214248804803545,0.00857083823052872,replication,bayesian_td4
23,Main,productivity,-0.121593585092184,-0.120998676080548,-0.259305865952144,0.0161123939075209,replication,bayesian_td4
23,Main,TFP,-0.147613926364948,-0.14546226006279,-0.257566383212482,-0.031808768010221,replication,bayesian_td4
24,Main,output,-0.0888476887741112,-0.0847355026424836,-0.258692413584938,0.0812522243622613,replication,bayesian_td4
24,Main,investment,0.137502575384404,0.134235849635709,-0.245169376987843,0.513639880023998,replication,bayesian_td4
24,Main,consumption,-0.0548832550075227,-0.05367370360725,-0.195047095994147,0.0828517325684975,replication,bayesian_td4
24,Main,hours_worked,0.0710489908623423,0.0698834676342383,-0.0468327263810705,0.186229434279217,replication,bayesian_td4
24,Main,unemployment,-0.0373276080535341,-0.0367276700695408,-0.0882040641303932,0.0125312166107862,replication,bayesian_td4
24,Main,labor_share,-0.0119496544006017,-0.00932266114316683,-0.0740548607251115,0.0456360853171558,replication,bayesian_td4
24,Main,interest,-0.00185548399622742,0.000654056276261096,-0.0265081183145471,0.0240678496133426,replication,bayesian_td4
24,Main,inflation,-0.00561157704705356,-0.00537196184900084,-0.0206580594860569,0.00893103135832162,replication,bayesian_td4
24,Main,productivity,-0.131749493723076,-0.132180976430539,-0.270364665303878,0.00569932274412472,replication,bayesian_td4
24,Main,TFP,-0.144701042827665,-0.141996951333251,-0.252245696057145,-0.0293341608443261,replication,bayesian_td4
25,Main,output,-0.0935447903899775,-0.0885525505274658,-0.264973423119718,0.0762416638297507,replication,bayesian_td4
25,Main,investment,0.104573193858183,0.10118592835197,-0.268516175931803,0.466264990010883,replication,bayesian_td4
25,Main,consumption,-0.0579999948824688,-0.0557918877528471,-0.200175250654026,0.0814154949799784,replication,bayesian_td4
25,Main,hours_worked,0.0667504865646359,0.0656516642459683,-0.0535895832209501,0.182881184262854,replication,bayesian_td4
25,Main,unemployment,-0.0386274507300534,-0.0375281374398599,-0.0882717112612252,0.00919558221456592,replication,bayesian_td4
25,Main,labor_share,-0.00262689264234869,0.00112278351680471,-0.0629014208890524,0.0555500258038302,replication,bayesian_td4
25,Main,interest,-0.00116448105325534,0.00102540289908186,-0.0256823437973673,0.0242533650670713,replication,bayesian_td4
25,Main,inflation,-0.00526761593396853,-0.00504770873177803,-0.0199400089827562,0.00903829444373004,replication,bayesian_td4
25,Main,productivity,-0.140126310754709,-0.1420408304616,-0.279344165219862,-0.000539428912113553,replication,bayesian_td4
25,Main,TFP,-0.141635534792986,-0.13979888869509,-0.252524444562294,-0.0253795228287555,replication,bayesian_td4
26,Main,output,-0.0991923232431245,-0.0916549118992495,-0.268229240216562,0.0703791591142707,replication,bayesian_td4
26,Main,investment,0.0698374576304351,0.0659440915423728,-0.287816198142591,0.421420600214034,replication,bayesian_td4
26,Main,consumption,-0.0619091039563494,-0.0591317299293004,-0.204703614478771,0.0774395485877877,replication,bayesian_td4
26,Main,hours_worked,0.0610373670765558,0.0602063694862696,-0.0581765738466226,0.176378468321495,replication,bayesian_td4
26,Main,unemployment,-0.0386917665053114,-0.0376867664688556,-0.0866380767234867,0.00749836341357169,replication,bayesian_td4
26,Main,labor_share,0.00509602970725898,0.00747376016604327,-0.0549864537718674,0.0621838275889824,replication,bayesian_td4
