f,fevdfd,impulse,response
2.06294772848339,0.018554140326673,Main,output
2.06923720326535,0.0187035449427908,Main,output
2.07552667804731,0.0188542995869737,Main,output
2.08181615282927,0.0190063814905556,Main,output
2.08810562761123,0.0191597679550299,Main,output
2.0943951023932,0.0193144363524116,Main,output
2.10068457717516,0.0194703641254354,Main,output
2.10697405195712,0.0196275287875957,Main,output
2.11326352673908,0.0197859079230307,Main,output
2.11955300152104,0.019945479186255,Main,output
2.125842476303,0.0201062203017452,Main,output
2.13213195108496,0.0202681090633809,Main,output
2.13842142586693,0.0204311233337443,Main,output
2.14471090064889,0.0205952410432833,Main,output
2.15100037543085,0.0207604401893383,Main,output
2.15728985021281,0.0209266988350377,Main,output
2.16357932499477,0.021093995108063,Main,output
2.16986879977673,0.0212623071992865,Main,output
2.1761582745587,0.0214316133612828,Main,output
2.18244774934066,0.0216018919067168,Main,output
2.18873722412262,0.0217731212066078,Main,output
2.19502669890458,0.0219452796884727,Main,output
2.20131617368654,0.0221183458343475,Main,output
2.2076056484685,0.0222922981786888,Main,output
2.21389512325047,0.0224671153061546,Main,output
2.22018459803243,0.0226427758492641,Main,output
2.22647407281439,0.0228192584859378,Main,output
2.23276354759635,0.0229965419369151,Main,output
2.23905302237831,0.0231746049630492,Main,output
2.24534249716027,0.0233534263624793,Main,output
2.25163197194223,0.023532984967676,Main,output
2.2579214467242,0.0237132596423608,Main,output
2.26421092150616,0.023894229278296,Main,output
2.27050039628812,0.0240758727919426,Main,output
2.27678987107008,0.0242581691209851,Main,output
2.28307934585204,0.0244410972207194,Main,output
2.289368820634,0.0246246360603003,Main,output
2.29565829541597,0.0248087646188474,Main,output
2.30194777019793,0.0249934618814042,Main,output
2.30823724497989,0.0251787068347481,Main,output
2.31452671976185,0.0253644784630469,Main,output
2.32081619454381,0.0255507557433599,Main,output
2.32710566932577,0.0257375176409773,Main,output
2.33339514410773,0.0259247431045963,Main,output
2.3396846188897,0.0261124110613299,Main,output
2.34597409367166,0.0263005004115427,Main,output
2.35226356845362,0.0264889900235135,Main,output
2.35855304323558,0.0266778587279176,Main,output
2.36484251801754,0.0268670853121273,Main,output
2.3711319927995,0.0270566485143274,Main,output
2.37742146758147,0.0272465270174412,Main,output
2.38371094236343,0.0274366994428659,Main,output
2.39000041714539,0.0276271443440132,Main,output
2.39628989192735,0.0278178401996532,Main,output
2.40257936670931,0.0280087654070616,Main,output
2.40886884149127,0.0281998982749646,Main,output
2.41515831627323,0.0283912170162858,Main,output
2.4214477910552,0.0285826997406887,Main,output
2.42773726583716,0.0287743244469203,Main,output
2.43402674061912,0.0289660690149526,Main,output
2.44031621540108,0.0291579111979243,Main,output
2.44660569018304,0.0293498286138859,Main,output
2.452895164965,0.0295417987373488,Main,output
2.45918463974697,0.0297337988906435,Main,output
2.46547411452893,0.0299258062350908,Main,output
2.47176358931089,0.0301177977619907,Main,output
2.47805306409285,0.0303097502834358,Main,output
2.48434253887481,0.0305016404229561,Main,output
2.49063201365677,0.0306934446060041,Main,output
2.49692148843873,0.030885139050288,Main,output
2.5032109632207,0.0310766997559655,Main,output
2.50950043800266,0.0312681024957084,Main,output
2.51578991278462,0.0314593228046513,Main,output
2.52207938756658,0.0316503359702388,Main,output
2.52836886234854,0.0318411170219877,Main,output
2.5346583371305,0.0320316407211777,Main,output
2.54094781191247,0.032221881550494,Main,output
2.54723728669443,0.0324118137036369,Main,output
2.55352676147639,0.0326014110749224,Main,output
2.55981623625835,0.0327906472488951,Main,output
2.56610571104031,0.0329794954899783,Main,output
2.57239518582227,0.0331679287321866,Main,output
2.57868466060423,0.0333559195689285,Main,output
2.5849741353862,0.0335434402429274,Main,output
2.59126361016816,0.0337304626362921,Main,output
2.59755308495012,0.033916958260767,Main,output
2.60384255973208,0.0341028982481979,Main,output
2.61013203451404,0.0342882533412459,Main,output
2.616421509296,0.0344729938843867,Main,output
2.62271098407797,0.0346570898152333,Main,output
2.62900045885993,0.0348405106562212,Main,output
2.63528993364189,0.0350232255066966,Main,output
2.64157940842385,0.0352052030354483,Main,output
2.64786888320581,0.035386411473729,Main,output
2.65415835798777,0.0355668186088073,Main,output
2.66044783276973,0.0357463917780973,Main,output
2.6667373075517,0.0359250978639117,Main,output
2.67302678233366,0.0361029032888849,Main,output
2.67931625711562,0.0362797740121152,Main,output
2.68560573189758,0.0364556755260721,Main,output
2.69189520667954,0.0366305728543202,Main,output
2.6981846814615,0.0368044305501069,Main,output
2.70447415624347,0.0369772126958636,Main,output
2.71076363102543,0.0371488829036705,Main,output
2.71705310580739,0.0373194043167321,Main,output
2.72334258058935,0.0374887396119143,Main,output
2.72963205537131,0.0376568510033887,Main,output
2.73592153015327,0.0378237002474332,Main,output
2.74221100493523,0.0379892486484336,Main,output
2.7485004797172,0.0381534570661316,Main,output
2.75478995449916,0.0383162859241621,Main,output
2.76107942928112,0.0384776952199216,Main,output
2.76736890406308,0.0386376445358065,Main,output
2.77365837884504,0.0387960930518593,Main,output
2.779947853627,0.0389529995598564,Main,output
2.78623732840897,0.0391083224788692,Main,output
2.79252680319093,0.0392620198723286,Main,output
2.79881627797289,0.0394140494666157,Main,output
2.80510575275485,0.0395643686712026,Main,output
2.81139522753681,0.0397129346003601,Main,output
2.81768470231877,0.0398597040964443,Main,output
2.82397417710073,0.0400046337547759,Main,output
2.8302636518827,0.04014767995011,Main,output
2.83655312666466,0.0402887988647022,Main,output
2.84284260144662,0.0404279465179613,Main,output
2.84913207622858,0.0405650787976796,Main,output
2.85542155101054,0.040700151492824,Main,output
2.8617110257925,0.0408331203278651,Main,output
2.86800050057447,0.0409639409986165,Main,output
2.87428997535643,0.0410925692095507,Main,output
2.88057945013839,0.0412189607125508,Main,output
2.88686892492035,0.0413430713470508,Main,output
2.89315839970231,0.0414648570815122,Main,output
2.89944787448427,0.0415842740561794,Main,output
2.90573734926624,0.0417012786270439,Main,output
2.9120268240482,0.0418158274109502,Main,output
2.91831629883016,0.0419278773317614,Main,output
2.92460577361212,0.0420373856675037,Main,output
2.93089524839408,0.0421443100983948,Main,output
2.93718472317604,0.0422486087556641,Main,output
2.943474197958,0.0423502402710605,Main,output
2.94976367273997,0.0424491638269405,Main,output
2.95605314752193,0.0425453392068235,Main,output
2.96234262230389,0.0426387268462991,Main,output
2.96863209708585,0.0427292878841593,Main,output
2.97492157186781,0.0428169842136366,Main,output
2.98121104664977,0.0429017785336107,Main,output
2.98750052143174,0.042983634399656,Main,output
2.9937899962137,0.0430625162747902,Main,output
3.00007947099566,0.0431383895797895,Main,output
3.00636894577762,0.0432112207429265,Main,output
3.01265842055958,0.0432809772489925,Main,output
3.01894789534154,0.0433476276874615,Main,output
3.0252373701235,0.0434111417996539,Main,output
3.03152684490547,0.0434714905247594,Main,output
3.03781631968743,0.0435286460445791,Main,output
3.04410579446939,0.0435825818268494,Main,output
3.05039526925135,0.0436332726670108,Main,output
3.05668474403331,0.0436806947282926,Main,output
3.06297421881527,0.0437248255799813,Main,output
3.06926369359724,0.043765644233753,Main,output
3.0755531683792,0.0438031311779467,Main,output
3.08184264316116,0.0438372684096701,Main,output
3.08813211794312,0.0438680394646268,Main,output
3.09442159272508,0.0438954294445681,Main,output
3.10071106750704,0.0439194250422748,Main,output
3.107000542289,0.0439400145639844,Main,output
3.11329001707097,0.0439571879491884,Main,output
3.11957949185293,0.0439709367877296,Main,output
3.12586896663489,0.0439812543341415,Main,output
3.13215844141685,0.0439881355191808,Main,output
3.13844791619881,0.0439915769585115,Main,output
3.14473739098077,0.0439915769585115,Main,output
3.15102686576274,0.0439881355191807,Main,output
3.1573163405447,0.0439812543341415,Main,output
3.16360581532666,0.0439709367877296,Main,output
3.16989529010862,0.0439571879491884,Main,output
3.17618476489058,0.0439400145639844,Main,output
3.18247423967254,0.0439194250422748,Main,output
3.1887637144545,0.0438954294445681,Main,output
3.19505318923647,0.0438680394646268,Main,output
3.20134266401843,0.04383726840967,Main,output
3.20763213880039,0.0438031311779467,Main,output
3.21392161358235,0.0437656442337529,Main,output
3.22021108836431,0.0437248255799813,Main,output
3.22650056314627,0.0436806947282926,Main,output
3.23279003792824,0.0436332726670108,Main,output
3.2390795127102,0.0435825818268494,Main,output
3.24536898749216,0.0435286460445792,Main,output
3.25165846227412,0.0434714905247594,Main,output
3.25794793705608,0.0434111417996539,Main,output
3.26423741183804,0.0433476276874615,Main,output
3.27052688662001,0.0432809772489924,Main,output
3.27681636140197,0.0432112207429264,Main,output
3.28310583618393,0.0431383895797895,Main,output
3.28939531096589,0.0430625162747902,Main,output
3.29568478574785,0.042983634399656,Main,output
3.30197426052981,0.0429017785336108,Main,output
3.30826373531177,0.0428169842136365,Main,output
3.31455321009374,0.0427292878841592,Main,output
3.3208426848757,0.042638726846299,Main,output
3.32713215965766,0.0425453392068236,Main,output
3.33342163443962,0.0424491638269405,Main,output
3.33971110922158,0.0423502402710605,Main,output
3.34600058400354,0.0422486087556641,Main,output
3.35229005878551,0.0421443100983947,Main,output
3.35857953356747,0.0420373856675037,Main,output
3.36486900834943,0.0419278773317614,Main,output
3.37115848313139,0.0418158274109502,Main,output
3.37744795791335,0.0417012786270439,Main,output
3.38373743269531,0.0415842740561794,Main,output
3.39002690747727,0.0414648570815122,Main,output
3.39631638225924,0.0413430713470508,Main,output
3.4026058570412,0.0412189607125509,Main,output
3.40889533182316,0.0410925692095507,Main,output
3.41518480660512,0.0409639409986165,Main,output
3.42147428138708,0.0408331203278652,Main,output
3.42776375616904,0.0407001514928241,Main,output
3.43405323095101,0.0405650787976797,Main,output
3.44034270573297,0.0404279465179613,Main,output
3.44663218051493,0.0402887988647022,Main,output
3.45292165529689,0.04014767995011,Main,output
3.45921113007885,0.0400046337547758,Main,output
3.46550060486081,0.0398597040964443,Main,output
3.47179007964277,0.0397129346003601,Main,output
3.47807955442474,0.0395643686712027,Main,output
3.4843690292067,0.0394140494666157,Main,output
3.49065850398866,0.0392620198723286,Main,output
3.49694797877062,0.0391083224788693,Main,output
3.50323745355258,0.0389529995598564,Main,output
3.50952692833454,0.0387960930518594,Main,output
3.51581640311651,0.0386376445358066,Main,output
3.52210587789847,0.0384776952199216,Main,output
3.52839535268043,0.0383162859241621,Main,output
3.53468482746239,0.0381534570661315,Main,output
3.54097430224435,0.0379892486484335,Main,output
3.54726377702631,0.0378237002474332,Main,output
3.55355325180827,0.0376568510033887,Main,output
3.55984272659024,0.0374887396119144,Main,output
3.5661322013722,0.0373194043167322,Main,output
3.57242167615416,0.0371488829036706,Main,output
3.57871115093612,0.0369772126958636,Main,output
3.58500062571808,0.0368044305501068,Main,output
3.59129010050004,0.0366305728543202,Main,output
3.59757957528201,0.0364556755260721,Main,output
3.60386905006397,0.0362797740121152,Main,output
3.61015852484593,0.0361029032888849,Main,output
3.61644799962789,0.0359250978639117,Main,output
3.62273747440985,0.0357463917780974,Main,output
3.62902694919181,0.0355668186088074,Main,output
3.63531642397377,0.035386411473729,Main,output
3.64160589875574,0.0352052030354483,Main,output
3.6478953735377,0.0350232255066966,Main,output
3.65418484831966,0.0348405106562212,Main,output
3.66047432310162,0.0346570898152333,Main,output
3.66676379788358,0.0344729938843868,Main,output
3.67305327266554,0.034288253341246,Main,output
3.67934274744751,0.034102898248198,Main,output
3.68563222222947,0.033916958260767,Main,output
3.69192169701143,0.033730462636292,Main,output
3.69821117179339,0.0335434402429275,Main,output
3.70450064657535,0.0333559195689285,Main,output
3.71079012135731,0.0331679287321866,Main,output
3.71707959613927,0.0329794954899784,Main,output
3.72336907092124,0.0327906472488952,Main,output
3.7296585457032,0.0326014110749224,Main,output
3.73594802048516,0.0324118137036369,Main,output
3.74223749526712,0.032221881550494,Main,output
3.74852697004908,0.0320316407211777,Main,output
3.75481644483104,0.0318411170219877,Main,output
3.76110591961301,0.0316503359702388,Main,output
3.76739539439497,0.0314593228046513,Main,output
3.77368486917693,0.0312681024957084,Main,output
3.77997434395889,0.0310766997559655,Main,output
3.78626381874085,0.0308851390502881,Main,output
3.79255329352281,0.030693444606004,Main,output
3.79884276830477,0.0305016404229562,Main,output
3.80513224308674,0.0303097502834358,Main,output
3.8114217178687,0.0301177977619907,Main,output
3.81771119265066,0.0299258062350908,Main,output
3.82400066743262,0.0297337988906435,Main,output
3.83029014221458,0.0295417987373488,Main,output
3.83657961699654,0.0293498286138859,Main,output
3.84286909177851,0.0291579111979244,Main,output
3.84915856656047,0.0289660690149526,Main,output
3.85544804134243,0.0287743244469203,Main,output
3.86173751612439,0.0285826997406887,Main,output
3.86802699090635,0.0283912170162857,Main,output
3.87431646568831,0.0281998982749646,Main,output
3.88060594047027,0.0280087654070616,Main,output
3.88689541525224,0.0278178401996532,Main,output
3.8931848900342,0.0276271443440132,Main,output
3.89947436481616,0.027436699442866,Main,output
3.90576383959812,0.0272465270174412,Main,output
3.91205331438008,0.0270566485143274,Main,output
3.91834278916204,0.0268670853121273,Main,output
3.92463226394401,0.0266778587279177,Main,output
3.93092173872597,0.0264889900235136,Main,output
3.93721121350793,0.0263005004115427,Main,output
3.94350068828989,0.0261124110613299,Main,output
3.94979016307185,0.0259247431045964,Main,output
3.95607963785381,0.0257375176409774,Main,output
3.96236911263577,0.0255507557433599,Main,output
3.96865858741774,0.025364478463047,Main,output
3.9749480621997,0.0251787068347482,Main,output
3.98123753698166,0.0249934618814042,Main,output
3.98752701176362,0.0248087646188474,Main,output
3.99381648654558,0.0246246360603003,Main,output
