f,fevdfd,impulse,response
1.49689499810685,0.472376845567311,Main,output
1.50318447288881,0.469837675727222,Main,output
1.50947394767077,0.467298605926762,Main,output
1.51576342245273,0.464759798486756,Main,output
1.52205289723469,0.462221416737919,Main,output
1.52834237201666,0.45968362502843,Main,output
1.53463184679862,0.457146588727834,Main,output
1.54092132158058,0.454610474227325,Main,output
1.54721079636254,0.452075448936444,Main,output
1.5535002711445,0.449541681276264,Main,output
1.55978974592646,0.447009340669096,Main,output
1.56607922070843,0.444478597524803,Main,output
1.57236869549039,0.441949623223755,Main,output
1.57865817027235,0.439422590096506,Main,output
1.58494764505431,0.436897671400252,Main,output
1.59123711983627,0.434375041292146,Main,output
1.59752659461823,0.431854874799529,Main,output
1.60381606940019,0.429337347787166,Main,output
1.61010554418216,0.426822636921554,Main,output
1.61639501896412,0.424310919632382,Main,output
1.62268449374608,0.421802374071225,Main,output
1.62897396852804,0.419297179067568,Main,output
1.63526344331,0.416795514082218,Main,output
1.64155291809196,0.414297559158226,Main,output
1.64784239287393,0.411803494869383,Main,output
1.65413186765589,0.409313502266399,Main,output
1.66042134243785,0.406827762820852,Main,output
1.66671081721981,0.404346458367009,Main,output
1.67300029200177,0.40186977104161,Main,output
1.67928976678373,0.399397883221722,Main,output
1.68557924156569,0.396930977460767,Main,output
1.69186871634766,0.394469236422814,Main,output
1.69815819112962,0.392012842815261,Main,output
1.70444766591158,0.389561979319987,Main,output
1.71073714069354,0.387116828523109,Main,output
1.7170266154755,0.384677572843429,Main,output
1.72331609025746,0.382244394459691,Main,output
1.72960556503943,0.379817475236763,Main,output
1.73589503982139,0.377396996650832,Main,output
1.74218451460335,0.374983139713756,Main,output
1.74847398938531,0.372576084896654,Main,output
1.75476346416727,0.37017601205286,Main,output
1.76105293894923,0.367783100340351,Main,output
1.76734241373119,0.365397528143751,Main,output
1.77363188851316,0.363019472996044,Main,output
1.77992136329512,0.360649111500068,Main,output
1.78621083807708,0.358286619249946,Main,output
1.79250031285904,0.355932170752514,Main,output
1.798789787641,0.353585939348899,Main,output
1.80507926242296,0.351248097136323,Main,output
1.81136873720493,0.348918814890242,Main,output
1.81765821198689,0.346598261986941,Main,output
1.82394768676885,0.34428660632667,Main,output
1.83023716155081,0.341984014257422,Main,output
1.83652663633277,0.339690650499469,Main,output
1.84281611111473,0.337406678070724,Main,output
1.8491055858967,0.33513225821306,Main,output
1.85539506067866,0.332867550319635,Main,output
1.86168453546062,0.330612711863355,Main,output
1.86797401024258,0.328367898326534,Main,output
1.87426348502454,0.326133263131847,Main,output
1.8805529598065,0.323908957574655,Main,output
1.88684243458846,0.321695130756783,Main,output
1.89313190937043,0.319491929521826,Main,output
1.89942138415239,0.317299498392061,Main,output
1.90571085893435,0.315117979507022,Main,output
1.91200033371631,0.312947512563821,Main,output
1.91828980849827,0.310788234759269,Main,output
1.92457928328023,0.308640280733864,Main,output
1.9308687580622,0.306503782517689,Main,output
1.93715823284416,0.304378869478298,Main,output
1.94344770762612,0.302265668270611,Main,output
1.94973718240808,0.300164302788896,Main,output
1.95602665719004,0.29807489412085,Main,output
1.962316131972,0.295997560503844,Main,output
1.96860560675396,0.293932417283354,Main,output
1.97489508153593,0.291879576873615,Main,output
1.98118455631789,0.289839148720533,Main,output
1.98747403109985,0.287811239266861,Main,output
1.99376350588181,0.285795951919693,Main,output
2.00005298066377,0.283793387020263,Main,output
2.00634245544573,0.281803641816083,Main,output
2.0126319302277,0.279826810435431,Main,output
2.01892140500966,0.277862983864186,Main,output
2.02521087979162,0.275912249925034,Main,output
2.03150035457358,0.273974693259021,Main,output
2.03778982935554,0.272050395309485,Main,output
2.0440793041375,0.270139434308334,Main,output
2.05036877891946,0.268241885264676,Main,output
2.05665825370143,0.266357819955792,Main,output
2.06294772848339,0.264487306920436,Main,output
2.06923720326535,0.262630411454446,Main,output
2.07552667804731,0.260787195608645,Main,output
2.08181615282927,0.258957718189023,Main,output
2.08810562761123,0.257142034759164,Main,output
2.0943951023932,0.255340197644891,Main,output
2.10068457717516,0.253552255941122,Main,output
2.10697405195712,0.251778255520874,Main,output
2.11326352673908,0.250018239046412,Main,output
2.11955300152104,0.248272245982499,Main,output
2.125842476303,0.246540312611699,Main,output
2.13213195108496,0.244822472051716,Main,output
2.13842142586693,0.243118754274717,Main,output
2.14471090064889,0.241429186128597,Main,output
2.15100037543085,0.239753791360156,Main,output
2.15728985021281,0.238092590640125,Main,output
2.16357932499477,0.236445601590019,Main,output
2.16986879977673,0.234812838810752,Main,output
2.1761582745587,0.233194313912979,Main,output
2.18244774934066,0.23159003554911,Main,output
2.18873722412262,0.230000009446959,Main,output
2.19502669890458,0.228424238444956,Main,output
2.20131617368654,0.226862722528904,Main,output
2.2076056484685,0.225315458870204,Main,output
2.21389512325047,0.223782441865507,Main,output
2.22018459803243,0.222263663177749,Main,output
2.22647407281439,0.220759111778503,Main,output
2.23276354759635,0.219268773991611,Main,output
2.23905302237831,0.217792633538035,Main,output
2.24534249716027,0.216330671581879,Main,output
2.25163197194223,0.214882866777528,Main,output
2.2579214467242,0.213449195317861,Main,output
2.26421092150616,0.212029630983473,Main,output
2.27050039628812,0.210624145192864,Main,output
2.27678987107008,0.209232707053542,Main,output
2.28307934585204,0.207855283413996,Main,output
2.289368820634,0.206491838916469,Main,output
2.29565829541597,0.205142336050505,Main,output
2.30194777019793,0.203806735207208,Main,output
2.30823724497989,0.202484994734163,Main,output
2.31452671976185,0.201177070990974,Main,output
2.32081619454381,0.199882918405369,Main,output
2.32710566932577,0.19860248952983,Main,output
2.33339514410773,0.197335735098692,Main,output
2.3396846188897,0.196082604085666,Main,output
2.34597409367166,0.19484304376175,Main,output
2.35226356845362,0.193616999753471,Main,output
2.35855304323558,0.192404416101415,Main,output
2.36484251801754,0.191205235319006,Main,output
2.3711319927995,0.190019398451486,Main,output
2.37742146758147,0.188846845135053,Main,output
2.38371094236343,0.187687513656117,Main,output
2.39000041714539,0.186541341010626,Main,output
2.39628989192735,0.185408262963425,Main,output
2.40257936670931,0.184288214107611,Main,output
2.40886884149127,0.183181127923831,Main,output
2.41515831627323,0.182086936839493,Main,output
2.4214477910552,0.18100557228785,Main,output
2.42773726583716,0.179936964766913,Main,output
2.43402674061912,0.178881043898157,Main,output
2.44031621540108,0.177837738484983,Main,output
2.44660569018304,0.176806976570896,Main,output
2.452895164965,0.175788685497364,Main,output
2.45918463974697,0.174782791961319,Main,output
2.46547411452893,0.173789222072267,Main,output
2.47176358931089,0.172807901408967,Main,output
2.47805306409285,0.171838755075645,Main,output
2.48434253887481,0.170881707757712,Main,output
2.49063201365677,0.169936683776944,Main,output
2.49692148843873,0.169003607146093,Main,output
2.5032109632207,0.168082401622907,Main,output
2.50950043800266,0.167172990763494,Main,output
2.51578991278462,0.166275297975041,Main,output
2.52207938756658,0.165389246567813,Main,output
2.52836886234854,0.164514759806432,Main,output
2.5346583371305,0.163651760960387,Main,output
2.54094781191247,0.162800173353748,Main,output
2.54723728669443,0.161959920414057,Main,output
2.55352676147639,0.161130925720361,Main,output
2.55981623625835,0.16031311305036,Main,output
2.56610571104031,0.159506406426647,Main,output
2.57239518582227,0.15871073016199,Main,output
2.57868466060423,0.157926008903666,Main,output
2.5849741353862,0.157152167676779,Main,output
2.59126361016816,0.156389131926566,Main,output
2.59755308495012,0.155636827559646,Main,output
2.60384255973208,0.154895180984205,Main,output
2.61013203451404,0.154164119149075,Main,output
2.616421509296,0.153443569581694,Main,output
2.62271098407797,0.152733460424926,Main,output
2.62900045885993,0.152033720472715,Main,output
2.63528993364189,0.151344279204552,Main,output
2.64157940842385,0.150665066818742,Main,output
2.64786888320581,0.149996014264446,Main,output
2.65415835798777,0.149337053272484,Main,output
2.66044783276973,0.148688116384886,Main,output
2.6667373075517,0.148049136983168,Main,output
2.67302678233366,0.147420049315332,Main,output
2.67931625711562,0.146800788521561,Main,output
2.68560573189758,0.14619129065862,Main,output
2.69189520667954,0.145591492722936,Main,output
2.6981846814615,0.145001332672352,Main,output
2.70447415624347,0.144420749446562,Main,output
2.71076363102543,0.143849682986201,Main,output
2.71705310580739,0.143288074250613,Main,output
2.72334258058935,0.142735865234268,Main,output
2.72963205537131,0.142192998981849,Main,output
2.73592153015327,0.141659419602004,Main,output
2.74221100493523,0.141135072279767,Main,output
2.7485004797172,0.140619903287649,Main,output
2.75478995449916,0.140113859995422,Main,output
2.76107942928112,0.13961689087858,Main,output
2.76736890406308,0.139128945525517,Main,output
2.77365837884504,0.138649974643415,Main,output
2.779947853627,0.138179930062864,Main,output
2.78623732840897,0.137718764741227,Main,output
2.79252680319093,0.137266432764782,Main,output
2.79881627797289,0.136822889349641,Main,output
2.80510575275485,0.136388090841491,Main,output
2.81139522753681,0.135961994714158,Main,output
2.81768470231877,0.135544559567047,Main,output
2.82397417710073,0.135135745121462,Main,output
2.8302636518827,0.134735512215853,Main,output
2.83655312666466,0.134343822800011,Main,output
2.84284260144662,0.133960639928258,Main,output
2.84913207622858,0.133585927751648,Main,output
2.85542155101054,0.133219651509237,Main,output
2.8617110257925,0.132861777518446,Main,output
2.86800050057447,0.132512273164565,Main,output
2.87428997535643,0.132171106889438,Main,output
2.88057945013839,0.131838248179369,Main,output
2.88686892492035,0.131513667552298,Main,output
2.89315839970231,0.131197336544293,Main,output
2.89944787448427,0.130889227695402,Main,output
2.90573734926624,0.130589314534913,Main,output
2.9120268240482,0.130297571566077,Main,output
2.91831629883016,0.130013974250336,Main,output
2.92460577361212,0.129738498991112,Main,output
2.93089524839408,0.129471123117209,Main,output
2.93718472317604,0.129211824865878,Main,output
2.943474197958,0.128960583365598,Main,output
2.94976367273997,0.128717378618624,Main,output
2.95605314752193,0.128482191483363,Main,output
2.96234262230389,0.12825500365662,Main,output
2.96863209708585,0.128035797655781,Main,output
2.97492157186781,0.127824556800968,Main,output
2.98121104664977,0.127621265197242,Main,output
2.98750052143174,0.127425907716882,Main,output
2.9937899962137,0.127238469981819,Main,output
3.00007947099566,0.127058938346244,Main,output
3.00636894577762,0.126887299879476,Main,output
3.01265842055958,0.126723542349117,Main,output
3.01894789534154,0.126567654204538,Main,output
3.0252373701235,0.126419624560774,Main,output
3.03152684490547,0.12627944318284,Main,output
3.03781631968743,0.126147100470533,Main,output
3.04410579446939,0.126022587443763,Main,output
3.05039526925135,0.125905895728441,Main,output
3.05668474403331,0.125797017542991,Main,output
3.06297421881527,0.125695945685487,Main,output
3.06926369359724,0.125602673521496,Main,output
3.0755531683792,0.125517194972619,Main,output
3.08184264316116,0.125439504505797,Main,output
3.08813211794312,0.125369597123388,Main,output
3.09442159272508,0.125307468354061,Main,output
3.10071106750704,0.125253114244521,Main,output
3.107000542289,0.125206531352096,Main,output
3.11329001707097,0.125167716738197,Main,output
3.11957949185293,0.125136667962688,Main,output
3.12586896663489,0.125113383079161,Main,output
3.13215844141685,0.125097860631143,Main,output
3.13844791619881,0.125090099649244,Main,output
3.14473739098077,0.125090099649244,Main,output
3.15102686576274,0.125097860631143,Main,output
3.1573163405447,0.125113383079161,Main,output
3.16360581532666,0.125136667962688,Main,output
3.16989529010862,0.125167716738197,Main,output
3.17618476489058,0.125206531352096,Main,output
3.18247423967254,0.125253114244521,Main,output
3.1887637144545,0.125307468354061,Main,output
3.19505318923647,0.125369597123388,Main,output
3.20134266401843,0.125439504505797,Main,output
3.20763213880039,0.125517194972619,Main,output
3.21392161358235,0.125602673521496,Main,output
3.22021108836431,0.125695945685487,Main,output
3.22650056314627,0.125797017542991,Main,output
3.23279003792824,0.125905895728442,Main,output
3.2390795127102,0.126022587443763,Main,output
3.24536898749216,0.126147100470533,Main,output
3.25165846227412,0.12627944318284,Main,output
3.25794793705608,0.126419624560774,Main,output
3.26423741183804,0.126567654204538,Main,output
3.27052688662001,0.126723542349117,Main,output
3.27681636140197,0.126887299879476,Main,output
3.28310583618393,0.127058938346243,Main,output
3.28939531096589,0.127238469981819,Main,output
3.29568478574785,0.127425907716882,Main,output
3.30197426052981,0.127621265197242,Main,output
3.30826373531177,0.127824556800968,Main,output
3.31455321009374,0.128035797655781,Main,output
3.3208426848757,0.12825500365662,Main,output
3.32713215965766,0.128482191483363,Main,output
3.33342163443962,0.128717378618624,Main,output
3.33971110922158,0.128960583365598,Main,output
3.34600058400354,0.129211824865878,Main,output
3.35229005878551,0.129471123117209,Main,output
3.35857953356747,0.129738498991112,Main,output
3.36486900834943,0.130013974250336,Main,output
3.37115848313139,0.130297571566077,Main,output
3.37744795791335,0.130589314534913,Main,output
3.38373743269531,0.130889227695402,Main,output
3.39002690747727,0.131197336544293,Main,output
3.39631638225924,0.131513667552298,Main,output
3.4026058570412,0.131838248179369,Main,output
3.40889533182316,0.132171106889438,Main,output
3.41518480660512,0.132512273164565,Main,output
3.42147428138708,0.132861777518446,Main,output
3.42776375616904,0.133219651509237,Main,output
3.43405323095101,0.133585927751648,Main,output
3.44034270573297,0.133960639928258,Main,output
3.44663218051493,0.134343822800011,Main,output
3.45292165529689,0.134735512215853,Main,output
3.45921113007885,0.135135745121462,Main,output
3.46550060486081,0.135544559567047,Main,output
3.47179007964277,0.135961994714158,Main,output
3.47807955442474,0.136388090841491,Main,output
3.4843690292067,0.136822889349641,Main,output
3.49065850398866,0.137266432764782,Main,output
3.49694797877062,0.137718764741227,Main,output
3.50323745355258,0.138179930062864,Main,output
3.50952692833454,0.138649974643415,Main,output
3.51581640311651,0.139128945525517,Main,output
3.52210587789847,0.13961689087858,Main,output
3.52839535268043,0.140113859995422,Main,output
3.53468482746239,0.140619903287649,Main,output
3.54097430224435,0.141135072279767,Main,output
3.54726377702631,0.141659419602004,Main,output
3.55355325180827,0.142192998981849,Main,output
3.55984272659024,0.142735865234268,Main,output
3.5661322013722,0.143288074250613,Main,output
3.57242167615416,0.143849682986201,Main,output
3.57871115093612,0.144420749446561,Main,output
3.58500062571808,0.145001332672352,Main,output
3.59129010050004,0.145591492722936,Main,output
3.59757957528201,0.14619129065862,Main,output
3.60386905006397,0.146800788521561,Main,output
3.61015852484593,0.147420049315332,Main,output
3.61644799962789,0.148049136983169,Main,output
3.62273747440985,0.148688116384886,Main,output
3.62902694919181,0.149337053272484,Main,output
3.63531642397377,0.149996014264446,Main,output
3.64160589875574,0.150665066818742,Main,output
3.6478953735377,0.151344279204552,Main,output
3.65418484831966,0.152033720472715,Main,output
3.66047432310162,0.152733460424926,Main,output
3.66676379788358,0.153443569581694,Main,output
3.67305327266554,0.154164119149075,Main,output
3.67934274744751,0.154895180984205,Main,output
3.68563222222947,0.155636827559646,Main,output
3.69192169701143,0.156389131926566,Main,output
3.69821117179339,0.157152167676779,Main,output
3.70450064657535,0.157926008903666,Main,output
3.71079012135731,0.15871073016199,Main,output
3.71707959613927,0.159506406426646,Main,output
3.72336907092124,0.16031311305036,Main,output
3.7296585457032,0.161130925720361,Main,output
3.73594802048516,0.161959920414057,Main,output
3.74223749526712,0.162800173353748,Main,output
3.74852697004908,0.163651760960386,Main,output
3.75481644483104,0.164514759806432,Main,output
3.76110591961301,0.165389246567812,Main,output
3.76739539439497,0.166275297975041,Main,output
3.77368486917693,0.167172990763494,Main,output
3.77997434395889,0.168082401622907,Main,output
3.78626381874085,0.169003607146093,Main,output
3.79255329352281,0.169936683776943,Main,output
3.79884276830477,0.170881707757712,Main,output
3.80513224308674,0.171838755075645,Main,output
3.8114217178687,0.172807901408967,Main,output
3.81771119265066,0.173789222072267,Main,output
3.82400066743262,0.174782791961319,Main,output
3.83029014221458,0.175788685497364,Main,output
3.83657961699654,0.176806976570896,Main,output
3.84286909177851,0.177837738484983,Main,output
3.84915856656047,0.178881043898157,Main,output
3.85544804134243,0.179936964766913,Main,output
3.86173751612439,0.18100557228785,Main,output
3.86802699090635,0.182086936839493,Main,output
3.87431646568831,0.183181127923831,Main,output
3.88060594047027,0.184288214107611,Main,output
3.88689541525224,0.185408262963425,Main,output
3.8931848900342,0.186541341010625,Main,output
3.89947436481616,0.187687513656117,Main,output
3.90576383959812,0.188846845135053,Main,output
3.91205331438008,0.190019398451485,Main,output
3.91834278916204,0.191205235319006,Main,output
3.92463226394401,0.192404416101415,Main,output
3.93092173872597,0.193616999753471,Main,output
3.93721121350793,0.19484304376175,Main,output
3.94350068828989,0.196082604085666,Main,output
3.94979016307185,0.197335735098692,Main,output
3.95607963785381,0.198602489529831,Main,output
3.96236911263577,0.199882918405369,Main,output
3.96865858741774,0.201177070990974,Main,output
3.9749480621997,0.202484994734163,Main,output
3.98123753698166,0.203806735207208,Main,output
3.98752701176362,0.205142336050505,Main,output
3.99381648654558,0.206491838916468,Main,output
4.00010596132754,0.207855283413996,Main,output
4.00639543610951,0.209232707053542,Main,output
4.01268491089147,0.210624145192863,Main,output
4.01897438567343,0.212029630983473,Main,output
4.02526386045539,0.213449195317861,Main,output
4.03155333523735,0.214882866777528,Main,output
4.03784281001931,0.216330671581879,Main,output
4.04413228480128,0.217792633538035,Main,output
4.05042175958324,0.219268773991611,Main,output
4.0567112343652,0.220759111778503,Main,output
4.06300070914716,0.222263663177749,Main,output
4.06929018392912,0.223782441865507,Main,output
4.07557965871108,0.225315458870203,Main,output
4.08186913349304,0.226862722528904,Main,output
4.08815860827501,0.228424238444955,Main,output
4.09444808305697,0.230000009446958,Main,output
4.10073755783893,0.23159003554911,Main,output
4.10702703262089,0.233194313912979,Main,output
4.11331650740285,0.234812838810752,Main,output
4.11960598218481,0.236445601590019,Main,output
4.12589545696678,0.238092590640125,Main,output
4.13218493174874,0.239753791360156,Main,output
4.1384744065307,0.241429186128597,Main,output
4.14476388131266,0.243118754274716,Main,output
4.15105335609462,0.244822472051716,Main,output
4.15734283087658,0.246540312611698,Main,output
4.16363230565854,0.248272245982499,Main,output
4.16992178044051,0.250018239046412,Main,output
