date,shock
1962-07-01,3.29359352991524
1962-10-01,4.38684983778178
1963-01-01,-0.774655312600471
1963-04-01,-0.498327293891058
1963-07-01,1.14477069402245
1963-10-01,2.95939832317132
1964-01-01,-4.03741767168289
1964-04-01,1.60477530703564
1964-07-01,2.00157791600858
1964-10-01,4.03874851490601
1965-01-01,-8.73561297706906
1965-04-01,-0.243819303840852
1965-07-01,-1.22163163248427
1965-10-01,-1.79651799248313
1966-01-01,-3.60915536702288
1966-04-01,3.61425554237493
1966-07-01,2.11364366393557
1966-10-01,-0.961425528881141
1967-01-01,1.72811496517378
1967-04-01,1.54662931673819
1967-07-01,-0.841786581301808
1967-10-01,0.370135773113054
1968-01-01,-3.98835609276605
1968-04-01,-1.30819714575082
1968-07-01,1.91923426644573
1968-10-01,1.44602635595272
1969-01-01,-4.53047679559898
1969-04-01,1.41746104534501
1969-07-01,1.51075775609432
1969-10-01,3.31211827369784
1970-01-01,5.83114079730297
1970-04-01,-1.75594574590732
1970-07-01,-5.31398274913436
1970-10-01,8.94286813742265
1971-01-01,-11.003279909356
1971-04-01,-1.44439156936245
1971-07-01,3.88279230418683
1971-10-01,3.301457652461
1972-01-01,0.0343004805764239
1972-04-01,-1.77814125232663
1972-07-01,0.509739838625953
1972-10-01,-0.655347366545002
1973-01-01,-3.14815363189619
1973-04-01,0.0363234961217806
1973-07-01,2.88136814804229
1973-10-01,-2.33979512441799
1974-01-01,1.17458398384724
1974-04-01,-3.99154749536742
1974-07-01,0.891025363802427
1974-10-01,0.838534413211417
1975-01-01,5.69728693648488
1975-04-01,-3.64771029225522
1975-07-01,-4.28453707753011
1975-10-01,3.35600522909082
1976-01-01,-3.59825769714542
1976-04-01,1.38086494482972
1976-07-01,0.574001164332959
1976-10-01,1.73024553506901
1977-01-01,-2.84175095978926
1977-04-01,-2.26611522953395
1977-07-01,0.245090769059501
1977-10-01,1.31083760447816
1978-01-01,4.06053993113423
1978-04-01,-5.62257797974221
1978-07-01,1.56517262362023
1978-10-01,-3.90697211102116
1979-01-01,-0.543726976169085
1979-04-01,0.440320004551217
1979-07-01,-1.69480565162364
1979-10-01,2.84639004391609
1980-01-01,0.940387953935417
1980-04-01,8.9469873484389
1980-07-01,-0.43359868267664
1980-10-01,-6.28001357897378
1981-01-01,-4.91669998020658
1981-04-01,0.276622067331962
1981-07-01,-6.40031693907104
1981-10-01,0.613083147074082
1982-01-01,4.84006423062841
1982-04-01,0.599756031503329
1982-07-01,1.45364161515635
1982-10-01,6.37156997018287
1983-01-01,-0.837853932047052
1983-04-01,-3.01600846368298
1983-07-01,-1.57873073406867
1983-10-01,-2.83708303891744
1984-01-01,-4.37140628598132
1984-04-01,-2.0532911416329
1984-07-01,1.70780608573148
1984-10-01,-0.822922942445722
1985-01-01,1.07188392456659
1985-04-01,0.566593411993056
1985-07-01,0.20889693491045
1985-10-01,1.30341082124385
1986-01-01,1.50434439144391
1986-04-01,-0.272687512511814
1986-07-01,-4.23965863810971
1986-10-01,0.492220595880003
1987-01-01,2.09788341434928
1987-04-01,1.08025194648527
1987-07-01,0.544904980201407
1987-10-01,-2.8180658467557
1988-01-01,-1.05644019177208
1988-04-01,-0.242669382758621
1988-07-01,3.46964824719241
1988-10-01,-1.04726287267406
1989-01-01,-1.23051197396684
1989-04-01,0.521618890442952
1989-07-01,-1.67205218748612
1989-10-01,-0.402278414206531
1990-01-01,-3.94847449398941
1990-04-01,2.49903868795336
1990-07-01,3.74353924300368
1990-10-01,5.23340315215067
1991-01-01,4.02852594668972
1991-04-01,-1.5884450307347
1991-07-01,0.881452641611346
1991-10-01,0.944435305105052
1992-01-01,0.915012009830719
1992-04-01,-1.7124586205986
1992-07-01,0.465672210394275
1992-10-01,0.643626500067109
1993-01-01,2.80358781457115
1993-04-01,2.02205811502248
1993-07-01,3.46844388422863
1993-10-01,-0.0775983574789415
1994-01-01,-1.67426995751493
1994-04-01,-3.36333411301492
1994-07-01,5.59618339709232
1994-10-01,-1.00118017078773
1995-01-01,1.96803811106421
1995-04-01,3.11591186234768
1995-07-01,-0.786687514601306
1995-10-01,0.292565408056455
1996-01-01,0.370150849846964
1996-04-01,-3.47640281557704
1996-07-01,-0.0464677402495565
1996-10-01,1.77059656705055
1997-01-01,-0.675944927526059
1997-04-01,-1.91775437608971
1997-07-01,-1.83097973876567
1997-10-01,-1.13110897249686
1998-01-01,-1.87959309018188
1998-04-01,0.0871557724873093
1998-07-01,-0.957365843586838
1998-10-01,-7.01329742278743
1999-01-01,-2.17382876341356
1999-04-01,-2.1406516248586
1999-07-01,-1.78694445353848
1999-10-01,-1.77950453905761
2000-01-01,0.731448349986577
2000-04-01,-2.73751418178972
2000-07-01,-0.86597769027177
2000-10-01,-0.179786948796359
2001-01-01,2.37091943250071
2001-04-01,-0.123116830006535
2001-07-01,0.45230626656203
2001-10-01,-1.1151098573515
2002-01-01,-3.62126687034833
2002-04-01,-0.130634800428137
2002-07-01,2.53913168924933
2002-10-01,0.843347989232329
2003-01-01,1.2940606793199
2003-04-01,1.62830622069007
2003-07-01,-2.13517050597938
2003-10-01,0.194256811065951
2004-01-01,4.36589770546988
2004-04-01,-0.0330684887444528
2004-07-01,1.8462066673088
2004-10-01,1.90857720618386
2005-01-01,-0.3685606900147
2005-04-01,2.46131639095306
2005-07-01,1.61694455655379
2005-10-01,0.841748852903457
2006-01-01,-1.53035544082831
2006-04-01,3.26045032873561
2006-07-01,0.898624632961768
2006-10-01,0.0332012130846635
2007-01-01,1.6248546115012
2007-04-01,-2.01649933501076
2007-07-01,-2.71408389560067
2007-10-01,-3.26834680893641
2008-01-01,1.59438156295225
2008-04-01,-1.25169370728225
2008-07-01,2.18577667754679
2008-10-01,7.51458693824681
2009-01-01,2.87909507252577
2009-04-01,-1.2824116866995
2009-07-01,-1.0811427143961
2009-10-01,-2.40563425290027
2010-01-01,-0.460891006084579
2010-04-01,-0.599534639796128
