date,macro_uncert,macro_uncert_h3,macro_uncert_h12,fin_uncert,fin_uncert_h3,fin_uncert_h12,real_uncert,real_uncert_h3,real_uncert_h12
1964-10-01,0.606458067015808,0.72432743235606,0.829610102671916,0.646663321467204,0.727741507287473,0.895915735087672,0.744698633508889,0.832501166687515,0.88704520469798
1965-01-01,0.551392719203735,0.678347263927188,0.809852923327617,0.689036224141016,0.763703615320869,0.909836665911826,0.655435316559405,0.763547505936116,0.860422076486847
1965-04-01,0.542189907827617,0.671483711915645,0.805732454455567,0.791966422317609,0.846319512125378,0.937672872635912,0.619838967419479,0.73314278107458,0.84783068884286
1965-07-01,0.556489237318428,0.677457438739934,0.808519081676182,0.759890963906544,0.821882916109275,0.931447871632938,0.636983192434109,0.738468213689547,0.846766491838268
1965-10-01,0.558262206295266,0.686186729814698,0.818584879861731,0.778376638445146,0.836877676255879,0.937305321951495,0.620689010828284,0.731912260726682,0.850807218490025
1966-01-01,0.580133387451635,0.707038499349395,0.830787049103153,0.837436687189817,0.88545728748267,0.95560104374948,0.648763430730795,0.752941399213626,0.85717232873389
1966-04-01,0.591097930392795,0.717198302801697,0.838899840152658,0.910932089838253,0.944070309382321,0.976908976134867,0.646629893513492,0.750612647714521,0.855053336568896
1966-07-01,0.600586200838546,0.724650592560124,0.845477954005013,0.924959602147901,0.957796279065405,0.985270854767955,0.647036469678794,0.745025774601134,0.848365263089737
1966-10-01,0.606582098587037,0.72981110116586,0.848670557650856,0.935572874513705,0.965719832888114,0.987783623338385,0.665700055632999,0.758423397562511,0.853972809037318
1967-01-01,0.60374837826218,0.726675394761048,0.849974843166169,0.905285223498802,0.942277864555445,0.980698892837161,0.674602145072336,0.763784983553482,0.857024775948099
1967-04-01,0.599820313226097,0.728135011841795,0.854428050155781,0.882939584178577,0.924238820947491,0.974725523934076,0.666653772400515,0.763803855004234,0.859636952579202
1967-07-01,0.618955148249228,0.745784954888846,0.86439876210982,0.859717220956914,0.907441726551662,0.970813497455255,0.713847453740236,0.805913927302244,0.878636620736615
1967-10-01,0.64528509095895,0.769608475859616,0.875522731780818,0.88414033607766,0.926076050051077,0.976782343618535,0.73424035121695,0.826356336947266,0.888575556309525
1968-01-01,0.612872291830235,0.742114509049386,0.863158354611855,0.92497175067561,0.957882650879033,0.987387013803303,0.696300781426076,0.796827709698072,0.878502504802834
1968-04-01,0.590559458204031,0.72146639680048,0.854094165859377,0.892493519490239,0.934870233322692,0.982176729555305,0.664449644919334,0.768372843667659,0.868081326339896
1968-07-01,0.578654546630074,0.710086240958778,0.847675087869365,0.880724192520498,0.92601689926273,0.980451502803596,0.645249673680971,0.751505576304333,0.861084302954179
1968-10-01,0.594463110616031,0.726620734705868,0.859247808508185,0.908168112478939,0.947827561365668,0.988783032615471,0.641720992464103,0.747408600296887,0.858702671208165
1969-01-01,0.602937264282288,0.743489824349106,0.877877366029008,0.948196110411684,0.980042198272372,0.999767569370464,0.629602375032569,0.739175693382677,0.85529978002316
1969-04-01,0.626435654406233,0.768906755477508,0.897144222413981,1.06210059158543,1.06644147884209,1.02586488397922,0.651831017207815,0.756430106495926,0.864153343861918
1969-07-01,0.625610751302756,0.765988856756765,0.895510150583533,1.04813620845232,1.05951254187814,1.02773119805118,0.670113600905189,0.773865229177237,0.874252105517436
1969-10-01,0.644717304493982,0.782702966920054,0.903805448621626,1.08642880598885,1.08933636105386,1.03831919158736,0.695858484535195,0.798281823589675,0.888681558295423
1970-01-01,0.664025820491184,0.805377562210691,0.917608243914678,1.15634796413499,1.14203608731763,1.0549700095082,0.69275359868735,0.799837268838449,0.890151240832557
1970-04-01,0.656029713520813,0.796449979761365,0.907510214627517,1.15854832961893,1.14227136222435,1.0538459516909,0.693332326195478,0.80315675026376,0.888289095708694
1970-07-01,0.67999341236228,0.810889074572205,0.907279719965025,1.07447615502625,1.07739131788971,1.03209107186963,0.76361013054842,0.854486292702686,0.9032336450854
1970-10-01,0.732532875692219,0.851581933727032,0.922775849262137,1.00894072721086,1.02574540202529,1.01345794964335,0.848886697385408,0.917966407043582,0.924537900335111
1971-01-01,0.627066114899097,0.765932193055051,0.890803908000768,0.91444540933881,0.954044373107515,0.991407510491094,0.665990489790026,0.779739221721673,0.877563534227095
1971-04-01,0.631370449311753,0.756681970599715,0.879957576541955,0.889063246574717,0.933258276864546,0.983770203356756,0.670761754214878,0.767046944676771,0.863388728004293
1971-07-01,0.629719444347156,0.758800855571029,0.883240473669856,0.888772510326491,0.932231247915187,0.982372824305362,0.661971422312102,0.759363912194381,0.860502343479245
1971-10-01,0.630925540528146,0.764635244547943,0.886667013899468,0.918715683940768,0.95372477485174,0.987092341926665,0.650798144844191,0.757601285283413,0.860910036572135
1972-01-01,0.592987463793837,0.730446463623309,0.870398130083367,0.805716787713926,0.865913174183167,0.959946689554173,0.610378077526635,0.727812263558561,0.854804787411703
1972-04-01,0.589719584869466,0.727094347966879,0.867321216152054,0.804393002142657,0.864978393300889,0.959755513115016,0.624185677180223,0.742223171711861,0.861449568846129
1972-07-01,0.625405002455663,0.763651322325944,0.888741452964286,0.83265381452404,0.888017138311483,0.968675292810724,0.661973864875289,0.775384508180737,0.876915788228898
1972-10-01,0.650975836915824,0.791799158530829,0.906843894458549,0.905256904177198,0.945645155585094,0.988554337489264,0.654954064623628,0.770036690185102,0.876090145502186
1973-01-01,0.682492002683011,0.831753559357057,0.940005620315198,0.996553989600821,1.01756978106724,1.01306791519865,0.651030886153184,0.765250452942018,0.87644525716504
1973-04-01,0.714481873368727,0.876298840071408,0.9791338612069,1.08086199747879,1.08377366541815,1.03555038964617,0.630494039839269,0.750212217564915,0.87317440731171
1973-07-01,0.79681946594299,0.958125767992644,1.02519054251867,1.18848809063638,1.16572411482595,1.06164511859308,0.670088946111676,0.785037135988991,0.890666294817861
1973-10-01,0.782343548929604,0.935750884037655,1.01580855960469,1.19748652533065,1.17355197347603,1.06494419368614,0.698039167284023,0.804041034961687,0.899546526232492
1974-01-01,0.772994254300915,0.924220692962374,1.00946941032935,1.09584943041467,1.10066428949354,1.04654290063237,0.684403267439537,0.794449045230746,0.895113065770279
1974-04-01,0.769966424360511,0.93344234607595,1.01822545891659,1.14662201563634,1.14030891573589,1.06057466584033,0.678069883879024,0.804106612639364,0.905702942936948
1974-07-01,0.810887007324649,0.966646949184851,1.02796264023048,1.28449180472253,1.24247756830081,1.09125700643705,0.755557763006466,0.869730693948048,0.931626825595573
1974-10-01,0.881466988061407,1.01259529397983,1.03154094150377,1.31360509149067,1.25918813445875,1.09118654598753,0.925831752482433,0.989317451408097,0.965283531761893
1975-01-01,0.795644777071039,0.933498092425972,0.993522917992717,1.16139582742998,1.14771375191199,1.05897732771477,0.799022968795168,0.890617863689642,0.929808869194117
1975-04-01,0.75965350358315,0.882813676875361,0.958272868863006,1.03625162097642,1.05282202203343,1.02960735651331,0.752325323373524,0.842737918715771,0.908386878381399
1975-07-01,0.686519291113297,0.817480282478523,0.924454339869716,0.973192564941101,1.00241708207393,1.01137298120939,0.693184377962708,0.792843848729824,0.885934416996079
1975-10-01,0.658408803672109,0.790178919106649,0.909205577663269,0.987543584220533,1.01059444444494,1.00987577444484,0.664052522861484,0.770175055879445,0.87842705994084
1976-01-01,0.621086942970077,0.754196592046646,0.890351093472211,0.883587008825433,0.928304512586154,0.981315840209423,0.626342267621165,0.737651203182422,0.862296152125473
1976-04-01,0.600390866968086,0.731969496818476,0.874256809769015,0.788679885616938,0.850428527589157,0.952971134308692,0.621617654268942,0.733480952573374,0.85687211944376
1976-07-01,0.605348149341301,0.732679240245124,0.872869036657975,0.747461361267921,0.816019825846893,0.939222512552998,0.634522626900384,0.740228687213063,0.856887129569341
1976-10-01,0.629414573281055,0.754393873622876,0.879190053444465,0.782216758691427,0.843617064339065,0.947584804264359,0.659669088527372,0.760270497259977,0.864447596863534
1977-01-01,0.608934342287866,0.736741921391907,0.87067282806112,0.713955741237126,0.789771550255714,0.930325012563395,0.639177472985994,0.743102544772103,0.858974787527774
1977-04-01,0.563953755352025,0.698458142971963,0.857516702336199,0.735002444035767,0.806188887257516,0.935041970763586,0.574698503342803,0.690517045140852,0.83872483389151
1977-07-01,0.576951708869244,0.706762944334298,0.85934954228823,0.747598881950198,0.817625087560601,0.940019825462773,0.590275869585147,0.700627412800903,0.841803745192801
1977-10-01,0.61914408951609,0.743449370744725,0.87277326676577,0.801399473190973,0.861939844907536,0.956033519194137,0.656826803526083,0.757080248511576,0.867062002006853
1978-01-01,0.641340891981655,0.767631441001344,0.887940909143641,0.853404469434924,0.904296887906461,0.971312315334646,0.710021565726513,0.803040181970121,0.888252505047169
1978-04-01,0.602319009607155,0.743084769011577,0.889448106795811,0.903978985492021,0.945138375209926,0.985893229287156,0.626926398690415,0.745253637893815,0.873543264906838
1978-07-01,0.599595123434156,0.747335572113837,0.90099259363658,1.05193433371681,1.05777989940316,1.02057122747251,0.596739422968353,0.722205369239526,0.868404480064106
1978-10-01,0.620309222471888,0.767995220789346,0.913938793668038,1.02082206048279,1.03585207699726,1.0160551353504,0.615576081216555,0.740962091971831,0.879154776988944
1979-01-01,0.685103353481097,0.823665224856186,0.941741144676898,0.967004416966829,0.995083520100766,1.00421585118414,0.708103912104997,0.815847453692335,0.907558665488397
1979-04-01,0.709460543386675,0.852272446318913,0.971435696498967,0.924933340680798,0.963685809439925,0.996213753399242,0.709487701102713,0.818712234002989,0.912485534133447
1979-07-01,0.738071570185974,0.888469253123197,1.00823154540508,0.998695606704375,1.02152945600991,1.01558085717732,0.691927612155025,0.803531664161332,0.90841196373292
1979-10-01,0.77804993255659,0.946574496818772,1.05798299967793,1.05703496416703,1.06750819639937,1.03197723660691,0.676727490471471,0.805155961647935,0.919671951434107
1980-01-01,0.921006340242883,1.08848217038995,1.13665068733486,1.17053447216072,1.15019683393024,1.05621216705263,0.799014731157737,0.912950700535406,0.969398808002987
1980-04-01,0.92658872508426,1.10420609720422,1.14838570337991,0.993080457014269,1.02092668204594,1.02057667860057,0.776763147071007,0.911681735135195,0.978329883513767
1980-07-01,0.884772323047862,1.0555621864172,1.12131926528626,0.901411439868873,0.949496623224592,0.998365200228484,0.749692111232512,0.877581660985603,0.961511822950423
1980-10-01,0.845642284556843,1.02406280022418,1.11508168041038,0.884542698185006,0.935631300325358,0.993407113584051,0.68252827790642,0.817832371238364,0.937931110704897
1981-01-01,0.83174269088791,1.01094520098461,1.11200256711579,0.868451613605295,0.922050711434342,0.987130934194508,0.647524937453939,0.787954579914685,0.926353044878416
1981-04-01,0.837119014779827,1.01349710784652,1.11437859197346,0.857889335780255,0.914593423983577,0.98614789473455,0.658026775898406,0.800221733123145,0.934001476771181
1981-07-01,0.840166044599683,1.01330865023061,1.10365078107671,0.918682454854286,0.962981536790215,1.00291484027165,0.670121977838219,0.815951273478786,0.940862584266251
1981-10-01,0.854374452827331,1.01580039075931,1.09021220272121,0.860143792396854,0.917165927711744,0.988058900225971,0.722749047272359,0.856891978770717,0.948639824632925
1982-01-01,0.841619739099893,1.00184860632571,1.07626854872397,0.855234066134362,0.913006441321885,0.986901856322897,0.726308320479028,0.859757363597266,0.944195289886842
1982-04-01,0.809931556575208,0.968037110025296,1.05869459670912,0.904680148675862,0.952057204042294,0.999625507216207,0.672644276566573,0.803582547188494,0.917281398558131
1982-07-01,0.775407894376786,0.933039030983287,1.03034446640462,0.993944339943738,1.02097655541163,1.02040871278133,0.649927136191699,0.78326957999063,0.903845066308923
1982-10-01,0.760543027751703,0.901292653571374,0.995088668508573,0.930037373413513,0.968678717759001,1.00087073318057,0.686303540469271,0.799619903106922,0.900985355867374
1983-01-01,0.718427288445265,0.855589198637257,0.963179355929057,0.880336642644133,0.927920040671385,0.985438076398774,0.68843811675293,0.796233694475176,0.89624428953844
1983-04-01,0.671699297119768,0.808514373766102,0.935109615276021,0.839249834959854,0.893605573777646,0.972868449160514,0.66828567484501,0.779740259231452,0.889614668296153
1983-07-01,0.654581560843445,0.785310925418018,0.91692336841927,0.816819058837283,0.875510097548983,0.965940115393107,0.683058754199343,0.783503476221738,0.885335451145274
1983-10-01,0.625281903583308,0.759282263819652,0.902745429984285,0.817295961225902,0.876068328065587,0.965897210087651,0.626575380865557,0.735074351257968,0.864352933093682
1984-01-01,0.622164565922606,0.757325120172875,0.9036429197755,0.830905817308154,0.887761476333928,0.96932663911656,0.585723279853614,0.70146905069584,0.851589365067978
1984-04-01,0.613680436015225,0.753570386634226,0.910157368016095,0.874334647527231,0.922343901184406,0.980926536231948,0.560024152555147,0.679152839505562,0.841112503565424
1984-07-01,0.625565896217546,0.763758060616012,0.918571359675696,0.874454129235912,0.922480970519547,0.981514308523568,0.566634970208329,0.681313820426227,0.838708967870196
1984-10-01,0.623434857565293,0.765097176289946,0.924454729028616,0.830772386691537,0.887481752182546,0.969470094141972,0.56029047646806,0.67644628965464,0.836733703410725
1985-01-01,0.631005160861199,0.771661961503953,0.927787147169979,0.781172684341504,0.848408999948344,0.956347728050765,0.564033442043362,0.685126792091527,0.84514808648076
1985-04-01,0.612744530181485,0.755141990686451,0.918099221142658,0.757283351262889,0.828490549580669,0.948755339578641,0.544917953528718,0.669182549764233,0.839678305310747
1985-07-01,0.614767738751897,0.754207162625189,0.908963084717607,0.808208617481268,0.869390098484663,0.962032817536017,0.554014996605849,0.674779245154982,0.837122440857595
1985-10-01,0.643376759858109,0.784120311613403,0.927060370678798,0.833539267772536,0.890438294856371,0.970404520870516,0.575841856675645,0.692043755992556,0.842812817268245
1986-01-01,0.690512327268099,0.82754069768225,0.945788383707799,0.877859589414294,0.926120713135847,0.983454124896869,0.609001757371136,0.716898193989687,0.84936407460547
1986-04-01,0.663283216990278,0.802519507992553,0.930363530148336,0.933761046450772,0.971787504399927,1.00082722808416,0.601150775833294,0.709851118086494,0.844563902655616
1986-07-01,0.652493952960672,0.790393856615356,0.919649729012412,1.02182404687889,1.04155244990143,1.0252309749612,0.593696199707027,0.705865742070862,0.844196672179164
1986-10-01,0.672121355698481,0.807684148126521,0.928904878649843,1.00603081430914,1.02979543829231,1.0231116000213,0.612581830808294,0.725062931811378,0.854695491644221
1987-01-01,0.636434347840195,0.774932731318122,0.913235857472787,0.97755665868547,1.00858780060692,1.01757776623735,0.593503449580522,0.711986767813333,0.851602465285867
1987-04-01,0.597322973452813,0.738938302087569,0.895430351381444,1.01681446669462,1.040314110864,1.02866221099472,0.554144504715364,0.680570667574411,0.840357839964705
1987-07-01,0.615266237728797,0.755426804299328,0.901596400502213,1.28286575968793,1.23714111025037,1.08482699394921,0.575898355885005,0.697586794845582,0.844276914034893
1987-10-01,0.631463552966548,0.770314013206359,0.911068935981159,1.17264145237526,1.15574057598835,1.06066511572913,0.594143848341945,0.714550298218793,0.854415108570802
1988-01-01,0.592214184552006,0.73543509499038,0.895792508470615,0.932772486166881,0.968587831182905,0.998526679575645,0.566273742752166,0.692569159621208,0.849252620311457
1988-04-01,0.572939571531566,0.715035018778979,0.886404326653017,0.83449757007446,0.888601482401256,0.967385483523765,0.544577056694107,0.673318730250579,0.843176787525041
1988-07-01,0.571260177710071,0.707882675058752,0.879267758184668,0.758496195662904,0.826101367648127,0.944146876496364,0.547968926961428,0.668764982651164,0.835684904416883
1988-10-01,0.593720577780355,0.729051250495141,0.88830704320745,0.744165437718364,0.811996445657698,0.936995590532865,0.55326840737153,0.67270764458864,0.836969612776114
1989-01-01,0.622446813054455,0.75666845171291,0.900018761057828,0.738422950760657,0.807755446972627,0.936098217813187,0.583488534336154,0.697038393027145,0.845821707981848
1989-04-01,0.624850258580448,0.764187483980007,0.909514460671344,0.765571980790817,0.831005341228651,0.944858641722294,0.596579631878358,0.708791814504009,0.853031610732809
1989-07-01,0.616942960040811,0.757105973792818,0.902072551618537,0.798741259622018,0.85866808066422,0.954427708533331,0.605824213997996,0.715962841909824,0.854144021609527
1989-10-01,0.647474451840248,0.779597972379747,0.903641174786175,0.859865363254708,0.908098470733372,0.971543058627274,0.646669480357849,0.742183694396992,0.856179375794101
1990-01-01,0.656945779256677,0.792284653699736,0.911599326804808,0.904269334716319,0.944707013384472,0.985728860722882,0.645708678814916,0.747413928016246,0.859990994994491
1990-04-01,0.641607609082227,0.782165107375253,0.910580144205732,0.981396217648288,1.00597931752303,1.00670803847665,0.609701254136446,0.721268915056214,0.854388566551188
1990-07-01,0.656725824258738,0.80292391130756,0.92673668068713,1.06890852380049,1.07027806624964,1.02437895984793,0.612748162325056,0.729852139690408,0.86142844548779
1990-10-01,0.680647273230132,0.821164244665184,0.934592715796085,0.975697393473504,1.00082329584535,1.00395820143387,0.630501011767385,0.74467116121876,0.867784559381186
1991-01-01,0.64864044643227,0.788848967106165,0.92070247987124,0.91269756038499,0.951172469600389,0.987513325406739,0.606920606237983,0.723965456400392,0.858693248715727
1991-04-01,0.613459462526837,0.74358876600193,0.887670600310172,0.869679955616057,0.917290444257997,0.976932906743879,0.606963925108175,0.71273695480294,0.847766792802851
1991-07-01,0.579948814508029,0.714006101858305,0.872436014421922,0.837538420010942,0.892055951342189,0.968986468640373,0.575738831287372,0.691301826260296,0.84114816041515
1991-10-01,0.580327158135836,0.720318548673101,0.878332353565492,0.903275658463622,0.943917348580163,0.98587924383684,0.572445816747763,0.692530228587599,0.843378573192461
1992-01-01,0.572978859365828,0.710865566873777,0.874110034856325,0.801654405466162,0.861371848537514,0.956444825045507,0.566389479848335,0.685038474894828,0.839036513470577
1992-04-01,0.562276633314902,0.697212939860433,0.864926551057628,0.756663536739035,0.823811444996689,0.940784788419654,0.552347742654996,0.670717604564389,0.829765110123989
1992-07-01,0.573867422945658,0.702610174235754,0.865940235640887,0.719500442564521,0.793267131814417,0.929260925357308,0.578884213116065,0.685048815495637,0.829482380684799
1992-10-01,0.582349878178182,0.700472447265928,0.861467536488101,0.712348617172616,0.785861893677506,0.92499817717366,0.588543169577772,0.680765087875023,0.827031559125548
1993-01-01,0.562164194104672,0.689471055409218,0.853102523123723,0.701873955651255,0.776216302068414,0.920778360642244,0.568511966259549,0.675687655078258,0.828787396302616
1993-04-01,0.53799080419968,0.668474267143646,0.840036171935744,0.675396092425281,0.755274170845011,0.914028866158627,0.530467366471703,0.645371543078113,0.814907235171464
1993-07-01,0.536577371515359,0.667518786497207,0.842291928361968,0.66763313678269,0.749207735244654,0.911473361145268,0.538308358085133,0.649259463090888,0.814555052478889
1993-10-01,0.569213101517824,0.689598156570685,0.852389021170167,0.686054807949338,0.764022382461999,0.915785926753061,0.576283465003033,0.672822947987697,0.823373658309894
1994-01-01,0.567671072978983,0.699540734788074,0.864762553026979,0.707329522748082,0.781297262603803,0.921797183962246,0.56688216036736,0.678962157478339,0.832291672372502
1994-04-01,0.544272516020712,0.680380036225908,0.857635128098416,0.682464068206098,0.761508425333604,0.915123482775919,0.513361625497925,0.636482476013442,0.818547065263033
1994-07-01,0.545129869028535,0.680865020978317,0.858671434594435,0.678568518557346,0.757903350085426,0.913653732747389,0.518055384661518,0.640000096404204,0.820472668585098
1994-10-01,0.548704748650663,0.685705694197281,0.862617317610369,0.673286251299333,0.751901192992258,0.909991816087403,0.527182366961758,0.651602735883774,0.827165848709434
1995-01-01,0.560101696638945,0.694054954977609,0.865469676890202,0.65424689046741,0.736601779725602,0.904764299369945,0.556151690303372,0.67351088967063,0.836378703873061
1995-04-01,0.553655210382436,0.688823874534901,0.860962571669383,0.673574057643058,0.751668454263351,0.909150869737031,0.565728696567178,0.683312185487378,0.840851684552752
1995-07-01,0.548058607060694,0.685501155136483,0.858023922608584,0.685401544305738,0.761662434292786,0.912927117566353,0.565155788337151,0.686707191856873,0.845509532445413
1995-10-01,0.574666712432399,0.708300735525653,0.864661226513012,0.681949286558291,0.759976262927874,0.91373659957203,0.591179018347763,0.709182686840072,0.8534788373138
1996-01-01,0.595183007621678,0.725577033873623,0.873264253899303,0.699308040868421,0.774744618898849,0.920269067512331,0.617486088885796,0.726384243091962,0.85600537142666
1996-04-01,0.551169575604708,0.6888122944973,0.857121740710033,0.77541653400031,0.836511254085427,0.942734557005807,0.547821715753034,0.671701236998512,0.837713381791209
1996-07-01,0.543100705646527,0.6784843310158,0.851447308778201,0.790011701189363,0.851221497566339,0.952252787557205,0.53175072671823,0.656192126276296,0.830107663114602
1996-10-01,0.54453293358435,0.679855410768194,0.852155339349112,0.791102523419677,0.854382097239551,0.956688801776004,0.53094321885884,0.653579337396529,0.825087108694897
1997-01-01,0.543506092093176,0.678986057020533,0.849731576244421,0.840311797445353,0.894678394092651,0.971579817485621,0.527606518605349,0.648488660505095,0.821477871103369
1997-04-01,0.54329665880837,0.676732219536218,0.846406272441813,0.882152507840669,0.928958203978178,0.984004961035588,0.532386876709947,0.649740723207016,0.820160966016693
1997-07-01,0.553396582516917,0.683479478899468,0.846110612074527,0.902316370773831,0.945741741688682,0.991075786049586,0.561112990414639,0.671294841614489,0.825587972413899
1997-10-01,0.554217823626621,0.686830724458696,0.849682363113003,0.881685694061352,0.930568859621835,0.987860227948732,0.557817573754695,0.674132282397573,0.833039861044311
1998-01-01,0.5622743134427,0.695006089941308,0.851979667064377,0.934963853394571,0.972727624399185,1.0018836470716,0.565211058277248,0.681716036191439,0.838290207501417
1998-04-01,0.594531596818561,0.730026602554965,0.871953025080136,1.06781751375882,1.07513668404594,1.03450531742937,0.613711127961926,0.72564025550257,0.856842442832517
1998-07-01,0.618344772322818,0.758732870510629,0.898391515254651,1.17505324396264,1.15672828607022,1.06129089837495,0.620387946146324,0.734758305135736,0.86496983855161
1998-10-01,0.592911587589855,0.732816073583328,0.8880643222005,1.03403609329414,1.05259754068223,1.03266038683276,0.570329072897413,0.691421505864192,0.84823556462571
1999-01-01,0.595269781465329,0.736218750959296,0.888759361918569,1.01206998863422,1.03344741626343,1.02519237521428,0.552046660953079,0.676019583271636,0.842419537238111
1999-04-01,0.58362810291488,0.728740758064544,0.88877320724459,0.991208009947029,1.0183736072277,1.02233937880217,0.540647166574502,0.666765866414931,0.840635954761393
1999-07-01,0.583383236580993,0.728452487987221,0.891046644700999,1.01665326792436,1.03982841184586,1.03057661657787,0.555849951816886,0.677400627703932,0.844905178561589
1999-10-01,0.617832453372042,0.755335745037844,0.900319226537814,1.12815044323536,1.12167947280632,1.05387052100761,0.577630313971304,0.690280045775619,0.844609185097834
2000-01-01,0.647701095796861,0.786087470333956,0.916036430139921,1.22912202391652,1.1921696975941,1.07142997056763,0.591719489080229,0.702003145176324,0.849916898687689
2000-04-01,0.680620070638936,0.815349399769145,0.934135429658038,1.15975790296925,1.1432018749165,1.05977906115386,0.612108691422666,0.718767662071192,0.860504828919034
2000-07-01,0.666917600345147,0.809489779042125,0.932177482540678,1.11037836957558,1.11173809055172,1.05462722155985,0.607484517263263,0.724295283847285,0.867222704620799
2000-10-01,0.680624641861764,0.823322403657365,0.942440178294472,1.14493426216662,1.13804546092647,1.06186218704094,0.623166944560668,0.735534623855675,0.868993988480866
2001-01-01,0.677805643693844,0.821178159903881,0.937724106977537,1.08816900444248,1.09615099335004,1.05078514461043,0.612439181183867,0.729503351660663,0.865702872002393
2001-04-01,0.687623551577834,0.822686579344165,0.929735898961075,1.05874841322033,1.07334241565753,1.04195532261933,0.619829677981396,0.730742007386391,0.862887938824918
2001-07-01,0.765314943769666,0.885589112490111,0.947462172865794,1.17753500760673,1.15801088968706,1.06234084845941,0.635478739200295,0.742803877418986,0.866058121420487
2001-10-01,0.706887613990783,0.831120186009264,0.919738656854388,1.05247211695755,1.06564097953275,1.0358944520855,0.599704566704608,0.708352270600937,0.847682743091097
2002-01-01,0.638396903784873,0.771476684941019,0.896222482118051,1.0482795008603,1.06098769018817,1.03263539666602,0.569912641993146,0.680497486804406,0.834504956674352
2002-04-01,0.599729622020167,0.735855952712898,0.877820366245729,1.13397431335454,1.12457897329479,1.05094723726657,0.550710278642946,0.666853540563233,0.829157329456818
2002-07-01,0.596848178097145,0.734872461932555,0.879808922689816,1.15066816921905,1.13864782787441,1.05566040611652,0.558283011543003,0.67382338412581,0.833576951422733
2002-10-01,0.621039137236183,0.75851572038011,0.895361338241295,1.0257356310313,1.04379603197593,1.02586960211028,0.585568463376832,0.697349263479376,0.844511484661467
2003-01-01,0.647729064359818,0.788645268534507,0.912817441450554,0.948007220149154,0.981570274543538,1.00308554323633,0.583251555115901,0.69837022316414,0.847811041772293
2003-04-01,0.630382563210363,0.773404004711102,0.91054154219326,0.899223941589301,0.941216549257733,0.986499219441881,0.555647217145229,0.674609661981334,0.839243997840989
2003-07-01,0.629011306678598,0.760444928913382,0.893943695292555,0.843771659307318,0.895305978492475,0.968390786740167,0.550438132860087,0.665908537137348,0.832694885964175
2003-10-01,0.592616023780877,0.725303641550606,0.875162976364887,0.780208669738072,0.843986764500019,0.950297906949608,0.543434271494585,0.659306263749881,0.830029159311319
2004-01-01,0.593146586100569,0.725632975229036,0.875995217306585,0.742162832419211,0.811745736735094,0.93707251213935,0.560692869216722,0.675420176682526,0.838251617309207
