date,epu,epu_entilitlements,epu_finregulation,epu_fiscal,epu_govspending,epu_healthcare,epu_monetary,epu_natsecurity,epu_regulation,epu_sovdebtcurrency,epu_taxes,epu_trade,news_fsi,emv,emv_fincrisis,emv_finreg,emv_macronews
1900-04-01,,,,,,,,,,,,,99.2287265466731,,,,
1900-07-01,,,,,,,,,,,,,99.1919159416573,,,,
1900-10-01,,,,,,,,,,,,,98.965942107122,,,,
1901-01-01,,,,,,,,,,,,,99.6315742202827,,,,
1901-04-01,,,,,,,,,,,,,99.7145573621121,,,,
1901-07-01,,,,,,,,,,,,,99.4714571532835,,,,
1901-10-01,,,,,,,,,,,,,99.0786940834914,,,,
1902-01-01,,,,,,,,,,,,,99.1832910261154,,,,
1902-04-01,,,,,,,,,,,,,98.8059844791689,,,,
1902-07-01,,,,,,,,,,,,,98.9543344738168,,,,
1902-10-01,,,,,,,,,,,,,98.9673188578537,,,,
1903-01-01,,,,,,,,,,,,,98.8031997570333,,,,
1903-04-01,,,,,,,,,,,,,99.3861814406571,,,,
1903-07-01,,,,,,,,,,,,,98.9797729168963,,,,
1903-10-01,,,,,,,,,,,,,98.8621641387501,,,,
1904-01-01,,,,,,,,,,,,,99.4867881350765,,,,
1904-04-01,,,,,,,,,,,,,99.0561023573652,,,,
1904-07-01,,,,,,,,,,,,,99.2093374912186,,,,
1904-10-01,,,,,,,,,,,,,98.841717021082,,,,
1905-01-01,,,,,,,,,,,,,99.4760880058679,,,,
1905-04-01,,,,,,,,,,,,,99.1061385637532,,,,
1905-07-01,,,,,,,,,,,,,98.7346901767316,,,,
1905-10-01,,,,,,,,,,,,,98.8422246096135,,,,
1906-01-01,,,,,,,,,,,,,99.3157014852918,,,,
1906-04-01,,,,,,,,,,,,,99.4590996505358,,,,
1906-07-01,,,,,,,,,,,,,99.3051642077496,,,,
1906-10-01,,,,,,,,,,,,,98.8109684463412,,,,
1907-01-01,,,,,,,,,,,,,99.1737854095629,,,,
1907-04-01,,,,,,,,,,,,,98.6900518697002,,,,
1907-07-01,,,,,,,,,,,,,99.0779223133341,,,,
1907-10-01,,,,,,,,,,,,,99.0899790554388,,,,
1908-01-01,,,,,,,,,,,,,99.3054745168642,,,,
1908-04-01,,,,,,,,,,,,,99.0048014802259,,,,
1908-07-01,,,,,,,,,,,,,98.8489147002512,,,,
1908-10-01,,,,,,,,,,,,,99.2605729635502,,,,
1909-01-01,,,,,,,,,,,,,99.5586730071205,,,,
1909-04-01,,,,,,,,,,,,,99.7426669694313,,,,
1909-07-01,,,,,,,,,,,,,99.5029876733719,,,,
1909-10-01,,,,,,,,,,,,,98.981464336413,,,,
1910-01-01,,,,,,,,,,,,,99.1861193218666,,,,
1910-04-01,,,,,,,,,,,,,99.2252517366996,,,,
1910-07-01,,,,,,,,,,,,,99.3542459622225,,,,
1910-10-01,,,,,,,,,,,,,99.5144405589164,,,,
1911-01-01,,,,,,,,,,,,,99.3259004503628,,,,
1911-04-01,,,,,,,,,,,,,98.9296909707079,,,,
1911-07-01,,,,,,,,,,,,,98.9051532347533,,,,
1911-10-01,,,,,,,,,,,,,98.8701890825935,,,,
1912-01-01,,,,,,,,,,,,,99.6309255446302,,,,
1912-04-01,,,,,,,,,,,,,99.1622745445716,,,,
1912-07-01,,,,,,,,,,,,,99.3221543527509,,,,
1912-10-01,,,,,,,,,,,,,99.3899232451727,,,,
1913-01-01,,,,,,,,,,,,,99.8470621904123,,,,
1913-04-01,,,,,,,,,,,,,100.351225052566,,,,
1913-07-01,,,,,,,,,,,,,100.252467282134,,,,
1913-10-01,,,,,,,,,,,,,99.8208986258916,,,,
1914-01-01,,,,,,,,,,,,,99.5958479166628,,,,
1914-04-01,,,,,,,,,,,,,99.0735967410166,,,,
1914-07-01,,,,,,,,,,,,,99.7602779799726,,,,
1914-10-01,,,,,,,,,,,,,99.6822457642645,,,,
1915-01-01,,,,,,,,,,,,,99.8405755963857,,,,
1915-04-01,,,,,,,,,,,,,99.1906457742224,,,,
1915-07-01,,,,,,,,,,,,,99.4282445612985,,,,
1915-10-01,,,,,,,,,,,,,99.4100748775112,,,,
1916-01-01,,,,,,,,,,,,,99.3995108014129,,,,
1916-04-01,,,,,,,,,,,,,98.9139666862223,,,,
1916-07-01,,,,,,,,,,,,,99.4813548570231,,,,
1916-10-01,,,,,,,,,,,,,99.2131968351908,,,,
1917-01-01,,,,,,,,,,,,,99.8437460512644,,,,
1917-04-01,,,,,,,,,,,,,99.9697747901847,,,,
1917-07-01,,,,,,,,,,,,,99.9588202457261,,,,
1917-10-01,,,,,,,,,,,,,100.48315459584,,,,
1918-01-01,,,,,,,,,,,,,99.9622499829868,,,,
1918-04-01,,,,,,,,,,,,,99.7028092889879,,,,
1918-07-01,,,,,,,,,,,,,99.8834094127073,,,,
1918-10-01,,,,,,,,,,,,,99.9296661824557,,,,
1919-01-01,,,,,,,,,,,,,99.9390318981578,,,,
1919-04-01,,,,,,,,,,,,,99.6943759318647,,,,
1919-07-01,,,,,,,,,,,,,99.6701300420166,,,,
1919-10-01,,,,,,,,,,,,,99.7357537515659,,,,
1920-01-01,,,,,,,,,,,,,99.8289101881222,,,,
1920-04-01,,,,,,,,,,,,,99.5275578627948,,,,
1920-07-01,,,,,,,,,,,,,99.3604378366122,,,,
1920-10-01,,,,,,,,,,,,,99.4484185742983,,,,
1921-01-01,,,,,,,,,,,,,100.234919368156,,,,
1921-04-01,,,,,,,,,,,,,99.7127634278572,,,,
1921-07-01,,,,,,,,,,,,,99.7664956117513,,,,
1921-10-01,,,,,,,,,,,,,99.6264512138972,,,,
1922-01-01,,,,,,,,,,,,,99.6688270260117,,,,
1922-04-01,,,,,,,,,,,,,99.7228396181478,,,,
1922-07-01,,,,,,,,,,,,,100.150315068286,,,,
1922-10-01,,,,,,,,,,,,,99.6646608892366,,,,
1923-01-01,,,,,,,,,,,,,99.9364395276534,,,,
1923-04-01,,,,,,,,,,,,,99.3192409774315,,,,
1923-07-01,,,,,,,,,,,,,99.3956703598649,,,,
1923-10-01,,,,,,,,,,,,,99.214283337639,,,,
1924-01-01,,,,,,,,,,,,,99.4190121772587,,,,
1924-04-01,,,,,,,,,,,,,98.8059299097352,,,,
1924-07-01,,,,,,,,,,,,,99.095173407661,,,,
1924-10-01,,,,,,,,,,,,,99.3157488605643,,,,
1925-01-01,,,,,,,,,,,,,99.5729871215576,,,,
1925-04-01,,,,,,,,,,,,,99.5398453952682,,,,
1925-07-01,,,,,,,,,,,,,100.110840609739,,,,
1925-10-01,,,,,,,,,,,,,100.214730405122,,,,
1926-01-01,,,,,,,,,,,,,100.340950001177,,,,
1926-04-01,,,,,,,,,,,,,99.9419830295816,,,,
1926-07-01,,,,,,,,,,,,,99.9415563459232,,,,
1926-10-01,,,,,,,,,,,,,99.5007301020039,,,,
1927-01-01,,,,,,,,,,,,,99.5412652673009,,,,
1927-04-01,,,,,,,,,,,,,99.169358959807,,,,
1927-07-01,,,,,,,,,,,,,98.9701920487804,,,,
1927-10-01,,,,,,,,,,,,,99.2609170006716,,,,
1928-01-01,,,,,,,,,,,,,99.4259488582723,,,,
1928-04-01,,,,,,,,,,,,,99.2619595304107,,,,
1928-07-01,,,,,,,,,,,,,99.4899879627165,,,,
1928-10-01,,,,,,,,,,,,,99.5215032213249,,,,
1929-01-01,,,,,,,,,,,,,100.15581376931,,,,
1929-04-01,,,,,,,,,,,,,100.125413247668,,,,
1929-07-01,,,,,,,,,,,,,100.429731115442,,,,
1929-10-01,,,,,,,,,,,,,100.987392433388,,,,
1930-01-01,,,,,,,,,,,,,99.9518985280905,,,,
1930-04-01,,,,,,,,,,,,,100.317679835111,,,,
1930-07-01,,,,,,,,,,,,,100.315397610989,,,,
1930-10-01,,,,,,,,,,,,,100.341824310354,,,,
1931-01-01,,,,,,,,,,,,,100.312285589714,,,,
1931-04-01,,,,,,,,,,,,,100.508178949928,,,,
1931-07-01,,,,,,,,,,,,,101.365268273777,,,,
1931-10-01,,,,,,,,,,,,,101.112657206246,,,,
1932-01-01,,,,,,,,,,,,,101.684575834321,,,,
1932-04-01,,,,,,,,,,,,,101.672289027634,,,,
1932-07-01,,,,,,,,,,,,,101.401610059299,,,,
1932-10-01,,,,,,,,,,,,,102.495945683349,,,,
1933-01-01,,,,,,,,,,,,,102.693973920326,,,,
1933-04-01,,,,,,,,,,,,,101.783569507891,,,,
1933-07-01,,,,,,,,,,,,,100.974441437147,,,,
1933-10-01,,,,,,,,,,,,,101.130852338996,,,,
1934-01-01,,,,,,,,,,,,,101.106259812212,,,,
1934-04-01,,,,,,,,,,,,,101.023272602344,,,,
1934-07-01,,,,,,,,,,,,,100.317049653075,,,,
1934-10-01,,,,,,,,,,,,,100.106043243266,,,,
1935-01-01,,,,,,,,,,,,,100.740624425828,,,,
1935-04-01,,,,,,,,,,,,,99.969415399486,,,,
1935-07-01,,,,,,,,,,,,,99.8024568106936,,,,
1935-10-01,,,,,,,,,,,,,100.251055751297,,,,
1936-01-01,,,,,,,,,,,,,100.310319221026,,,,
1936-04-01,,,,,,,,,,,,,99.9070872012463,,,,
1936-07-01,,,,,,,,,,,,,99.6393034279099,,,,
1936-10-01,,,,,,,,,,,,,99.2518438200821,,,,
1937-01-01,,,,,,,,,,,,,99.553308131623,,,,
1937-04-01,,,,,,,,,,,,,99.6977215010839,,,,
1937-07-01,,,,,,,,,,,,,99.6869087275152,,,,
1937-10-01,,,,,,,,,,,,,99.7087672094577,,,,
1938-01-01,,,,,,,,,,,,,100.514497963547,,,,
1938-04-01,,,,,,,,,,,,,100.157928335806,,,,
1938-07-01,,,,,,,,,,,,,99.8593632943469,,,,
1938-10-01,,,,,,,,,,,,,99.5622120413264,,,,
1939-01-01,,,,,,,,,,,,,100.156229108773,,,,
1939-04-01,,,,,,,,,,,,,99.8621206354525,,,,
1939-07-01,,,,,,,,,,,,,99.8665027557795,,,,
1939-10-01,,,,,,,,,,,,,99.8644715417678,,,,
1940-01-01,,,,,,,,,,,,,100.121527250346,,,,
1940-04-01,,,,,,,,,,,,,99.4911179998684,,,,
1940-07-01,,,,,,,,,,,,,99.5389835979413,,,,
1940-10-01,,,,,,,,,,,,,99.207240495789,,,,
1941-01-01,,,,,,,,,,,,,99.696869803922,,,,
1941-04-01,,,,,,,,,,,,,99.3519349310822,,,,
1941-07-01,,,,,,,,,,,,,99.5574153254351,,,,
1941-10-01,,,,,,,,,,,,,99.6281382704917,,,,
1942-01-01,,,,,,,,,,,,,100.261234414681,,,,
1942-04-01,,,,,,,,,,,,,100.126484894676,,,,
1942-07-01,,,,,,,,,,,,,100.032128327773,,,,
1942-10-01,,,,,,,,,,,,,99.607221304184,,,,
1943-01-01,,,,,,,,,,,,,100.386101155631,,,,
1943-04-01,,,,,,,,,,,,,99.8548874763968,,,,
1943-07-01,,,,,,,,,,,,,100.010685623521,,,,
1943-10-01,,,,,,,,,,,,,99.9619245299166,,,,
1944-01-01,,,,,,,,,,,,,100.240654013411,,,,
1944-04-01,,,,,,,,,,,,,99.6651559569052,,,,
1944-07-01,,,,,,,,,,,,,99.8920612767197,,,,
1944-10-01,,,,,,,,,,,,,100.227471342389,,,,
1945-01-01,,,,,,,,,,,,,99.7915624967553,,,,
1945-04-01,,,,,,,,,,,,,100.264272308415,,,,
1945-07-01,,,,,,,,,,,,,99.6610685763406,,,,
1945-10-01,,,,,,,,,,,,,99.6140629520178,,,,
1946-01-01,,,,,,,,,,,,,99.8932764447439,,,,
1946-04-01,,,,,,,,,,,,,99.9135685811913,,,,
1946-07-01,,,,,,,,,,,,,99.6932524703846,,,,
1946-10-01,,,,,,,,,,,,,99.821810894839,,,,
1947-01-01,,,,,,,,,,,,,100.077879002866,,,,
1947-04-01,,,,,,,,,,,,,100.247233651025,,,,
1947-07-01,,,,,,,,,,,,,99.9218488887454,,,,
1947-10-01,,,,,,,,,,,,,99.8882553875536,,,,
1948-01-01,,,,,,,,,,,,,100.132045381325,,,,
1948-04-01,,,,,,,,,,,,,99.2765423180355,,,,
1948-07-01,,,,,,,,,,,,,99.3484938030592,,,,
1948-10-01,,,,,,,,,,,,,99.3976941194123,,,,
1949-01-01,,,,,,,,,,,,,99.628987867775,,,,
1949-04-01,,,,,,,,,,,,,99.6391732608098,,,,
1949-07-01,,,,,,,,,,,,,99.7387180764256,,,,
1949-10-01,,,,,,,,,,,,,99.281764697701,,,,
1950-01-01,,,,,,,,,,,,,99.4350793866814,,,,
1950-04-01,,,,,,,,,,,,,99.3571991192319,,,,
1950-07-01,,,,,,,,,,,,,99.1149404887644,,,,
1950-10-01,,,,,,,,,,,,,99.2463256517138,,,,
1951-01-01,,,,,,,,,,,,,99.4336256818132,,,,
1951-04-01,,,,,,,,,,,,,99.1837818794006,,,,
1951-07-01,,,,,,,,,,,,,99.0736730410984,,,,
1951-10-01,,,,,,,,,,,,,98.8923463042781,,,,
1952-01-01,,,,,,,,,,,,,99.5115659648091,,,,
1952-04-01,,,,,,,,,,,,,99.199054877301,,,,
1952-07-01,,,,,,,,,,,,,99.3203656874245,,,,
1952-10-01,,,,,,,,,,,,,98.9872950183491,,,,
1953-01-01,,,,,,,,,,,,,99.0169045558774,,,,
1953-04-01,,,,,,,,,,,,,99.3301830805284,,,,
1953-07-01,,,,,,,,,,,,,99.100657781953,,,,
1953-10-01,,,,,,,,,,,,,98.7954079000417,,,,
1954-01-01,,,,,,,,,,,,,99.2668346816752,,,,
1954-04-01,,,,,,,,,,,,,98.8588098961172,,,,
1954-07-01,,,,,,,,,,,,,98.9372879126015,,,,
1954-10-01,,,,,,,,,,,,,98.7991508293102,,,,
1955-01-01,,,,,,,,,,,,,99.039665233682,,,,
1955-04-01,,,,,,,,,,,,,98.6819883292747,,,,
1955-07-01,,,,,,,,,,,,,98.97981183721,,,,
1955-10-01,,,,,,,,,,,,,98.7583901578276,,,,
1956-01-01,,,,,,,,,,,,,98.8618332833077,,,,
1956-04-01,,,,,,,,,,,,,98.6715249530146,,,,
1956-07-01,,,,,,,,,,,,,98.7260181837196,,,,
1956-10-01,,,,,,,,,,,,,98.5983175852547,,,,
1957-01-01,,,,,,,,,,,,,98.9612846699988,,,,
1957-04-01,,,,,,,,,,,,,98.9222990978227,,,,
1957-07-01,,,,,,,,,,,,,98.7763819994264,,,,
1957-10-01,,,,,,,,,,,,,99.0268995872387,,,,
1958-01-01,,,,,,,,,,,,,99.1664871110728,,,,
1958-04-01,,,,,,,,,,,,,98.914843619993,,,,
1958-07-01,,,,,,,,,,,,,98.9023719996778,,,,
1958-10-01,,,,,,,,,,,,,98.9067454565076,,,,
1959-01-01,,,,,,,,,,,,,98.9572864452956,,,,
1959-04-01,,,,,,,,,,,,,99.008982509596,,,,
1959-07-01,,,,,,,,,,,,,98.8483942669771,,,,
1959-10-01,,,,,,,,,,,,,98.7580502105825,,,,
1960-01-01,,,,,,,,,,,,,98.76192929574,,,,
1960-04-01,,,,,,,,,,,,,98.6061623431931,,,,
1960-07-01,,,,,,,,,,,,,98.86301230526,,,,
1960-10-01,,,,,,,,,,,,,98.965398557211,,,,
1961-01-01,,,,,,,,,,,,,98.9817376940151,,,,
1961-04-01,,,,,,,,,,,,,98.9370804787292,,,,
1961-07-01,,,,,,,,,,,,,98.7606316579312,,,,
1961-10-01,,,,,,,,,,,,,98.5761228554036,,,,
1962-01-01,,,,,,,,,,,,,99.1433628974379,,,,
1962-04-01,,,,,,,,,,,,,99.0942370950653,,,,
1962-07-01,,,,,,,,,,,,,98.9433999365397,,,,
1962-10-01,,,,,,,,,,,,,98.7461093069983,,,,
1963-01-01,,,,,,,,,,,,,98.7156343690581,,,,
1963-04-01,,,,,,,,,,,,,98.786148566051,,,,
1963-07-01,,,,,,,,,,,,,98.9948973777938,,,,
1963-10-01,,,,,,,,,,,,,98.7634616429529,,,,
1964-01-01,,,,,,,,,,,,,98.7081714867283,,,,
1964-04-01,,,,,,,,,,,,,98.648950587012,,,,
1964-07-01,,,,,,,,,,,,,98.4541621813781,,,,
1964-10-01,,,,,,,,,,,,,98.6361673101305,,,,
1965-01-01,,,,,,,,,,,,,98.7352776711547,,,,
1965-04-01,,,,,,,,,,,,,98.6214397801997,,,,
1965-07-01,,,,,,,,,,,,,98.5527825714065,,,,
1965-10-01,,,,,,,,,,,,,98.6863061094448,,,,
1966-01-01,,,,,,,,,,,,,98.8794251422358,,,,
1966-04-01,,,,,,,,,,,,,98.8908380251264,,,,
1966-07-01,,,,,,,,,,,,,99.4333024718218,,,,
1966-10-01,,,,,,,,,,,,,99.1449860634437,,,,
1967-01-01,,,,,,,,,,,,,99.5260583862327,,,,
1967-04-01,,,,,,,,,,,,,99.501857312882,,,,
1967-07-01,,,,,,,,,,,,,99.2380543468434,,,,
1967-10-01,,,,,,,,,,,,,99.4695284804611,,,,
1968-01-01,,,,,,,,,,,,,99.5956906000748,,,,
1968-04-01,,,,,,,,,,,,,99.2874122815101,,,,
1968-07-01,,,,,,,,,,,,,99.0298443302922,,,,
1968-10-01,,,,,,,,,,,,,99.2827780595009,,,,
1969-01-01,,,,,,,,,,,,,99.6107749639431,,,,
1969-04-01,,,,,,,,,,,,,99.3845697555417,,,,
1969-07-01,,,,,,,,,,,,,99.6428313114391,,,,
1969-10-01,,,,,,,,,,,,,99.5994579206014,,,,
1970-01-01,,,,,,,,,,,,,100.112031329982,,,,
1970-04-01,,,,,,,,,,,,,99.9672774517908,,,,
1970-07-01,,,,,,,,,,,,,99.826992430005,,,,
1970-10-01,,,,,,,,,,,,,99.8993315746068,,,,
1971-01-01,,,,,,,,,,,,,100.160918259003,,,,
1971-04-01,,,,,,,,,,,,,99.9307121395254,,,,
1971-07-01,,,,,,,,,,,,,100.223611450198,,,,
1971-10-01,,,,,,,,,,,,,99.7509716976665,,,,
1972-01-01,,,,,,,,,,,,,99.8150620026318,,,,
1972-04-01,,,,,,,,,,,,,99.7501084742579,,,,
1972-07-01,,,,,,,,,,,,,99.5327360544967,,,,
1972-10-01,,,,,,,,,,,,,99.4203653737352,,,,
1973-01-01,,,,,,,,,,,,,100.144834029121,,,,
1973-04-01,,,,,,,,,,,,,99.9294902613605,,,,
1973-07-01,,,,,,,,,,,,,99.904912528668,,,,
1973-10-01,,,,,,,,,,,,,100.384888210774,,,,
1974-01-01,,,,,,,,,,,,,100.398311724679,,,,
1974-04-01,,,,,,,,,,,,,100.142343527319,,,,
1974-07-01,,,,,,,,,,,,,100.856870541698,,,,
1974-10-01,,,,,,,,,,,,,101.425284072656,,,,
1975-01-01,,,,,,,,,,,,,101.194855319955,,,,
1975-04-01,,,,,,,,,,,,,100.364689752249,,,,
1975-07-01,,,,,,,,,,,,,100.224827928425,,,,
1975-10-01,,,,,,,,,,,,,100.352850705968,,,,
1976-01-01,,,,,,,,,,,,,99.953299326873,,,,
1976-04-01,,,,,,,,,,,,,99.8243792072384,,,,
1976-07-01,,,,,,,,,,,,,99.752194553663,,,,
1976-10-01,,,,,,,,,,,,,100.271510450671,,,,
1977-01-01,,,,,,,,,,,,,100.341455054288,,,,
1977-04-01,,,,,,,,,,,,,99.8970498521141,,,,
1977-07-01,,,,,,,,,,,,,100.030421959263,,,,
1977-10-01,,,,,,,,,,,,,100.269582090841,,,,
1978-01-01,,,,,,,,,,,,,100.855563344913,,,,
1978-04-01,,,,,,,,,,,,,100.371019012445,,,,
1978-07-01,,,,,,,,,,,,,100.389282626336,,,,
1978-10-01,,,,,,,,,,,,,100.293666759892,,,,
1979-01-01,,,,,,,,,,,,,100.259069510414,,,,
1979-04-01,,,,,,,,,,,,,100.326539802571,,,,
1979-07-01,,,,,,,,,,,,,100.392814274246,,,,
1979-10-01,,,,,,,,,,,,,100.63056941188,,,,
1980-01-01,,,,,,,,,,,,,101.012751130405,,,,
1980-04-01,,,,,,,,,,,,,101.230562718086,,,,
1980-07-01,,,,,,,,,,,,,100.464721241607,,,,
1980-10-01,,,,,,,,,,,,,100.563997187181,,,,
1981-01-01,,,,,,,,,,,,,101.199751370212,,,,
1981-04-01,,,,,,,,,,,,,100.957707941529,,,,
1981-07-01,,,,,,,,,,,,,101.114725931177,,,,
1981-10-01,,,,,,,,,,,,,101.117632927834,,,,
1982-01-01,,,,,,,,,,,,,101.42845082649,,,,
1982-04-01,,,,,,,,,,,,,101.557922059977,,,,
1982-07-01,,,,,,,,,,,,,102.137428189996,,,,
1982-10-01,,,,,,,,,,,,,101.372328279446,,,,
1983-01-01,,,,,,,,,,,,,101.061463682088,,,,
1983-04-01,,,,,,,,,,,,,100.82198456034,,,,
1983-07-01,,,,,,,,,,,,,100.808536517663,,,,
1983-10-01,,,,,,,,,,,,,100.716315115529,,,,
1984-01-01,,,,,,,,,,,,,100.592233752139,,,,
1984-04-01,,,,,,,,,,,,,100.594337236219,,,,
1984-07-01,,,,,,,,,,,,,100.676295096494,,,,
1984-10-01,,,,,,,,,,,,,100.774342526293,,,,
1985-01-01,163.414077166542,151.512786315655,87.5895664759855,188.559635764057,240.386288906109,58.7414051666509,203.113142493641,122.609538733566,90.1339027529035,79.6623880325382,183.543574783238,90.7673040162314,100.633619185626,10.5877968780998,0.0808273665499688,1.46953237768292,7.62575198987281
1985-04-01,120.170520763919,86.1643871577945,72.2193100558448,145.755733076983,162.695555693628,39.9054533185238,128.753785437524,118.876950830607,71.6242818505389,31.8679559648355,135.986793804704,157.436046638248,100.648254211919,9.04312383705584,0.0456906727903902,1.15442046448785,7.03921997042477
1985-07-01,111.633374197675,93.1595891385302,38.4963486073148,111.607845489891,181.952488344863,35.6247980296641,132.77610894528,115.228793012547,49.5982122692578,145.446156897112,104.189127896366,149.505091356228,100.948994927314,11.1592150997077,0.163983928278942,1.79981506441389,8.33280032218048
1985-10-01,109.5480603487,53.2349049063479,43.6352407777163,118.520848831927,142.829731935738,16.0778748866833,84.1388894784061,92.3744030623204,93.522881109503,120.686884674501,103.243312333264,95.1236729026026,100.959801896712,10.4853891715352,0.0422637684362112,1.24455400737091,7.78692961158386
1986-01-01,136.351591730772,76.0479172602027,119.992117193928,173.736855097832,272.929605220936,68.506976480112,138.261689353715,135.839083056217,143.29249511299,61.3400115919918,151.823406133012,107.934432767777,101.283761803661,11.783533290842,0.0488492785642648,1.43427647063248,8.56806146664918
1986-04-01,128.097027439628,32.0930176661016,85.8660892001421,128.723951791656,134.048689825485,34.7030478493264,143.915460138281,116.785320516003,96.7935874580347,134.725558232079,125.200743159727,130.556540208843,100.945716484379,11.3525819455059,0.0680332158949517,1.66049553700359,8.60824938960838
1986-07-01,150.364213775598,53.3504288747711,59.4859775637017,196.963217579257,183.371808025235,46.7859544895066,161.189486800076,91.7626942582378,79.7940660902145,132.334037918968,203.797512051266,80.2916180916286,101.087838328225,15.2951431649978,0.0698831985948866,2.09506722131952,11.2850746029243
1986-10-01,100.701643861798,81.771116216325,121.411182375808,126.710498958707,161.394042793747,63.0261810791324,70.3839603278936,101.192274253877,90.1543595621008,54.0375670732736,126.581242594352,91.6652158192216,100.554744002755,12.7489064960271,0.063087750930215,2.93218358130806,8.36971425937556
1987-01-01,91.0948448939135,60.5631919906541,94.6765399844206,107.443910128888,115.28184800109,58.783388014166,73.234829360714,67.6083630737335,97.2172944905423,81.0337952219747,109.750062865549,94.2590032546864,101.102016092938,13.8861092762197,0.207897929910939,2.39815624021099,9.70098559218778
1987-04-01,98.0474678126171,62.3492749012247,85.1778004864943,84.714840239929,92.5129422830357,38.8458400141746,109.88896598511,97.8418337902418,93.3479443270835,94.7697227113746,79.4734262004905,128.11421462597,101.166103921367,14.1552987528986,0.0754933048886159,2.24071910463417,10.6189030098339
1987-07-01,70.5790779427045,34.3300036987951,60.6736388021899,60.7366843911281,83.919384072373,36.9996115707633,49.53440845447,69.1419914574819,64.166697134295,59.0765352861331,55.2384424260158,58.1546569984791,100.874961863446,11.4278632397745,0.0827094386502572,2.11289895814033,8.36601046155779
1987-10-01,190.144788151883,123.010604991331,397.701064573288,219.261322824425,419.209789718446,57.5927645733408,286.539679614703,153.488482354035,158.149037718379,286.661741968467,156.670475630917,142.283445406184,101.721250850322,49.3356801588052,0.92274721068085,7.37465682719818,36.0833029065177
1988-01-01,129.014162983482,94.4333075095474,175.332604702581,141.499366057793,186.246483490383,88.210049984591,152.450937492416,78.6225892210199,132.960246896513,162.43653505294,125.503515894564,119.241278896944,100.67900021723,25.0171119959016,0.143620066978672,4.36229775518382,17.6768664694153
1988-04-01,87.5571935384221,44.4610838557448,75.0382135025848,75.2667556195708,74.6177071528491,31.7926733939796,67.8020263047991,90.0831368024542,69.5360234238444,38.7422795836854,70.8536032259796,83.4927607429105,100.258800658284,19.8388211139697,0.214636542031841,4.28832197308296,14.0174842535147
